,genCQ,expertCQ,cos_score
0,How has the number and diversity of empirical RE studies changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7838
1,How has the number and diversity of empirical RE studies changed over time?,How has the proportion of empirical studies evolved over time?,0.7836
2,What specific types of empirical studies are valuable for RE and why?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7650
3,How have empirical research methods evolved in the context of SE at large?,How has the number of empirical methods used per publication evolved over time?,0.7633
4,How have empirical research methods evolved in the context of SE at large?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7247
5,How relevant are empirical studies to the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7231
6,How have empirical research methods evolved in the context of SE at large?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7222
7,What are the trends in RE empirical research methods?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7218
8,What are the common research methods employed in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7200
9,How have empirical research methods evolved in the context of SE at large?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7197
10,How have empirical research methods evolved in the context of SE at large?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7175
11,What are the common research methods employed in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7142
12,How have empirical research methods evolved in the context of SE at large?,How has the proportion of empirical studies evolved over time?,0.7139
13,What are the trends in RE empirical research methods?,How has the number of empirical methods used per publication evolved over time?,0.7112
14,What are the trends in RE empirical research methods?,How often are which empirical methods used over time?,0.7106
15,What are the common research methods employed in empirical RE studies?,How often are which empirical methods used?,0.7086
16,What are the trends in RE empirical research methods?,How often are which empirical methods used?,0.7072
17,What research agendas would best facilitate empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7056
18,What are the most recurrent empirical findings in RE over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7051
19,What are the main focuses and gaps in empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7021
20,What empirical methods have been used in RE research over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6964
21,What are the trends in RE empirical research methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6923
22,How has the number and diversity of empirical RE studies changed over time?,How has the number of empirical methods used per publication evolved over time?,0.6883
23,How can the quality of empirical RE studies be increased?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6862
24,What are the common research methods employed in empirical RE studies?,How often are which empirical methods used over time?,0.6845
25,What are the trends in RE empirical research methods?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6845
26,What are the foundations and methodological approaches of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6803
27,How can the quality of empirical RE studies be increased?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6790
28,What are the trends in RE empirical research methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6774
29,How can empirical RE studies be better synthesized and generalized?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6761
30,What challenges exist in the application of empirical methods to SE and RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6747
31,How has the number and diversity of empirical RE studies changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6743
32,What are the most recurrent empirical findings in RE over the past decade?,How has the proportion of empirical studies evolved over time?,0.6739
33,How has the number and diversity of empirical RE studies changed over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6724
34,How can the quality of empirical RE studies be increased?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6718
35,What statistical and qualitative methods are most effective in analyzing RE empirical data?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6697
36,What are the trends in RE empirical research methods?,How has the proportion of empirical studies evolved over time?,0.6688
37,What are the foundations and methodological approaches of empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6675
38,How has the number and diversity of empirical RE studies changed over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6675
39,What are the common research methods employed in empirical RE studies?,How many different empirical methods are used per publication?,0.6662
40,How have empirical research methods evolved in the context of SE at large?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6649
41,How have empirical research methods evolved in the context of SE at large?,How often are which empirical methods used over time?,0.6634
42,What challenges exist in the application of empirical methods to SE and RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6628
43,How has the number and diversity of empirical RE studies changed over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6620
44,What roles do data collection and analysis play in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6600
45,How have empirical research methods evolved in the context of SE at large?,How often are which empirical methods used?,0.6581
46,What are the common research methods employed in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6576
47,What specific types of empirical studies are valuable for RE and why?,How has the proportion of empirical studies evolved over time?,0.6570
48,How has the number and diversity of empirical RE studies changed over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6563
49,What challenges exist in the application of empirical methods to SE and RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6562
50,How beneficial is it to compare and evaluate the empirical research methods used in RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6546
51,What are the main focuses and gaps in empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6517
52,How can the quality of empirical RE studies be increased?,How has the proportion of empirical studies evolved over time?,0.6503
53,What are the common research methods employed in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6498
54,To what extent is there a standard process for empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6497
55,What specific types of empirical studies are valuable for RE and why?,How often are which empirical methods used?,0.6486
56,What empirical practices are commonly performed by RE researchers and practitioners?,How often are which empirical methods used?,0.6475
57,What challenges exist in the application of empirical methods to SE and RE?,How often are which empirical methods used?,0.6473
58,What are the common research methods employed in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6470
59,How have empirical research methods evolved in the context of SE at large?,How has the use of statistical methods evolved over time?,0.6469
60,How can empirical RE studies be better synthesized and generalized?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6446
61,What are the common research methods employed in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6419
62,How do empirical studies in RE evaluate alternative techniques for common problems?,How often are which empirical methods used?,0.6415
63,How can the quality of empirical RE studies be increased?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6405
64,How can empirical RE studies be better synthesized and generalized?,How often are which empirical methods used?,0.6399
65,What are the trends in RE empirical research methods?,How many different empirical methods are used per publication?,0.6395
66,What are the common research methods employed in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6382
67,What challenges exist in the application of empirical methods to SE and RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6375
68,What roles do data collection and analysis play in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6357
69,What empirical practices are commonly performed by RE researchers and practitioners?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6347
70,How can the quality of empirical RE studies be increased?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6344
71,What are the foundations and methodological approaches of empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6300
72,How beneficial is it to compare and evaluate the empirical research methods used in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6296
73,What are the major findings of empirical studies conducted by researchers in Germany and Australia?,How has the proportion of empirical studies evolved over time?,0.6295
74,What empirical methods have been used in RE research over the past decade?,How often are which empirical methods used over time?,0.6291
