,genCQ,expertCQ,cos_score
0,What methods are used to synthesize empirical evidence in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.8113
1,What kinds of empirical studies are most frequently conducted in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7934
2,What are the common terminologies and frameworks used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7688
3,What are the most influential empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7558
4,What are the common research agendas focused on empirical methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7395
5,How do RE researchers and practitioners compare in their use of empirical methods?,How often are which empirical methods used?,0.7387
6,What are the major findings from case studies in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7256
7,What kinds of empirical research methods are predominantly employed in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7245
8,What kinds of empirical studies are most frequently conducted in RE?,How often are which empirical methods used?,0.7201
9,How do RE researchers and practitioners compare in their use of empirical methods?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7180
10,How is empirical evidence synthesized and presented in RE literature reviews?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7122
11,What are the common terminologies and frameworks used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7116
12,What are the common research agendas focused on empirical methods in RE?,How often are which empirical methods used?,0.7109
13,How do RE researchers and practitioners compare in their use of empirical methods?,How has the number of empirical methods used per publication evolved over time?,0.7106
14,What kinds of empirical research methods are predominantly employed in RE studies?,How often are which empirical methods used?,0.7082
15,How do RE researchers and practitioners compare in their use of empirical methods?,How often are which empirical methods used over time?,0.7066
16,How do empirical methods enable scientific knowledge in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7048
17,What are the common themes and patterns observed in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7018
18,What are the prevalent gaps in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7014
19,What kinds of empirical research methods are predominantly employed in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6999
20,What kinds of empirical studies are most frequently conducted in RE?,How has the proportion of empirical studies evolved over time?,0.6965
21,How do RE researchers and practitioners compare in their use of empirical methods?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6950
22,How do RE researchers and practitioners compare in their use of empirical methods?,How many different empirical methods are used per publication?,0.6917
23,What are the most influential empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6913
24,How do empirical studies differentiate between various RE methodologies?,How often are which empirical methods used?,0.6891
25,What are the common research agendas focused on empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6890
26,What kinds of empirical studies are most frequently conducted in RE?,How often are which empirical methods used over time?,0.6875
27,What kinds of empirical research methods are predominantly employed in RE studies?,How often are which empirical methods used over time?,0.6859
28,How are empirical research designs validated in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6852
29,What are the common research agendas focused on empirical methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6844
30,What are the common research agendas focused on empirical methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6825
31,How do empirical methods enable scientific knowledge in RE?,How often are which empirical methods used?,0.6813
32,What kinds of empirical research methods are predominantly employed in RE studies?,How many different empirical methods are used per publication?,0.6806
33,How do RE researchers and practitioners compare in their use of empirical methods?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6782
34,How are data collection and analysis methods employed in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6780
35,What are the common themes and patterns observed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6776
36,"How are empirical RE studies planned, executed, and reported?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6757
37,What are the common research agendas focused on empirical methods in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6750
38,How is the success of empirical RE studies measured?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6744
39,What kinds of empirical studies are most frequently conducted in RE?,How many different empirical methods are used per publication?,0.6736
40,How is the success of empirical RE studies measured?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6730
41,What are the most used empirical research designs in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6724
42,What are the key takeaways from meta-studies on empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6706
43,How do empirical studies differentiate between various RE methodologies?,How many different empirical methods are used per publication?,0.6689
44,What kinds of empirical research methods are predominantly employed in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6689
45,What are the common research agendas focused on empirical methods in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6678
46,What are the key problems identified in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6671
47,What are the common research agendas focused on empirical methods in RE?,How many different empirical methods are used per publication?,0.6666
48,What are the common research agendas focused on empirical methods in RE?,How often are which empirical methods used over time?,0.6661
49,What are the common research agendas focused on empirical methods in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6659
50,How do researchers design and report empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6653
51,What are the different phases of the empirical research cycle in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6648
52,What kinds of empirical studies are most frequently conducted in RE?,How has the number of empirical methods used per publication evolved over time?,0.6630
53,What common problems do empirical studies identify in RE documentation?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6628
54,What role do experimental studies play in empirical RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6595
55,How do empirical methods enable scientific knowledge in RE?,How has the number of empirical methods used per publication evolved over time?,0.6588
56,What are the common research agendas focused on empirical methods in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6584
57,What are the most influential empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6580
58,How do grounded theory and case studies differ in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6574
59,How do empirical methods enable scientific knowledge in RE?,How many different empirical methods are used per publication?,0.6568
60,What kinds of empirical research methods are predominantly employed in RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6561
61,What methodological advice is commonly followed in empirical RE research?,How often are which empirical methods used?,0.6549
62,How are longitudinal data used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6545
63,How are data collection and analysis methods employed in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6529
64,How are data collection and analysis methods employed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6525
65,What kinds of empirical studies are most frequently conducted in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6519
66,What are the most used empirical research designs in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6518
67,What kinds of empirical research methods are predominantly employed in RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6512
68,What kinds of empirical research methods are predominantly employed in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6506
69,What are the commonly used practices in empirical Requirements Engineering (RE) studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6506
70,What methodological advice is commonly followed in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6503
71,How do empirical methods support the development of RE techniques?,How often are which empirical methods used?,0.6497
72,How do empirical studies differentiate between various RE methodologies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6495
73,How do RE researchers and practitioners compare in their use of empirical methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6487
74,How is the success of empirical RE studies measured?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6478
75,What are the common terminologies and frameworks used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6474
76,How do empirical studies differentiate between various RE methodologies?,How often are which empirical methods used over time?,0.6468
77,How are data collection and analysis methods employed in empirical RE research?,How often are which empirical methods used?,0.6463
78,What methodological advice is commonly followed in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6455
