,genCQ,expertCQ,cos_score
0,What are the best methods for synthesizing empirical evidence in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.8039
1,What are the common empirical research methods used in RE?,How often are which empirical methods used?,0.7736
2,What are the common research agendas proposed for empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7593
3,What methodologies are most commonly used in empirical RE research?,How often are which empirical methods used?,0.7489
4,What are the common empirical research methods used in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7332
5,What are the main gaps in empirical research within the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7295
6,What are the limitations of current empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7237
7,What are the common empirical research methods used in RE?,How often are which empirical methods used over time?,0.7226
8,What methodologies are most commonly used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7216
9,What are the common empirical research methods used in RE?,How many different empirical methods are used per publication?,0.7196
10,What methodologies are most commonly used in empirical RE research?,How often are which empirical methods used over time?,0.7099
11,How has the adoption of RE methodologies evolved over time in industry?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.7089
12,What methodologies are most commonly used in empirical RE research?,How many different empirical methods are used per publication?,0.7068
13,What are the main themes in empirical RE research gathered from broad surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6910
14,What are the emerging trends in empirical RE research methodologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6902
15,What are the common empirical research methods used in RE?,How has the number of empirical methods used per publication evolved over time?,0.6868
16,What are the common empirical research methods used in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6854
17,How is empirical research in RE evolving in terms of methodological rigor?,How has the proportion of empirical studies evolved over time?,0.6850
18,How does empirical research address the variability in RE terminology and definitions?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6793
19,What are the main limitations of empirical methods in RE research?,How often are which empirical methods used?,0.6778
20,What methodologies are most commonly used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6767
21,How does empirical research address the variability in RE terminology and definitions?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6763
22,What are the main limitations of empirical methods in RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6719
23,How is empirical research in RE evolving in terms of methodological rigor?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6708
24,What are the main limitations of empirical methods in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6682
25,"What are the roles of surveys, case studies, and experiments in empirical RE research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6671
26,What methodologies are most commonly used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6612
27,"What are the roles of surveys, case studies, and experiments in empirical RE research?","""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6574
28,What are the main limitations of empirical methods in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6571
29,What are the main limitations of empirical methods in RE research?,How many different empirical methods are used per publication?,0.6565
30,How do different empirical research approaches contribute to our understanding of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6560
31,What are the common empirical research methods used in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6525
32,How is empirical research in RE evolving in terms of methodological rigor?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6513
33,How do empirical studies address the diversity of RE methods and tools?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6491
34,What are the main barriers to effective empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6488
35,What are the common empirical research methods used in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6483
36,"What are the roles of surveys, case studies, and experiments in empirical RE research?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6483
37,What are the common research agendas proposed for empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6476
38,How does empirical research inform the development of RE frameworks?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6474
39,What are the main limitations of empirical methods in RE research?,How often are which empirical methods used over time?,0.6463
40,What are the common empirical research methods used in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6461
41,How does empirical research address the variability in RE terminology and definitions?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6459
42,What are the best practices for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6452
43,How is empirical research in RE evolving in terms of methodological rigor?,How has the number of empirical methods used per publication evolved over time?,0.6428
44,What are the emerging trends in empirical RE research methodologies?,How has the number of empirical methods used per publication evolved over time?,0.6417
45,What methodologies are most commonly used in empirical RE research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6416
46,How do empirical studies classify different RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6390
47,What methodologies are most commonly used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6382
48,What are the limitations of current empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6375
49,What are the common empirical research methods used in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6366
50,What are the main limitations of empirical methods in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6364
51,How do empirical studies classify different RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6361
52,How do empirical studies address the diversity of RE methods and tools?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6345
53,What are the emerging trends in empirical RE research methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6341
54,How is empirical research in RE evolving in terms of methodological rigor?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6337
55,How does empirical research inform the development of RE frameworks?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6335
56,What are the common research agendas proposed for empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6335
57,What are the most common practices in designing and reporting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6335
58,What are the main themes in empirical RE research gathered from broad surveys?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6326
59,How is empirical research in RE evolving in terms of methodological rigor?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6318
60,How can empirical evidence be synthesized to inform RE practice?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6317
61,What are the emerging trends in empirical RE research methodologies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6312
62,What improvements are suggested for future empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6307
63,What are the primary challenges in conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6302
64,What are the common empirical research methods used in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6298
65,How do empirical studies address the diversity of RE methods and tools?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6294
66,What methodologies are most commonly used in empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6293
67,How do empirical studies inform the development of RE standards and guidelines?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6290
68,What are the common research agendas proposed for empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6280
69,What are the emerging trends in empirical RE research methodologies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6273
70,How do empirical studies contribute to the development of RE technologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6273
71,What are the main differences between empirical RE research and empirical software engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6269
72,How is empirical research in RE evolving in terms of methodological rigor?,How often are which empirical methods used over time?,0.6254
73,What methodologies are most commonly used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6248
74,How do empirical studies address the diversity of RE methods and tools?,How has the number of empirical methods used per publication evolved over time?,0.6245
75,How do different empirical research approaches contribute to our understanding of RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6244
76,What are the common empirical research methods used in RE?,How often are which statistical methods used?,0.6240
77,What are the emerging trends in empirical RE research methodologies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6230
78,What are the common research agendas proposed for empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6228
79,How is empirical research in RE evolving in terms of methodological rigor?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6225
80,What methodologies are most commonly used in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6213
81,What are the most common practices in designing and reporting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6198
82,What are the common empirical research methods used in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6183
83,How do empirical studies address the diversity of RE methods and tools?,How often are which empirical methods used?,0.6172
84,What are the common research agendas proposed for empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6172
85,How do empirical studies in RE integrate findings from information systems research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6156
86,How can empirical research facilitate the standardization of RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6152
87,What are the main limitations of empirical methods in RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6146
88,How do empirical studies classify different RE practices?,How often are which empirical methods used?,0.6144
89,How do empirical studies in RE integrate findings from information systems research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6140
90,What are the main limitations of empirical methods in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6129
91,What are the emerging trends in empirical RE research methodologies?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6129
92,What are the limitations of current empirical studies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6128
93,How do empirical studies address the diversity of RE methods and tools?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6119
94,How do different empirical research approaches contribute to our understanding of RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6113
95,How do empirical studies address the diversity of RE methods and tools?,How often are which empirical methods used over time?,0.6088
96,How can empirical research facilitate the standardization of RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6078
97,What are the main differences between empirical RE research and empirical software engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6063
98,How do empirical studies classify different RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6052
99,How do empirical studies address the diversity of RE methods and tools?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6052
