,genCQ,expertCQ,cos_score
0,How do different strategies for data collection and analysis vary in empirical research?,How often are which empirical methods used?,0.6439
1,How do different strategies for data collection and analysis vary in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6376
2,What research methods are most frequently used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.6335
3,"How do empirical results inform the choice of Requirements Engineering techniques, tools, and methods?",How do the authors justify the selection and combination of empirical methods and design elements?,0.6313
4,How do different strategies for data collection and analysis vary in empirical research?,How has the proportion of empirical studies evolved over time?,0.6308
5,How do different strategies for data collection and analysis vary in empirical research?,How has the number of empirical methods used per publication evolved over time?,0.6284
6,How do different strategies for data collection and analysis vary in empirical research?,How often are which empirical methods used over time?,0.6199
7,How do different strategies for data collection and analysis vary in empirical research?,How many different empirical methods are used per publication?,0.6137
8,How do empirical studies classify the variables relevant to Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6130
9,How have broad studies of RE practice been conducted in the last ten years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6127
10,What research methods are most frequently used in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6106
11,How do different strategies for data collection and analysis vary in empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6081
12,How do different empirical research methods compare in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6012
13,What research methods are most frequently used in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5974
14,What kinds of empirical studies exist in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5968
15,What research methods are most frequently used in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5938
16,How do different strategies for data collection and analysis vary in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5936
17,What recommendations exist for standardized RE terminology in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5920
18,What basic research designs are used in empirical Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5896
19,How can the categorization of empirical research enhance the understanding of Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5882
20,What knowledge claims are recognized in empirical research design according to Creswell?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5826
