,genCQ,expertCQ,cos_score
0,How frequently are mixed methods used in empirical RE studies?,How often are which empirical methods used?,0.7848
1,How do empirical methods in RE evolve over time?,How often are which empirical methods used over time?,0.7816
2,What are the common data sources for empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7725
3,How frequently are mixed methods used in empirical RE studies?,How often are which empirical methods used over time?,0.7629
4,What are the common themes explored in empirical RE research over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7594
5,How do empirical methods in RE evolve over time?,How often are which empirical methods used?,0.7344
6,What are the trends in empirical research methodologies in RE over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7326
7,What are the methodological advances in empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7282
8,What are the gaps identified in current empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7208
9,How is data triangulation used in empirical RE research?,How has the use of triangulation for research design evolved over time?,0.7208
10,How do empirical studies in RE differ in terms of their methodological approaches?,How often are which empirical methods used?,0.7162
11,What types of empirical evidence are most frequently sought in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7142
12,How do empirical methods in RE evolve over time?,How has the number of empirical methods used per publication evolved over time?,0.7115
13,What are the common tools and techniques used for empirical data analysis in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7056
14,How do empirical studies in RE differ in terms of their methodological approaches?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7034
15,What methodologies are used to validate empirical findings in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7018
16,How frequently are mixed methods used in empirical RE studies?,How many different empirical methods are used per publication?,0.6997
17,How do empirical studies in RE differ in terms of their methodological approaches?,How has the number of empirical methods used per publication evolved over time?,0.6974
18,What are the methodological advances in empirical research in RE?,How has the number of empirical methods used per publication evolved over time?,0.6950
19,How is data typically collected for empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6946
20,How do empirical studies in RE differ in terms of their methodological approaches?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6936
21,What are the trends in empirical research methodologies in RE over the past decade?,How has the number of empirical methods used per publication evolved over time?,0.6927
22,How do empirical studies in RE differ in terms of their methodological approaches?,How often are which empirical methods used over time?,0.6908
23,How do empirical studies in RE differ in terms of their methodological approaches?,How many different empirical methods are used per publication?,0.6906
24,What types of empirical evidence are most frequently sought in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6863
25,How frequently are mixed methods used in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6842
26,How is the quality of empirical research in RE assessed?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6834
27,How frequently are mixed methods used in empirical RE studies?,How often are which statistical methods used?,0.6829
28,What are the methodological advances in empirical research in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6812
29,How do empirical studies in RE differ in terms of their methodological approaches?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6807
30,What new empirical methods are emerging in the field of RE?,How often are which empirical methods used?,0.6802
31,What are the predominant research designs used in RE studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6798
32,What are the methodological advances in empirical research in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6781
33,What are the methodological advances in empirical research in RE?,How often are which empirical methods used?,0.6778
34,What are the trends in empirical research methodologies in RE over the past decade?,How often are which empirical methods used over time?,0.6772
35,How do empirical studies in RE differ in terms of their methodological approaches?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6770
36,What factors influence the success of empirical methods in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6746
37,What are the methodological advances in empirical research in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6746
38,What factors influence the success of empirical methods in RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6728
39,What are the best practices for designing empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6723
40,How is the quality of empirical research in RE assessed?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6710
41,How do empirical RE studies ensure the validity of their findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6708
42,What are the trends in empirical research methodologies in RE over the past decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6707
43,What factors influence the success of empirical methods in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6697
44,What factors influence the success of empirical methods in RE studies?,How often are which empirical methods used?,0.6694
45,How is data typically collected for empirical studies in RE?,How often are which empirical methods used?,0.6689
46,What factors influence the success of empirical methods in RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6678
47,What are the trends in empirical research methodologies in RE over the past decade?,How has the proportion of empirical studies evolved over time?,0.6673
48,What are the common recommendations derived from empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6659
49,How do empirical studies in RE approach the validation of new techniques?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6630
50,What are the methodological advances in empirical research in RE?,How has the proportion of empirical studies evolved over time?,0.6627
51,What are the common themes explored in empirical RE research over the years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6626
52,What impact do empirical studies have on the evolution of RE processes and practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6614
53,What are the key challenges faced by practitioners and researchers when applying empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6609
54,What types of empirical evidence are most frequently sought in RE research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6608
55,What are the common pitfalls in conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6596
56,What factors influence the success of empirical methods in RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6581
57,What are the common data sources for empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6564
58,What are the methodological advances in empirical research in RE?,How often are which empirical methods used over time?,0.6558
59,How is data typically collected for empirical studies in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6557
60,How do empirical studies in RE contribute to innovation in software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.6551
61,What types of empirical evidence are most frequently sought in RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6551
62,What are the trends in empirical research methodologies in RE over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6544
63,How do empirical studies in RE differ in terms of their methodological approaches?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6531
64,What types of empirical evidence are most frequently sought in RE research?,How has the proportion of empirical studies evolved over time?,0.6524
65,What are the common data sources for empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6523
66,What are the reviews and meta-analyses of empirical data in RE telling us?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6511
67,What are the common tools and techniques used for empirical data analysis in RE?,How often are which empirical methods used?,0.6508
68,What new empirical methods are emerging in the field of RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6507
69,What new empirical methods are emerging in the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6496
70,How do empirical studies in RE differ in terms of their methodological approaches?,How has the proportion of empirical studies evolved over time?,0.6494
71,How do empirical methods in RE evolve over time?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6488
72,What factors influence the success of empirical methods in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6483
73,What factors influence the success of empirical methods in RE studies?,How often are which empirical methods used over time?,0.6460
74,What methodologies are used to validate empirical findings in RE?,How often are which empirical methods used?,0.6457
75,What factors influence the success of empirical methods in RE studies?,How many different empirical methods are used per publication?,0.6450
76,How do empirical findings in RE contribute to theoretical advancements in the field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6441
77,What are the methodological advances in empirical research in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6424
78,What are the methodological advances in empirical research in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6421
79,How do empirical methods in RE evolve over time?,How has the proportion of empirical studies evolved over time?,0.6419
80,What are the common recommendations derived from empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6408
81,How frequently are mixed methods used in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6403
82,What factors influence the success of empirical methods in RE studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6403
83,What are the most effective strategies for disseminating empirical findings in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6401
84,How do empirical studies in RE approach the validation of new techniques?,How often are which empirical methods used?,0.6398
85,What impact do empirical RE studies have on project success rates?,How many empirical studies are by authors working for large software development companies?,0.6398
86,How do empirical studies address the contextual factors influencing RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6391
87,What are the trends in empirical research methodologies in RE over the past decade?,How often are which empirical methods used?,0.6389
88,What new empirical methods are emerging in the field of RE?,How often are which empirical methods used over time?,0.6386
89,What are the methodological advances in empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6383
90,What are the common themes explored in empirical RE research over the years?,How has the proportion of empirical studies evolved over time?,0.6379
91,What are the key challenges faced by practitioners and researchers when applying empirical methods in RE?,How often are which empirical methods used?,0.6374
92,What are the most common issues reported in empirical RE practice?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6373
93,What are the methodological advances in empirical research in RE?,How many different empirical methods are used per publication?,0.6371
94,What are the trends in empirical research methodologies in RE over the past decade?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6364
95,How is data typically collected for empirical studies in RE?,How often are which empirical methods used over time?,0.6360
96,How do empirical RE studies ensure the validity of their findings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6359
97,How is data typically collected for empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6358
98,What are the key challenges faced by practitioners and researchers when applying empirical methods in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6346
99,What lessons are commonly drawn from empirical failures in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6332
100,How do empirical studies in RE differ in terms of their methodological approaches?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6332
