,genCQ,expertCQ,cos_score
0,What are the prevalent opinions on the application of empirical methods in RE?,How often are which empirical methods used?,0.7975
1,Which empirical methods are most frequently employed in RE studies?,How often are which empirical methods used?,0.7714
2,How frequently are case studies used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7629
3,What are the main sources of empirical data in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7569
4,What are the trends in empirical research publication in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7455
5,Which empirical methods are most frequently employed in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7383
6,Which empirical methods are most frequently employed in RE studies?,How often are which empirical methods used over time?,0.7380
7,What are the prevalent opinions on the application of empirical methods in RE?,How often are which empirical methods used over time?,0.7337
8,What are the main themes explored in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7327
9,What are the prevalent opinions on the application of empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7290
10,What are the emerging trends in empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7288
11,What lessons can be learned from the systematic literature reviews in RE?,How many publications are analyzed in (systematic literature) reviews?,0.7225
12,What are the prevalent opinions on the application of empirical methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.7180
13,What lessons can be learned from the systematic literature reviews in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7171
14,What are the prevalent opinions on the application of empirical methods in RE?,How many different empirical methods are used per publication?,0.7160
15,What are the prevalent opinions on the application of empirical methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7137
16,What lessons can be learned from the systematic literature reviews in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7116
17,How can the empirical research community ensure the relevance of its studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7113
18,Which empirical methods are most frequently employed in RE studies?,How many different empirical methods are used per publication?,0.7086
19,Which empirical methods are most frequently employed in RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7023
20,What lessons can be learned from the systematic literature reviews in RE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6981
21,What lessons can be learned from the systematic literature reviews in RE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6964
22,What are the trends in empirical research publication in RE?,How has the number of empirical methods used per publication evolved over time?,0.6956
23,What are the emerging trends in empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6949
24,What lessons can be learned from the systematic literature reviews in RE?,Have the authors done a systematic review of related work?,0.6885
25,What are the common data collection and analysis methods in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6881
26,What are the common data collection and analysis methods in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6870
27,What kind of questions are typically asked to understand RE practices in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6850
28,What are the main sources of empirical data in RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6846
29,What are the most common research designs used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6835
30,Which empirical methods are most frequently employed in RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6798
31,How frequently are case studies used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6791
32,What are the emerging trends in empirical research methods in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6776
33,What are the main areas of controversy within empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6754
34,What are the emerging trends in empirical research methods in RE?,How often are which empirical methods used?,0.6741
35,What are the emerging trends in empirical research methods in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6699
36,What are the main sources of empirical data in RE studies?,How has the proportion of empirical studies evolved over time?,0.6690
37,What are the main types of empirical research methods used in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6672
38,What are the trends in empirical research publication in RE?,How has the proportion of empirical studies evolved over time?,0.6660
39,What are the most common research designs used in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6653
40,What are the emerging trends in empirical research methods in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6652
41,What strategies have been proposed to enhance the quality of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6606
42,What frameworks exist for organizing empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6602
43,What are the emerging trends in empirical research methods in RE?,How often are which empirical methods used over time?,0.6599
44,What strategies have been proposed to enhance the quality of empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6596
45,What are the common data collection and analysis methods in empirical RE research?,How often are which empirical methods used?,0.6579
46,What lessons can be learned from the systematic literature reviews in RE?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6572
47,What are the common data collection and analysis methods in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6568
48,How frequently are case studies used in empirical RE research?,How often are which empirical methods used over time?,0.6540
49,What strategies have been proposed to enhance the quality of empirical RE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6506
50,What advancements are needed to improve empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6504
51,What are the main themes explored in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6503
52,What are the emerging trends in empirical research methods in RE?,How has the proportion of empirical studies evolved over time?,0.6492
53,What kind of questions are typically asked to understand RE practices in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6483
54,What are the common data collection and analysis methods in empirical RE research?,How many different empirical methods are used per publication?,0.6465
55,What are the main methodological challenges in conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6462
56,How can empirical studies be effectively replicated in RE research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6451
57,What are the trends in empirical research publication in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6427
58,How frequently are case studies used in empirical RE research?,How often are which empirical methods used?,0.6416
59,What are the most common research designs used in empirical RE studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6413
60,What are the common data collection and analysis methods in empirical RE research?,How often are which empirical methods used over time?,0.6394
61,What are the trends in empirical research publication in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6384
62,How frequently are case studies used in empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6361
63,What are the most common research designs used in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6360
64,How can empirical research in RE be expanded in scope and impact?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6349
65,What are the most common research designs used in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6347
66,What are the prevalent opinions on the application of empirical methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6345
67,What are the main sources of empirical data in RE studies?,How often are which empirical methods used?,0.6342
68,What are the emerging trends in empirical research methods in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6339
69,What are the trends in empirical research publication in RE?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6323
70,What advancements are needed to improve empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6309
71,How can empirical studies be effectively replicated in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6304
72,What are the prevalent opinions on the application of empirical methods in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6293
73,How can empirical research in RE be more inclusive of diverse software projects?,How many empirical studies are by authors working for large software development companies?,0.6293
74,What frameworks exist for organizing empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6288
75,What are the main themes explored in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6287
76,How can empirical RE research be better synthesized and generalized?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6281
77,What are the main types of empirical research methods used in Requirements Engineering (RE)?,How often are which empirical methods used?,0.6279
78,What are the main areas of controversy within empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6277
79,Which empirical methods are most frequently employed in RE studies?,How often are which statistical methods used?,0.6273
80,Which empirical methods are most frequently employed in RE studies?,How has the proportion of empirical studies evolved over time?,0.6268
