,genCQ,expertCQ,cos_score
0,What is the current state of empirical research in RE compared to other SE fields?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7938
1,How often are mixed methods used in RE empirical studies?,How often are which empirical methods used?,0.7916
2,How frequently is empirical research conducted in the RE field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7782
3,How often are mixed methods used in RE empirical studies?,How often are which empirical methods used over time?,0.7724
4,What are the preferred empirical methods in RE according to recent studies?,How often are which empirical methods used?,0.7698
5,What are the main focuses of empirical RE research identified in recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7413
6,What are the preferred empirical methods in RE according to recent studies?,How often are which empirical methods used over time?,0.7194
7,What are the preferred empirical methods in RE according to recent studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7130
8,How often are mixed methods used in RE empirical studies?,How often are which statistical methods used?,0.7107
9,What are the primary components analyzed in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7103
10,How are empirical studies on RE documented in terms of their methodology?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7070
11,How are empirical studies on RE documented in terms of their methodology?,How has the number of empirical methods used per publication evolved over time?,0.7043
12,What are the preferred empirical methods in RE according to recent studies?,How many different empirical methods are used per publication?,0.7042
13,What types of data are most frequently used in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7037
14,How is empirical RE research expected to evolve in the future?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7029
15,How is the evidence from empirical RE studies being consolidated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7027
16,How often are mixed methods used in RE empirical studies?,How many different empirical methods are used per publication?,0.7015
17,What are the most frequently analyzed variables in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6976
18,How are empirical studies on RE documented in terms of their methodology?,How often are which empirical methods used?,0.6960
19,How are empirical studies on RE documented in terms of their methodology?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6960
20,How frequently is empirical research conducted in the RE field?,How often are which empirical methods used over time?,0.6955
21,How are empirical studies on RE documented in terms of their methodology?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6902
22,How is the evidence from empirical RE studies being consolidated?,How has the proportion of empirical studies evolved over time?,0.6895
23,What are the identified research needs in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6874
24,How frequently is empirical research conducted in the RE field?,How has the proportion of empirical studies evolved over time?,0.6850
25,How frequently is empirical research conducted in the RE field?,How often are which empirical methods used?,0.6850
26,How are empirical studies on RE documented in terms of their methodology?,How often are which empirical methods used over time?,0.6815
27,How often are mixed methods used in RE empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6812
28,What are the preferred empirical methods in RE according to recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6806
29,How significant are experimental methods in RE empirical research?,How often are which empirical methods used?,0.6762
30,What are the primary components analyzed in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6746
31,What are the main principles frequently considered in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6732
32,How often are empirical studies on RE replicated?,How often are which empirical methods used over time?,0.6731
33,What are the prevalent tools used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6705
34,What are typical findings from large-scale empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6677
35,How are empirical studies on RE documented in terms of their methodology?,How many different empirical methods are used per publication?,0.6672
36,How are empirical studies on RE documented in terms of their methodology?,How has the proportion of empirical studies evolved over time?,0.6671
37,What kind of strategic requirements are studied in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6652
38,How is empirical RE research expected to evolve in the future?,How has the proportion of empirical studies evolved over time?,0.6624
39,How does the quality of empirical RE research compare to other fields?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6621
40,What are the preferred empirical methods in RE according to recent studies?,How has the number of empirical methods used per publication evolved over time?,0.6611
41,"What types of companies (e.g., SMEs, large enterprises) participate in RE empirical research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6609
42,What are the prevalent tools used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6603
43,How significant are experimental methods in RE empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6573
44,What are the most frequently analyzed variables in RE empirical research?,How often are which empirical methods used?,0.6573
45,How frequently is empirical research conducted in the RE field?,How has the number of empirical methods used per publication evolved over time?,0.6564
46,What are the prevalent tools used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6550
47,What are the most frequently analyzed variables in RE empirical research?,How has the proportion of empirical studies evolved over time?,0.6539
48,What types of data are most frequently used in RE empirical research?,How often are which empirical methods used?,0.6532
49,What types of empirical research methods are commonly used in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6511
50,What types of data are most frequently used in RE empirical research?,How often are which empirical methods used over time?,0.6509
51,What are the most frequently analyzed variables in RE empirical research?,How often are which empirical methods used over time?,0.6501
52,How significant are experimental methods in RE empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6500
53,How significant are experimental methods in RE empirical research?,How has the number of empirical methods used per publication evolved over time?,0.6491
54,What influence does empirical research have on the design-oriented RE approaches?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6475
55,How are empirical studies on RE documented in terms of their methodology?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6470
56,What are the most frequently analyzed variables in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6470
57,How significant are experimental methods in RE empirical research?,How often are which empirical methods used over time?,0.6463
58,What are the common barriers to conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6443
59,What types of empirical research methods are commonly used in Requirements Engineering (RE)?,How often are which empirical methods used?,0.6440
60,How significant are experimental methods in RE empirical research?,How many different empirical methods are used per publication?,0.6419
