,genCQ,expertCQ,cos_score
0,How has empirical research in RE evolved over the last decade?,How has the proportion of empirical studies evolved over time?,0.7773
1,How has empirical research in RE evolved over the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7494
2,What are the common empirical methods used in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7458
3,What are the main themes emerging from empirical RE research in recent years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7276
4,What are the common empirical methods used in RE research?,How often are which empirical methods used?,0.7267
5,What are the future directions for empirical research in RE as suggested by recent studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7241
6,How has the role of empirical research in RE changed over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7234
7,How has empirical research in RE evolved over the last decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.7186
8,How has empirical research in RE evolved over the last decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7139
9,What are the success criteria for RE derived from empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7032
10,What are the common empirical methods used in RE research?,How often are which empirical methods used over time?,0.6922
11,What are the different types of data collection methods used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6860
12,What are the main focuses and gaps in RE research identified by recent empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6858
13,What are the success criteria for RE derived from empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6857
14,What are the different types of data collection methods used in empirical RE research?,How many different empirical methods are used per publication?,0.6846
15,What are the common empirical methods used in RE research?,How many different empirical methods are used per publication?,0.6822
16,How has the role of empirical research in RE changed over the years?,How has the proportion of empirical studies evolved over time?,0.6765
17,What are the different types of data collection methods used in empirical RE research?,How often are which empirical methods used?,0.6753
18,How has empirical research in RE evolved over the last decade?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6724
19,What are the typical problems documented in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6677
20,How has empirical research in RE evolved over the last decade?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6665
21,How has empirical research in RE evolved over the last decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6633
22,What are the common empirical methods used in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6628
23,What are the observable trends in RE practice based on the latest empirical data?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6603
24,What are the strategies for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6594
25,How has empirical research in RE evolved over the last decade?,How has the number of empirical methods used per publication evolved over time?,0.6553
26,What are the long-term trends in RE practices according to historical empirical data?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6519
27,What are the different types of data collection methods used in empirical RE research?,How often are which empirical methods used over time?,0.6481
28,How do empirical studies inform the development of RE frameworks and models?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6478
