,genCQ,expertCQ,cos_score
0,How do empirical studies contribute to the development of RE theories?,How many theories from the SE and RE are there?,0.7137
1,What are the trends in the geographic distribution of empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7102
2,How do empirical studies contribute to the development of RE theories?,How many studies incorporate theories?,0.6682
3,What are the main gaps in current RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6671
4,What are the main focuses of RE research over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6566
5,How do empirical studies contribute to the development of RE theories?,How has the incorporation of theories in studies evolved over time?,0.6526
6,How do empirical studies contribute to the development of RE theories?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6520
7,What is the role of empirical studies in advancing RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6514
8,How do empirical studies contribute to the development of RE theories?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6458
9,What are the trends in the geographic distribution of empirical RE research?,How has the proportion of empirical studies evolved over time?,0.6442
10,What are the main challenges in empirical RE case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6424
11,What is the role of empirical studies in advancing RE practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6389
12,What are the implications of empirical RE findings for future research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6284
13,What methodologies are used for cross-sectional RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6250
14,What are the common approaches used in empirical Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6213
15,What is the role of empirical studies in advancing RE practices?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6180
16,How do empirical studies contribute to the development of RE theories?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6174
17,What are the trends in the geographic distribution of empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6080
18,What are the success factors identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6038
19,How do different industries adopt and adapt RE practices?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6007
20,What are the prevalent RE methodologies in use today?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6001
21,What is the role of empirical studies in advancing RE practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5992
22,What are the main challenges in empirical RE case studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5969
23,How do empirical studies on RE influence software engineering education?,How many empirical studies are by authors working for large software development companies?,0.5957
24,How do empirical studies contribute to the development of RE theories?,How has the number of theories from SE and RE evolved over time?,0.5941
25,How do empirical studies contribute to the development of RE theories?,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",0.5866
26,What is the role of empirical studies in advancing RE practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5863
27,What are the trends in the geographic distribution of empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5847
28,What are the success factors identified in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5843
29,What are the trends in the geographic distribution of empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5782
30,What are the implications of empirical RE findings for future research?,How has the proportion of empirical studies evolved over time?,0.5771
31,What are the trends in the geographic distribution of empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5765
32,What are the success factors identified in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5763
33,What are the success factors identified in empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5737
34,How do empirical studies contribute to the development of RE theories?,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,0.5722
35,What is the role of empirical studies in advancing RE practices?,How has the proportion of empirical studies evolved over time?,0.5707
36,How do empirical studies on RE influence software engineering education?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5703
37,How do empirical studies contribute to the development of RE theories?,How has the proportion of empirical studies evolved over time?,0.5702
38,What are the common approaches used in empirical Requirements Engineering (RE)?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5689
39,How do empirical findings influence RE practice in large-scale projects?,How many empirical studies are by authors working for large software development companies?,0.5686
40,What are the success factors identified in empirical RE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5686
41,What are the implications of empirical RE findings for future research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5682
42,What is the role of empirical studies in advancing RE practices?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5649
43,What are the main focuses of RE research over the past decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5623
44,What are the trends in the geographic distribution of empirical RE research?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5565
45,What is the role of empirical studies in advancing RE practices?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5562
46,What are the main focuses of RE research over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5559
47,What are the success factors identified in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5537
48,What are the implications of empirical RE findings for future research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5536
49,How does empirical research in RE address tool integration challenges?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5532
50,What are the trends in RE practices adoption over time?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5525
51,How do case studies contribute to the understanding of RE processes?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5520
52,What are the success factors identified in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5511
53,How does empirical research in RE address tool integration challenges?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5491
54,What is the role of empirical studies in advancing RE practices?,How often are which empirical methods used over time?,0.5486
55,How do empirical studies contribute to the development of RE theories?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5464
56,What is the role of empirical studies in advancing RE practices?,How often are which empirical methods used?,0.5462
57,What are the success factors identified in empirical RE studies?,How many empirical studies are by authors working for large software development companies?,0.5462
58,How do empirical studies contribute to the development of RE theories?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5458
59,What are the success factors identified in empirical RE studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5455
60,How do RE practices evolve over time in response to emerging challenges?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5454
61,What are the trends in the geographic distribution of empirical RE research?,How often are which empirical methods used over time?,0.5452
62,What are the common approaches used in empirical Requirements Engineering (RE)?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5449
63,What are the main challenges in empirical RE case studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5440
64,What methodologies are used for cross-sectional RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5435
65,What is the role of empirical studies in advancing RE practices?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5423
66,What are the main gaps in current RE research?,How many theories from the SE and RE are there?,0.5422
67,What is the role of empirical studies in advancing RE practices?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5408
68,How do industry and academic perspectives on RE practices differ?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.5395
69,How do empirical studies contribute to the development of RE theories?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5390
70,How do empirical studies contribute to the development of RE theories?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5377
