,genCQ,expertCQ,cos_score
0,What are the most frequently used empirical methods in RE research?,How often are which empirical methods used?,0.7668
1,What are the most frequently used empirical methods in RE research?,How often are which empirical methods used over time?,0.7420
2,What are the major empirical studies that have been foundational in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7332
3,What are the trends in empirical research methodologies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7259
4,What are the most frequently used empirical methods in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7256
5,What are the common data collection and analysis methods in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7200
6,What are the common data collection and analysis methods in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6984
7,What is the current state of knowledge about common empirical research practices in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6981
8,What are the key factors affecting the success of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6970
9,What methodologies are recommended for future empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6966
10,What are the potential areas for future empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6959
11,What are the most significant findings from empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6936
12,What are the most frequently used empirical methods in RE research?,How many different empirical methods are used per publication?,0.6919
13,What are the most frequently used empirical methods in RE research?,How has the number of empirical methods used per publication evolved over time?,0.6871
14,What are the trends in empirical research methodologies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6869
15,"How do empirical studies inform the choice of RE methods, languages, and tools?",How often are which empirical methods used?,0.6862
16,How are large-scale empirical RE studies structured and what are their findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6832
17,"How do empirical studies inform the choice of RE methods, languages, and tools?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.6827
18,What are the best practices for conducting empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6810
19,What methodologies are recommended for future empirical studies in RE?,How often are which empirical methods used?,0.6799
20,What are the most frequently used empirical methods in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6791
21,How does empirical evidence support the integration of RE and SE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6771
22,What are the common data collection and analysis methods in empirical RE studies?,How often are which empirical methods used?,0.6750
23,What are the methodological approaches to empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6748
24,How is the usefulness of different research practices perceived by RE researchers?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6721
25,What are the trends in empirical research methodologies in RE?,How often are which empirical methods used?,0.6713
26,"How do empirical studies inform the choice of RE methods, languages, and tools?",How has the number of empirical methods used per publication evolved over time?,0.6668
27,"How do empirical studies inform the choice of RE methods, languages, and tools?",How do the authors justify the selection and combination of empirical methods and design elements?,0.6662
28,"How do empirical studies inform the choice of RE methods, languages, and tools?",How often are which empirical methods used over time?,0.6657
29,What are the challenges in replicating empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6657
30,What are the methodological approaches to empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6633
31,What are the common data collection and analysis methods in empirical RE studies?,How many different empirical methods are used per publication?,0.6608
32,What are the common data collection and analysis methods in empirical RE studies?,How often are which empirical methods used over time?,0.6593
33,What are the trends in empirical research methodologies in RE?,How often are which empirical methods used over time?,0.6569
34,What are the trends in empirical research methodologies in RE?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6565
35,What are the methodological approaches to empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6560
36,How do RE researchers address the gaps identified in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6525
37,What are the trends in empirical research methodologies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6504
38,What methodologies are recommended for future empirical studies in RE?,How often are which empirical methods used over time?,0.6502
39,How are empirical findings used to refine RE theories?,How many theories from the SE and RE are there?,0.6496
40,What are the methodological approaches to empirical RE research?,How often are which empirical methods used?,0.6481
41,What are the methodological approaches to empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6453
42,What are the different knowledge claims in empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6450
43,What is the current state of knowledge about common empirical research practices in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6447
44,How is empirical research in RE disseminated to practitioners?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6426
45,"How do empirical studies inform the choice of RE methods, languages, and tools?",How many different empirical methods are used per publication?,0.6425
46,"How do empirical studies inform the choice of RE methods, languages, and tools?",Which methods are used to synthesize evidence from data of different empirical methods?,0.6419
47,How can empirical findings support the structuring of RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6378
