,genCQ,expertCQ,cos_score
0,What are the trends in the use of empirical methods in RE over recent years?,How often are which empirical methods used over time?,0.8285
1,What are the trends in the use of empirical methods in RE over recent years?,How often are which empirical methods used?,0.8278
2,What are the trends in the use of empirical methods in RE over recent years?,How has the number of empirical methods used per publication evolved over time?,0.7955
3,How often are quantitative methods used in RE research?,How often are which statistical methods used?,0.7391
4,What are the trends in the use of empirical methods in RE over recent years?,How many different empirical methods are used per publication?,0.7222
5,What are the most common methods for executing empirical research in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7214
6,How frequently is the operationalization of defined concepts performed in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7208
7,What are the trends in the use of empirical methods in RE over recent years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7174
8,What are the most common methods for executing empirical research in RE?,How often are which empirical methods used?,0.7133
9,How frequently is the operationalization of defined concepts performed in empirical RE research?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.7054
10,How often are quantitative methods used in RE research?,How often are which empirical methods used over time?,0.6982
11,How frequently is the operationalization of defined concepts performed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6966
12,How often is phenomenological research used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6870
13,What are the trends in the use of empirical methods in RE over recent years?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6844
14,How often are research questions explicitly answered in RE research reports?,How has the reporting of research questions and answers evolved over time?,0.6808
15,What are the trends in the use of empirical methods in RE over recent years?,How has the proportion of empirical studies evolved over time?,0.6806
16,What are the trends in the use of empirical methods in RE over recent years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6803
17,What are the most common methods for executing empirical research in RE?,How many different empirical methods are used per publication?,0.6767
18,How useful are practices recommended for improving research design in RE studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6753
19,How often are quantitative methods used in RE research?,How often are which empirical methods used?,0.6731
20,How often is ethnography used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6724
21,What are the trends in the use of empirical methods in RE over recent years?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6699
22,How often is phenomenological research used in empirical RE research?,How often are which empirical methods used over time?,0.6655
23,How useful are practices recommended for improving the analysis of research results in RE studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6642
24,Which recommended practices are considered useful for designing empirical research?,How often are which empirical methods used?,0.6625
25,How frequently are empirical research studies in RE published in premium journals and conferences?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6608
26,How often is grounded theory used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6599
