,genCQ,expertCQ,cos_score
0,How have empirical methods in RE evolved over the last decade?,How has the number of empirical methods used per publication evolved over time?,0.8106
1,What are the most frequently used empirical research methods in RE?,How often are which empirical methods used?,0.8045
2,How have empirical methods in RE evolved over the last decade?,How often are which empirical methods used over time?,0.8044
3,What role do systematic literature reviews play in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7927
4,How have empirical methods in RE evolved over the last decade?,How often are which empirical methods used?,0.7790
5,What are the most frequently used empirical research methods in RE?,How often are which empirical methods used over time?,0.7659
6,What role do systematic literature reviews play in empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7590
7,What methodologies are most commonly used in empirical RE research?,How often are which empirical methods used?,0.7489
8,How have empirical methods in RE evolved over the last decade?,How has the proportion of empirical studies evolved over time?,0.7422
9,What are the typical research questions addressed by empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7306
10,What are the most frequently used empirical research methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.7265
11,What are the most frequently used empirical research methods in RE?,How many different empirical methods are used per publication?,0.7252
12,What methodologies are most commonly used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7216
13,How have empirical methods in RE evolved over the last decade?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7115
14,What role do systematic literature reviews play in empirical RE research?,How many publications are analyzed in (systematic literature) reviews?,0.7110
15,What methodologies are most commonly used in empirical RE research?,How often are which empirical methods used over time?,0.7099
16,What are the most frequently used empirical research methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7070
17,What methodologies are most commonly used in empirical RE research?,How many different empirical methods are used per publication?,0.7068
18,What are the most frequently used empirical research methods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6998
19,How have empirical methods in RE evolved over the last decade?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6995
20,What are the primary theoretical perspectives used in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6992
21,How have empirical methods in RE evolved over the last decade?,How has the use of statistical methods evolved over time?,0.6983
22,What are the main focuses and gaps in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6974
23,How do empirical studies in RE incorporate quantitative data analysis?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6936
24,How have empirical methods in RE evolved over the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6929
25,How have empirical methods in RE evolved over the last decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6852
26,What are the most frequently used empirical research methods in RE?,How often are which statistical methods used?,0.6784
