,genCQ,expertCQ,cos_score
0,What criteria are used for rating the quality of individual studies in empirical SE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.8225
1,What criteria are used for rating the quality of individual studies in empirical SE?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7586
2,What frameworks are used for structuring empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7334
3,What frameworks are used for structuring empirical studies in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6937
4,To what extent are theories documented and built in SE?,How many theories from the SE and RE are there?,0.6900
5,What strategies are used to enhance the quality and relevance of empirical SE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6870
6,How can empirical evidence be represented integrally through structuring frameworks?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6844
7,How often is the operationalization of concepts considered in RE empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6762
8,What standardized terminologies are used for describing theories in SE?,How often are standards used to describe the theories incorporated?,0.6730
9,To what extent are theories documented and built in SE?,How often are standards used to describe the theories incorporated?,0.6716
10,How often is the operationalization of concepts considered in RE empirical studies?,How often are which empirical methods used over time?,0.6716
11,How often is the operationalization of concepts considered in RE empirical studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6705
12,To what extent are theories documented and built in SE?,How has the incorporation of theories in studies evolved over time?,0.6658
13,How often is the operationalization of concepts considered in RE empirical studies?,How often are which empirical methods used?,0.6579
14,What practices are employed to consider all assumptions of inference techniques in RE empirical research?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6539
15,How often is the operationalization of concepts considered in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6528
16,What frameworks are used for structuring empirical studies in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6509
17,To what extent are theories documented and built in SE?,How has the number of theories from SE and RE evolved over time?,0.6493
18,How often is the operationalization of concepts considered in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6486
19,To what extent are theories documented and built in SE?,How many studies incorporate theories?,0.6483
20,What strategies are used to enhance the quality and relevance of empirical SE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6481
21,What are the common practices in designing and reporting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6469
