,genCQ,expertCQ,cos_score
0,What are the relevant components and relationships described for representing empirical studies conceptually in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7392
1,What are the relevant components and relationships described for representing empirical studies conceptually in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7251
2,Which types of questions should empirical RE studies include that were not found in previous studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7125
3,What are the relevant components and relationships described for representing empirical studies conceptually in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.7007
4,Do RE researchers justify the acquisition process of the study objects in their empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6725
5,Which recommended practices reported in the literature do researchers and practitioners consider useful for designing and reporting empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6712
6,How frequent is the consideration of all assumptions of inference techniques by RE researchers?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6664
7,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6641
8,Which practice is the least applied by RE researchers for designing better research according to their empirical studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6607
9,Which recommended practices reported in the literature do researchers and practitioners consider useful for designing and reporting empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6600
10,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6502
11,How often is the population described in empirical research conducted by RE practitioners?,How has the proportion of empirical studies evolved over time?,0.6473
12,How do RE researchers justify the acquisition process of the objects of study in their empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6439
13,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,How has the proportion of empirical studies evolved over time?,0.6431
14,What assumptions of inference techniques are typically considered by RE researchers in their empirical studies?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6407
15,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6364
16,Do researchers usually define a conceptual framework for the phenomena to be investigated in their empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6344
17,How adaptable is the framework for structuring empirical research to the incorporation of new findings in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6337
18,How adaptable is the framework for structuring empirical research to the incorporation of new findings in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6319
19,How do RE researchers justify the acquisition process of the objects of study in their empirical studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6319
20,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6303
21,What assumptions of inference techniques are important for RE researchers in their empirical studies?,Do authors report that assumptions and limitations of statistical methods are met before using them?,0.6293
22,How adaptable is the framework for structuring empirical research to the incorporation of new findings in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6289
23,Do RE researchers believe it is necessary to report deviations from the acquisition plan of objects of study during empirical research?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6267
24,How helpful is the validation of operationalized concepts deemed by RE researchers in their empirical studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6266
25,Which practices are deemed useful to improve research design in RE?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6238
26,Do researchers usually define a conceptual framework for the phenomena to be investigated in their empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6227
27,How frequently do researchers validate the operationalizations in their empirical studies?,How often are which empirical methods used?,0.6225
28,How adaptable is the framework for structuring empirical research to the incorporation of new findings in RE?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6223
29,What common practices exist in designing and reporting empirical research carried out by researchers and practitioners?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6203
30,How frequently do researchers validate the operationalizations in their empirical studies?,How often are which empirical methods used over time?,0.6193
31,To what extent is the operationalization of defined concepts by RE researchers perceived as useful?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6180
32,How do RE researchers structure their empirical studies based on empirical evidence integral representation?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6161
33,Do researchers usually define a conceptual framework for the phenomena to be investigated in their empirical studies?,How many studies incorporate theories?,0.6143
34,How often do researchers operationalize the concepts of the defined framework in their empirical studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6140
35,How important is the standardization of terminology for replicating empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6115
36,Which types of questions should empirical RE studies include that were not found in previous studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6107
37,Do RE researchers justify the acquisition process of the study objects in their empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6105
38,Do RE researchers explicitly answer the research questions in their studies?,Does the research design allow for efficient reuse of study (results) by other researchers?,0.6100
39,What assumptions of inference techniques are typically considered by RE researchers in their empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6096
