,genCQ,expertCQ,cos_score
0,What types of empirical methods are most commonly used in RE research?,How often are which empirical methods used?,0.7898
1,What types of empirical methods are most commonly used in RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7827
2,What types of empirical methods are most commonly used in RE research?,How many different empirical methods are used per publication?,0.7511
3,What types of empirical methods are most commonly used in RE research?,How often are which empirical methods used over time?,0.7476
4,How do researchers perceive the usefulness of different empirical methods in RE?,How often are which empirical methods used?,0.7193
5,What theories from other disciplines are commonly used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7156
6,How standardized is the terminology used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.7113
7,What are the primary focus areas of empirical RE surveys?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7094
8,How do researchers perceive the usefulness of different empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.7054
9,How do empirical studies on RE evolve over time?,How has the proportion of empirical studies evolved over time?,0.7037
10,What types of empirical methods are most commonly used in RE research?,How has the number of empirical methods used per publication evolved over time?,0.7019
11,How do researchers perceive the usefulness of different empirical methods in RE?,How has the number of empirical methods used per publication evolved over time?,0.6957
12,How do empirical studies on RE evolve over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6874
13,How standardized is the terminology used in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6872
14,What impact do RE empirical studies have on the development of common research agendas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6853
15,How do researchers perceive the usefulness of different empirical methods in RE?,How many different empirical methods are used per publication?,0.6793
16,What are the most commonly used practices in empirical RE research?,How often are which empirical methods used?,0.6776
17,What are the primary objectives of empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6659
18,During which phases of the RE process are empirical methods most beneficial?,How often are which empirical methods used?,0.6632
19,How do researchers perceive the usefulness of different empirical methods in RE?,How often are which empirical methods used over time?,0.6625
20,How do researchers perceive the usefulness of different empirical methods in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6605
21,What are the major gaps in current RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6594
