,genCQ,expertCQ,cos_score
0,What are common empirical research methods used in RE?,How often are which empirical methods used?,0.7682
1,What are the major results of empirical RE studies conducted over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7675
2,What are the common themes in systematic reviews of empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7547
3,What are the common themes in systematic reviews of empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7443
4,How do empirical RE methods evolve over time?,How often are which empirical methods used over time?,0.7315
5,What are common empirical research methods used in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7300
6,What lessons can be learned from systematic literature reviews in RE?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7263
7,What lessons can be learned from systematic literature reviews in RE?,How many publications are analyzed in (systematic literature) reviews?,0.7262
8,What lessons can be learned from systematic literature reviews in RE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7211
9,What are common empirical research methods used in RE?,How often are which empirical methods used over time?,0.7186
10,What are common empirical research methods used in RE?,How many different empirical methods are used per publication?,0.7162
11,What frameworks exist to structure and evaluate empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7127
12,What are the typical findings and issues in the interpretations of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7116
13,How is empirical RE research collected and analyzed?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7109
14,What theoretical lenses are often used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7069
15,What are the future empirical research questions in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7017
16,How do empirical RE methods evolve over time?,How often are which empirical methods used?,0.7005
17,What are the operational requirements focused on in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6988
18,What are the main focuses and gaps in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6974
19,How do empirical RE studies handle data collection and analysis?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6964
20,What lessons can be learned from systematic literature reviews in RE?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.6953
21,What lessons can be learned from systematic literature reviews in RE?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.6936
22,What are the trends in the methodological approaches used in empirical RE research?,How often are which empirical methods used?,0.6922
23,What lessons can be learned from systematic literature reviews in RE?,Have the authors done a systematic review of related work?,0.6913
24,What gaps exist in empirical RE research related to specific RE sub-areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6913
25,What are common empirical research methods used in RE?,How has the number of empirical methods used per publication evolved over time?,0.6841
26,What are the trends in the methodological approaches used in empirical RE research?,How often are which empirical methods used over time?,0.6841
27,What are the major results of empirical RE studies conducted over the past decade?,How has the proportion of empirical studies evolved over time?,0.6839
28,What are the trends in the methodological approaches used in empirical RE research?,How has the number of empirical methods used per publication evolved over time?,0.6836
29,What are the trends in the methodological approaches used in empirical RE research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6827
30,What are the trends in the methodological approaches used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6816
31,What are the strategic requirements considered in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6814
32,What are the barriers to adopting empirical methods in RE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6794
33,What are common empirical research methods used in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6783
34,How do empirical RE methods evolve over time?,How has the number of empirical methods used per publication evolved over time?,0.6782
35,What are the barriers to adopting empirical methods in RE?,How often are which empirical methods used?,0.6774
36,What are the guidelines for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6724
37,What are the guidelines for conducting empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6716
38,What are the trends in the methodological approaches used in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6702
39,What lessons can be learned from systematic literature reviews in RE?,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,0.6687
40,What theoretical lenses are often used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6651
41,What conclusions can be drawn from replications of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6651
42,What theoretical lenses are often used in empirical RE research?,How often are which empirical methods used?,0.6646
43,What are the perceived gaps in the current empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6645
