,genCQ,expertCQ,cos_score
0,What are the primary research questions addressed by empirical studies in the RE domain?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7562
1,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the number of empirical methods used per publication evolved over time?,0.7256
2,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7143
3,How has the adoption of empirical research methodologies in RE evolved over the past decade?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6988
4,What approaches are used for formulating and testing hypotheses in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6941
5,How has the adoption of empirical research methodologies in RE evolved over the past decade?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6932
6,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the proportion of empirical studies evolved over time?,0.6898
7,What are the primary research questions addressed by empirical studies in the RE domain?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6835
8,How do empirical studies in RE address the issue of methodological rigor?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6786
9,What challenges are faced when aggregating evidence from empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6721
10,How do empirical studies in RE handle the diversity of software project types?,How many empirical studies are by authors working for large software development companies?,0.6707
11,What frameworks exist for structuring empirical RE research findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6658
12,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6645
13,What frameworks exist for structuring empirical RE research findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6632
14,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How often are which empirical methods used over time?,0.6598
15,How do empirical studies in RE address the issue of scalability of techniques?,How often are which empirical methods used?,0.6470
16,How do empirical studies in RE address the issue of methodological rigor?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6427
17,How has the adoption of empirical research methodologies in RE evolved over the past decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6423
18,How do empirical studies in RE address the issue of scalability of techniques?,How often are which empirical methods used over time?,0.6409
19,How do empirical studies in RE address the issue of scalability of techniques?,How has the number of empirical methods used per publication evolved over time?,0.6403
20,What are the roles of qualitative and quantitative methods in RE empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6330
21,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6329
22,What are the primary research questions addressed by empirical studies in the RE domain?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6310
23,What frameworks exist for structuring empirical RE research findings?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6299
24,What challenges are faced when aggregating evidence from empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6287
25,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the use of statistical methods evolved over time?,0.6286
26,How do empirical studies in RE address the issue of methodological rigor?,How often are which empirical methods used?,0.6278
27,What challenges are faced when aggregating evidence from empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6268
28,How has the adoption of empirical research methodologies in RE evolved over the past decade?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6247
29,How is the concept of empirical software engineering applied in the RE domain?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6244
30,How do empirical RE studies contribute to the development of new RE technologies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6231
31,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How often are which empirical methods used?,0.6227
32,How do empirical studies in RE address the issue of scalability of techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6222
33,How do empirical studies in RE address the issue of methodological rigor?,How often are which empirical methods used over time?,0.6206
34,What frameworks exist for structuring empirical RE research findings?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6205
35,How do empirical studies in RE address the issue of methodological rigor?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6204
36,What challenges are faced when aggregating evidence from empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6190
37,How do empirical studies in RE address the issue of methodological rigor?,How has the proportion of empirical studies evolved over time?,0.6174
38,How do empirical studies in RE address the issue of methodological rigor?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6163
39,What are the most commonly used empirical research methods in Requirements Engineering (RE)?,How often are which empirical methods used?,0.6159
40,How do different industries adopt and adapt RE practices based on empirical evidence?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.6156
41,What are the primary research questions addressed by empirical studies in the RE domain?,How has the proportion of empirical studies evolved over time?,0.6148
42,What are the most commonly used empirical research methods in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6145
43,What strategies are employed to ensure the validity and reliability of empirical RE studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6142
44,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6133
45,How do empirical studies in RE address the issue of methodological rigor?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6131
46,What strategies are employed to ensure the validity and reliability of empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6114
47,How do empirical studies in RE address the issue of methodological rigor?,How has the number of empirical methods used per publication evolved over time?,0.6102
48,How is the concept of empirical software engineering applied in the RE domain?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6075
49,How do empirical studies in RE address the issue of methodological rigor?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6061
50,What are the primary research questions addressed by empirical studies in the RE domain?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6060
51,How do empirical studies in RE handle the diversity of software project types?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6050
52,What challenges are faced when aggregating evidence from empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6022
53,How do empirical RE studies handle the variability of terminology and practices across different organizations?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6008
54,What strategies are employed to ensure the validity and reliability of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6007
55,What are the roles of qualitative and quantitative methods in RE empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5986
56,How do empirical studies in RE address the issue of scalability of techniques?,How many different empirical methods are used per publication?,0.5961
57,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the reporting of research questions and answers evolved over time?,0.5944
58,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5933
59,How do empirical studies in RE address the issue of methodological rigor?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5918
60,What are the roles of qualitative and quantitative methods in RE empirical research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5902
61,What approaches are used for formulating and testing hypotheses in RE empirical studies?,How often are which empirical methods used?,0.5898
62,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5888
63,How do empirical RE studies handle the variability of terminology and practices across different organizations?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5881
64,How do empirical RE studies explore the interaction between different RE techniques and tools?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5878
65,How do empirical RE studies address the issue of replicability?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5872
66,How do empirical studies in RE address the issue of scalability of techniques?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5871
67,What are the most commonly used empirical research methods in Requirements Engineering (RE)?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5870
68,What frameworks exist for structuring empirical RE research findings?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5854
69,How do empirical studies in RE address the issue of methodological rigor?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5848
70,How has the adoption of empirical research methodologies in RE evolved over the past decade?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5845
71,What challenges are faced when aggregating evidence from empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5839
72,What are the primary research questions addressed by empirical studies in the RE domain?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5832
73,What challenges are faced when aggregating evidence from empirical RE studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.5821
74,What approaches are used for formulating and testing hypotheses in RE empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5813
