,genCQ,expertCQ,cos_score
0,What role do systematic literature reviews play in empirical Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6912
1,What role do systematic literature reviews play in empirical Requirements Engineering research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6621
2,What role do case studies play in empirical research within Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6614
3,What types of empirical research methods are commonly used in Requirements Engineering?,How often are which empirical methods used?,0.6503
4,How frequently are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used?,0.6436
5,What types of empirical research methods are commonly used in Requirements Engineering?,How many different empirical methods are used per publication?,0.6364
6,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6296
7,What role do systematic literature reviews play in empirical Requirements Engineering research?,How many publications are analyzed in (systematic literature) reviews?,0.6235
8,What types of empirical research methods are commonly used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6155
9,How frequently are mixed methods used in empirical Requirements Engineering research?,How often are which empirical methods used over time?,0.6133
10,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How many different empirical methods are used per publication?,0.6064
11,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6053
12,What types of empirical research methods are commonly used in Requirements Engineering?,How often are which empirical methods used over time?,0.6046
13,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6040
14,What types of empirical research methods are commonly used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6031
15,What types of empirical research methods are commonly used in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6029
16,How do empirical studies in Requirements Engineering incorporate theoretical constructs from other disciplines?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5997
17,What role do systematic literature reviews play in empirical Requirements Engineering research?,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",0.5958
18,How do empirical studies in Requirements Engineering handle the diversity of terminology and definitions in the field?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5925
19,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How has the number of empirical methods used per publication evolved over time?,0.5921
20,What types of empirical research methods are commonly used in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5907
21,How do empirical studies in Requirements Engineering incorporate theoretical constructs from other disciplines?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5905
22,How has the use of empirical methods in Requirements Engineering evolved over the last decade?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5904
23,What are the common methods for data collection used in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5892
24,How frequently are mixed methods used in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5878
25,What role do systematic literature reviews play in empirical Requirements Engineering research?,Have the authors done a systematic review of related work?,0.5823
26,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How many empirical studies are by authors working for large software development companies?,0.5788
27,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5778
28,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How many empirical studies are by authors working for large software development companies?,0.5777
29,How frequently are mixed methods used in empirical Requirements Engineering research?,How many different empirical methods are used per publication?,0.5774
30,What are the key differences between qualitative and quantitative empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5750
31,How do empirical studies in Requirements Engineering handle the diversity of terminology and definitions in the field?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5744
32,How do empirical studies in Requirements Engineering address the context of their findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5740
33,How do empirical studies in Requirements Engineering incorporate theoretical constructs from other disciplines?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5737
34,How do empirical studies in Requirements Engineering handle the diversity of terminology and definitions in the field?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5723
35,How is empirical evidence synthesized and used to inform Requirements Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5716
36,How are empirical research findings in Requirements Engineering typically reported?,How many empirical studies are by authors working for large software development companies?,0.5715
37,What are the common methods for data collection used in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5709
38,What is the role of empirical research in evolving Requirements Engineering tools and techniques?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5701
39,What types of empirical studies are most effective in influencing Requirements Engineering practices?,How many empirical studies are by authors working for large software development companies?,0.5700
40,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5698
41,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How often are which empirical methods used?,0.5685
42,What are the common methods for data collection used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5683
43,How do empirical studies in Requirements Engineering investigate the effectiveness of agile methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5672
44,How has the use of empirical methods in Requirements Engineering evolved over the last decade?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5659
45,How is empirical evidence synthesized and used to inform Requirements Engineering practices?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5634
46,How frequently are mixed methods used in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5630
47,What is the role of empirical research in evolving Requirements Engineering tools and techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5626
48,What types of empirical research methods are commonly used in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5623
49,How do empirical studies in Requirements Engineering address the context of their findings?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5613
50,What types of empirical studies are most effective in influencing Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5594
51,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5581
52,How do empirical studies in Requirements Engineering investigate the use of formal methods and tools?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5580
53,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How often are which empirical methods used?,0.5575
54,How has the use of empirical methods in Requirements Engineering evolved over the last decade?,How has the number of empirical methods used per publication evolved over time?,0.5574
55,What are the key differences between qualitative and quantitative empirical studies in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5554
56,How are empirical research findings in Requirements Engineering typically reported?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5549
57,What are the typical stages involved in conducting an empirical research study in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5509
58,What role do systematic literature reviews play in empirical Requirements Engineering research?,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",0.5498
59,What is the role of empirical research in evolving Requirements Engineering tools and techniques?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5493
60,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5491
61,How is empirical evidence synthesized and used to inform Requirements Engineering practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5491
62,What types of empirical research methods are commonly used in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5489
63,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5473
64,What types of empirical research methods are commonly used in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5470
65,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How has the proportion of empirical studies evolved over time?,0.5469
66,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How has the number of empirical methods used per publication evolved over time?,0.5458
67,What types of evidence are most commonly used to support empirical findings in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5447
68,What are the common methods for data collection used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5445
69,How frequently are mixed methods used in empirical Requirements Engineering research?,How often are which statistical methods used?,0.5437
70,How do empirical studies in Requirements Engineering contribute to best practice guidelines?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5435
71,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5425
72,What are the key criteria for evaluating the quality of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5425
73,How do empirical research methods in Requirements Engineering compare to those in other fields of software engineering?,How many different empirical methods are used per publication?,0.5424
74,What types of empirical studies are most commonly published in top Requirements Engineering conferences and journals?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5420
75,What are the key factors influencing the adoption of empirical research methods by practitioners in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5418
76,What is the role of empirical research in evolving Requirements Engineering tools and techniques?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5412
77,How are empirical research findings in Requirements Engineering typically reported?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5410
78,What types of empirical studies are most effective in influencing Requirements Engineering practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5400
79,What is the role of empirical research in evolving Requirements Engineering tools and techniques?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5400
