,genCQ,expertCQ,cos_score
0,What types of empirical methods are utilized in software engineering experiments?,How often are which empirical methods used?,0.7345
1,What types of empirical methods are utilized in software engineering experiments?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6803
2,What types of empirical methods are utilized in software engineering experiments?,How many different empirical methods are used per publication?,0.6748
3,How is the evidence produced by empirical software engineers categorized?,How many empirical studies are by authors working for large software development companies?,0.6701
4,What types of empirical methods are utilized in software engineering experiments?,How often are which empirical methods used over time?,0.6644
5,What types of empirical methods are utilized in software engineering experiments?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6535
6,What are the commonalities and differences in empirical methods used across various studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6229
7,What types of empirical methods are utilized in software engineering experiments?,How has the number of empirical methods used per publication evolved over time?,0.6217
8,How are study types categorized in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6199
9,What is the significance of undefined study types in empirical research within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6076
10,How is the construct validity of empirical studies ensured in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6075
11,How are research questions defined in empirical studies within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6051
12,What are the main evaluation components in empirical studies within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6044
13,What are the commonalities and differences in empirical methods used across various studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6043
14,How are findings from empirical studies usually interpreted in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6028
15,What research methods are predominantly used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6005
16,What methodologies are most frequently used in empirical studies in Requirements Engineering?,How often are which empirical methods used?,0.6002
17,What research methods are predominantly used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5943
18,What is the role of exploratory case studies in empirical research within Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5931
19,How do empirical research methodologies evolve over time in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5920
20,What levels of analysis are applied in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5915
21,How are findings from empirical studies usually interpreted in Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5908
22,How is the construct validity of empirical studies ensured in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5905
23,What is the significance of undefined study types in empirical research within Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5900
24,How is the growth of empirical research in Requirements Engineering conferences measured?,How many empirical studies are by authors working for large software development companies?,0.5896
25,How are findings from empirical studies usually interpreted in Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5891
26,How are empirical research findings integrated into the broader field of Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5887
27,What types of empirical methods are utilized in software engineering experiments?,How many empirical studies are by authors working for large software development companies?,0.5871
28,How do empirical research methodologies evolve over time in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5867
29,What are the commonalities and differences in empirical methods used across various studies in Requirements Engineering?,How often are which empirical methods used?,0.5865
30,How are empirical research papers reviewed and critiqued in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5847
31,How is the evolution of empirical research in Requirements Engineering documented in key publications?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5823
32,How is the evolution of empirical research in Requirements Engineering documented in key publications?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5821
33,How are the research contexts for empirical studies in Requirements Engineering described?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5816
