,genCQ,expertCQ,cos_score
0,How frequently are empirical software engineering studies conducted in collaboration with industry?,How many empirical studies are by authors working for large software development companies?,0.7413
1,What types of empirical methods are frequently used in software engineering case studies?,How often are which empirical methods used?,0.7382
2,What are the common types of empirical studies conducted in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7342
3,How is the soundness of empirical software engineering studies correlated with their publication venues?,How many empirical studies are by authors working for large software development companies?,0.7123
4,What is the impact of empirical software engineering research on software development practices?,How many empirical studies are by authors working for large software development companies?,0.7120
5,How frequently do empirical software engineering studies fail to specify their hypotheses?,How many empirical studies are by authors working for large software development companies?,0.7020
6,What are some examples of well-conducted empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7007
7,What proportion of empirical software engineering studies involve replication?,How many empirical studies are by authors working for large software development companies?,0.6972
8,Which research methodologies are most frequently used in empirical software engineering studies?,How often are which empirical methods used?,0.6922
9,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6916
10,How does researcher bias impact empirical software engineering studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6891
11,What types of empirical methods are frequently used in software engineering case studies?,How many different empirical methods are used per publication?,0.6885
12,How does researcher bias impact empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6871
13,How frequently are various sampling techniques used in empirical software engineering studies?,How often are which empirical methods used?,0.6856
14,How frequently are empirical software engineering studies conducted in collaboration with industry?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6854
15,What types of empirical methods are frequently used in software engineering case studies?,How often are which empirical methods used over time?,0.6807
16,How often are hypotheses explicitly stated in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6795
17,How frequently are various sampling techniques used in empirical software engineering studies?,How often are which empirical methods used over time?,0.6761
18,How do empirical software engineering studies measure the effectiveness of software tools and techniques?,How many empirical studies are by authors working for large software development companies?,0.6733
19,What types of empirical methods are frequently used in software engineering case studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6728
20,How do researchers in empirical software engineering address the issue of publication bias?,How do the authors justify preventing bias in the study results?,0.6695
21,How do empirical software engineering studies ensure the reliability of their findings?,How many empirical studies are by authors working for large software development companies?,0.6694
22,What types of empirical methods are frequently used in software engineering case studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6691
23,How often are negative results reported in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6677
24,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How many empirical studies are by authors working for large software development companies?,0.6677
25,What methods are used to validate empirical software engineering research findings?,How many empirical studies are by authors working for large software development companies?,0.6670
26,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6651
27,What are the most common limitations reported in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6641
28,What types of empirical methods are frequently used in software engineering case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6641
29,What are the recommendations for improving empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6608
30,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How has the number of empirical methods used per publication evolved over time?,0.6607
31,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How has the proportion of empirical studies evolved over time?,0.6605
32,What are the common types of empirical studies conducted in software engineering?,How often are which empirical methods used?,0.6592
33,What is the significance of sample size in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6591
34,How do empirical research guidelines influence the quality of software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6575
35,Which research methodologies are most frequently used in empirical software engineering studies?,How often are which empirical methods used over time?,0.6553
36,What types of empirical methods are frequently used in software engineering case studies?,How has the number of empirical methods used per publication evolved over time?,0.6542
37,What are the key components of a well-designed empirical software engineering study?,How many empirical studies are by authors working for large software development companies?,0.6539
38,How has the quantity of self-confirmatory studies in software engineering changed over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6533
39,What are the trends in the publication of empirical software engineering research in top conferences?,How many empirical studies are by authors working for large software development companies?,0.6518
40,How are data analysis methods chosen in empirical software engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6508
41,Which research methodologies are most frequently used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6494
42,How is empirical software engineering research evaluated in terms of its practical impact?,How many empirical studies are by authors working for large software development companies?,0.6492
43,How do empirical studies in software engineering evolve over time in terms of methodological rigor?,How often are which empirical methods used over time?,0.6478
44,How are data analysis methods chosen in empirical software engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6472
45,How do the definitions of empirical study types vary across software engineering research papers?,How many empirical studies are by authors working for large software development companies?,0.6470
46,How frequently are various sampling techniques used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6467
47,How do researchers in empirical software engineering address the issue of publication bias?,How many empirical studies are by authors working for large software development companies?,0.6446
48,Which research methodologies are most frequently used in empirical software engineering studies?,How many different empirical methods are used per publication?,0.6429
49,What are the key lessons learned from historical empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6424
50,What types of empirical methods are frequently used in software engineering case studies?,How many empirical studies are by authors working for large software development companies?,0.6424
51,What are the key components of a well-designed empirical software engineering study?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6412
52,What are the recent advancements in empirical software engineering methodologies?,How has the number of empirical methods used per publication evolved over time?,0.6405
