,genCQ,expertCQ,cos_score
0,What are the common contexts in which RE empirical studies are conducted?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7777
1,What are the predominant types of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7736
2,How has empirical research methodology evolved in RE over different decades?,How has the number of empirical methods used per publication evolved over time?,0.7656
3,How has empirical research methodology evolved in RE over different decades?,How has the proportion of empirical studies evolved over time?,0.7462
4,What methodologies are used to analyze data in RE empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7450
5,What is the distribution of empirical study types across different time periods in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7440
6,How has empirical research methodology evolved in RE over different decades?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7411
7,Are there distinct trends in study types over the evolution of RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7319
8,How has empirical research methodology evolved in RE over different decades?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7286
9,What is the role of case studies in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7279
10,How are exploratory case studies utilized in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7224
11,What are the common threats to validity in RE empirical studies?,What types of threats to validity do the authors report?,0.7157
12,How has empirical research methodology evolved in RE over different decades?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7133
13,How do RE empirical studies categorize their methodological approaches?,How often are which empirical methods used?,0.7113
14,What methodologies are used to analyze data in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7080
15,How consistent are RE researchers in defining the type of their empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7075
16,How has empirical research methodology evolved in RE over different decades?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7061
17,What are the predominant types of empirical studies in RE?,How often are which empirical methods used?,0.7036
18,Are there distinct trends in study types over the evolution of RE empirical research?,How has the proportion of empirical studies evolved over time?,0.7023
19,What is the distribution of empirical study types across different time periods in RE?,How often are which empirical methods used over time?,0.6976
20,What is the distribution of empirical study types across different time periods in RE?,How has the proportion of empirical studies evolved over time?,0.6975
21,What methodologies are used to analyze data in RE empirical studies?,How often are which empirical methods used?,0.6944
22,What are the predominant types of empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.6922
23,How has empirical research methodology evolved in RE over different decades?,How often are which empirical methods used over time?,0.6918
