,genCQ,expertCQ,cos_score
0,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How often are which empirical methods used?,0.6642
1,How are case studies utilized in empirical research in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6622
2,How do empirical studies in Requirements Engineering address software development methodologies?,How many empirical studies are by authors working for large software development companies?,0.6477
3,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How many different empirical methods are used per publication?,0.6459
4,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6240
5,How do empirical studies in Requirements Engineering vary across different software industries?,How many empirical studies are by authors working for large software development companies?,0.6223
6,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How often are which empirical methods used over time?,0.6203
7,How has keyword usage changed in empirical Requirements Engineering studies over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.6072
8,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.6043
9,What types of empirical research methods are most commonly used in Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6032
10,What are the common themes of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5972
11,What types of empirical research methods are most commonly used in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5972
12,How do empirical research methodologies compare in terms of their effectiveness in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5890
13,What types of software projects are most commonly studied empirically in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5883
14,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5836
15,How frequently are empirical studies in Requirements Engineering replicated?,How many empirical studies are by authors working for large software development companies?,0.5799
16,How do empirical studies in Requirements Engineering ensure methodological rigor?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5790
17,How are qualitative data analyzed in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5781
18,How frequently do empirical studies in Requirements Engineering result in actionable insights?,How many empirical studies are by authors working for large software development companies?,0.5747
19,How do empirical Requirements Engineering studies address the scalability of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5740
20,What statistical methods are commonly employed in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5737
21,What types of empirical research methods are most commonly used in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5735
22,How do empirical studies in Requirements Engineering vary across different software industries?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5724
