,genCQ,expertCQ,cos_score
0,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How has the number of empirical methods used per publication evolved over time?,0.6578
1,How does the readability and clarity of empirical study reports impact their implementation in practice?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6498
2,How is the term “empirical study” defined in the context of software engineering and Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6472
3,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How often are which empirical methods used?,0.6393
4,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How do the authors justify the selection and combination of empirical methods and design elements?,0.6320
5,What percentage of empirical studies in Requirements Engineering are replicated studies?,How many empirical studies are by authors working for large software development companies?,0.6303
6,How do evaluation criteria for sound empirical studies align across different prominent publications?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6264
7,How frequently are new empirical methods introduced in Requirements Engineering research?,How often are which empirical methods used?,0.6259
8,What are the specific criteria used by reviewers to assess the rigor of empirical studies at ICSE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6259
9,What is the proportion of ICSE papers that include empirical evaluations in different time periods?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6258
10,How frequently are new empirical methods introduced in Requirements Engineering research?,How often are which empirical methods used over time?,0.6233
11,What are the main threats to validity considered in empirical studies presented at ICSE?,What types of threats to validity do the authors report?,0.6226
12,How frequently are new empirical methods introduced in Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.6223
13,How is the term “empirical study” defined in the context of software engineering and Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6129
14,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How often are which empirical methods used over time?,0.6084
15,How effectively are empirical studies in Requirements Engineering funded and supported?,How many empirical studies are by authors working for large software development companies?,0.6083
16,How frequently are empirical evaluations integrated into the software development lifecycle in industrial projects?,How many empirical studies are by authors working for large software development companies?,0.6081
17,How do evaluation criteria for sound empirical studies align across different prominent publications?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6043
18,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6034
19,How does the readability and clarity of empirical study reports impact their implementation in practice?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6014
20,How do empirical studies address the evolving nature of software requirements over time?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5992
21,"How has the use of various empirical methods (e.g., case studies, controlled experiments) evolved in ICSE proceedings?",How many different empirical methods are used per publication?,0.5963
22,How do empirical studies address the evolving nature of software requirements over time?,How many empirical studies are by authors working for large software development companies?,0.5960
23,How does the readability and clarity of empirical study reports impact their implementation in practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5942
24,What types of empirical studies are most commonly conducted in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5897
25,What are the specific criteria used by reviewers to assess the rigor of empirical studies at ICSE?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.5866
