,genCQ,expertCQ,cos_score
0,What are the primary methods of data analysis used in empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7799
1,What are the primary methods of data analysis used in empirical studies?,How often are which empirical methods used?,0.7571
2,What are the common factors that lead to the success of empirical studies?,How has the proportion of empirical studies evolved over time?,0.7214
3,What are the primary methods of data analysis used in empirical studies?,How often are which empirical methods used over time?,0.7005
4,How frequently are hypotheses clearly stated in empirical studies?,How has the proportion of empirical studies evolved over time?,0.6949
5,What role do threats to validity play in empirical research?,What types of threats to validity do the authors report?,0.6948
6,What are the primary methods of data analysis used in empirical studies?,How many different empirical methods are used per publication?,0.6907
7,Which types of empirical methods are most commonly used in Requirements Engineering research?,How often are which empirical methods used?,0.6835
8,To what extent do researchers rely on implicit references to theory in their empirical studies?,How many studies incorporate theories?,0.6834
9,What are the common factors that lead to the success of empirical studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6830
10,To what extent do researchers rely on implicit references to theory in their empirical studies?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6804
11,How frequently are hypotheses clearly stated in empirical studies?,How often are which empirical methods used?,0.6763
12,How have empirical research trends evolved in the context of the overall progress in software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6730
13,What are the recommendations for empirical study design as per prominent researchers?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6726
14,What is the process used to draw statistical inferences in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6722
15,What are the common factors that lead to the success of empirical studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6669
16,How have empirical research trends evolved in the context of the overall progress in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6646
17,Which types of empirical methods are most commonly used in Requirements Engineering research?,How many different empirical methods are used per publication?,0.6630
18,How frequently are hypotheses clearly stated in empirical studies?,How often are which empirical methods used over time?,0.6625
19,How do empirical studies measure the appropriateness of hypotheses?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6618
20,How does the research community view the contribution of empirical studies to the body of knowledge in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6599
21,How do case studies and quasi-studies contribute to empirical evaluations?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6580
22,What are the common factors that lead to the success of empirical studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6564
23,What are the current trends in the use of meta-analysis in empirical research practice?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6561
24,What changes in empirical evaluation are prompted by reduced numbers of N/A (not applicable) papers in recent years?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6561
25,How are the generalizability and sample size of empirical studies ensured?,How has the proportion of empirical studies evolved over time?,0.6554
26,How do the perspectives of authors and investigators differ regarding study types?,Do the authors report the selected context of their study with specific characteristics?,0.6512
27,How are the generalizability and sample size of empirical studies ensured?,How has the number of empirical methods used per publication evolved over time?,0.6480
28,What are the primary methods of data analysis used in empirical studies?,How often are which statistical methods used?,0.6475
29,Which types of empirical methods are most commonly used in Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6433
30,How often do papers present a mismatch between the type of study and the type of empirical evaluation described?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6425
31,How are the generalizability and sample size of empirical studies ensured?,How many different empirical methods are used per publication?,0.6421
32,How are the generalizability and sample size of empirical studies ensured?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6405
33,What are the common factors that lead to the success of empirical studies?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6405
34,What are the primary methods of data analysis used in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6384
35,What are the common factors that lead to the success of empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6382
36,What are the common factors that lead to the success of empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6376
37,What are the common factors that lead to the success of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6355
38,What are the common factors that lead to the success of empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6352
39,How are the generalizability and sample size of empirical studies ensured?,How often are which empirical methods used?,0.6352
40,What are the common threats to the validity of empirical studies in this field?,What types of threats to validity do the authors report?,0.6352
41,To what extent do researchers rely on implicit references to theory in their empirical studies?,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,0.6345
42,What are the statistical measures used to evaluate the hypotheses in empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6342
43,How frequently are hypotheses clearly stated in empirical studies?,How has the number of empirical methods used per publication evolved over time?,0.6328
44,How are the generalizability and sample size of empirical studies ensured?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6318
45,What are the common threats to the validity of empirical studies in this field?,How has the proportion of empirical studies evolved over time?,0.6305
46,What are the current trends in the use of meta-analysis in empirical research practice?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6298
47,What are the documented impacts of self-confirmation bias on empirical research?,How do the authors justify preventing bias in the study results?,0.6287
48,How often do papers present a mismatch between the type of study and the type of empirical evaluation described?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6287
49,What are the primary methods of data analysis used in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6279
50,What are the recommendations for empirical study design as per prominent researchers?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6275
51,What role do threats to validity play in empirical research?,How has the reporting of threats to validity evolved over time?,0.6267
52,What are the common threats to the validity of empirical studies in this field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6255
53,To what extent do researchers rely on implicit references to theory in their empirical studies?,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",0.6251
54,To what extent do researchers rely on implicit references to theory in their empirical studies?,How has the incorporation of theories in studies evolved over time?,0.6240
55,How are the results of descriptive and statistical analyses presented in empirical research papers?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6235
56,Which types of empirical methods are most commonly used in Requirements Engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6218
57,How do empirical studies measure the appropriateness of hypotheses?,How often are which empirical methods used?,0.6210
58,Which types of empirical methods are most commonly used in Requirements Engineering research?,How often are which empirical methods used over time?,0.6208
59,What are the common factors that lead to the success of empirical studies?,How often are which empirical methods used?,0.6195
60,What are the recommendations for empirical study design as per prominent researchers?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6175
61,What are the statistical measures used to evaluate the hypotheses in empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6175
62,What vested interests should be made explicit to minimize bias in empirical evaluations?,How do the authors justify preventing bias in the study results?,0.6168
63,How should biases be reported in self-evaluated work?,How do the authors justify preventing bias in the study results?,0.6161
64,How are the generalizability and sample size of empirical studies ensured?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6156
65,How frequently are hypotheses clearly stated in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6146
66,What is the process used to draw statistical inferences in empirical research?,How often are which empirical methods used?,0.6127
67,How do empirical studies measure the appropriateness of hypotheses?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6124
68,What is the significance of replication in empirical studies according to the literature?,How has the proportion of replications evolved over time?,0.6122
69,What are the common factors that lead to the success of empirical studies?,How many empirical studies are by authors working for large software development companies?,0.6116
70,What are the primary methods of data analysis used in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6110
71,How are the results of descriptive and statistical analyses presented in empirical research papers?,Do the authors report the selected context of their study with specific characteristics?,0.6105
72,How have empirical research trends evolved in the context of the overall progress in software engineering?,How has the proportion of empirical studies evolved over time?,0.6099
73,What changes in empirical evaluation are prompted by reduced numbers of N/A (not applicable) papers in recent years?,How has the number of empirical methods used per publication evolved over time?,0.6081
74,What measures are taken to ensure the internal validity of empirical evaluations?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6081
75,How has the debate on hypotheses formulation impacted empirical research practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6069
76,How are the generalizability and sample size of empirical studies ensured?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6069
77,What are the common factors that lead to the success of empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6056
78,What are the statistical measures used to evaluate the hypotheses in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6053
79,What are the common factors that lead to the success of empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6044
80,How have empirical research trends evolved in the context of the overall progress in software engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6039
81,Which types of empirical methods are most commonly used in Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.6028
82,How often do papers present a mismatch between the type of study and the type of empirical evaluation described?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6027
83,What are the common factors that lead to the success of empirical studies?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6019
