,genCQ,expertCQ,cos_score
0,What are typical threats to validity considered in these studies?,What types of threats to validity do the authors report?,0.8351
1,How have the trends in research questions evolved in empirical studies over time?,How has the reporting of research questions and answers evolved over time?,0.7883
2,How has the focus of empirical research shifted from early to recent years?,How has the proportion of empirical studies evolved over time?,0.7837
3,How is the quality of empirical studies assessed by the research community?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7783
4,How is the quality of empirical studies assessed by the research community?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7470
5,How is the effectiveness of empirical studies measured?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7345
6,What are the strategies employed to synthesize findings from multiple empirical studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7334
7,How have the trends in research questions evolved in empirical studies over time?,How has the proportion of empirical studies evolved over time?,0.7294
8,How has the focus of empirical research shifted from early to recent years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7238
9,How do empirical research outcomes affect software development practices?,How many empirical studies are by authors working for large software development companies?,0.7219
10,How is the effectiveness of empirical studies measured?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7219
11,What methods are used to ensure reproducibility in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7194
12,How are empirical studies critiqued and reviewed within this field?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.7123
13,How are empirical studies critiqued and reviewed within this field?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7091
14,How have the trends in research questions evolved in empirical studies over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7082
15,How frequently are hypotheses stated in empirical studies within this field?,How has the proportion of empirical studies evolved over time?,0.7043
16,What trends are observed in the research approaches over the past decades?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.7018
17,How frequently are hypotheses stated in empirical studies within this field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7016
18,How do researchers measure the impact of their empirical studies?,How has the proportion of empirical studies evolved over time?,0.7006
19,How is the effectiveness of empirical studies measured?,How has the proportion of empirical studies evolved over time?,0.6979
20,How has the focus of empirical research shifted from early to recent years?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6914
21,How has the focus of empirical research shifted from early to recent years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6911
22,How have the trends in research questions evolved in empirical studies over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6911
23,How have the trends in research questions evolved in empirical studies over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6905
24,How has the focus of empirical research shifted from early to recent years?,How has the number of empirical methods used per publication evolved over time?,0.6782
25,What are the gaps identified in the existing body of empirical research in this field?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6770
26,How is the effectiveness of empirical studies measured?,How often are which empirical methods used?,0.6756
27,How frequently are hypotheses stated in empirical studies within this field?,How often are which empirical methods used?,0.6755
28,How are innovative methodologies evaluated empirically?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6743
29,How frequently are hypotheses stated in empirical studies within this field?,How often are which empirical methods used over time?,0.6736
30,How are research findings from empirical studies validated independently?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6727
31,How has the focus of empirical research shifted from early to recent years?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6726
32,How is the quality of empirical studies assessed by the research community?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6719
33,How do sample characteristics influence the generalizability of empirical studies in the field?,How has the proportion of empirical studies evolved over time?,0.6650
