,genCQ,expertCQ,cos_score
0,What are the most cited empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7785
1,How has the use of empirical research methods in RE evolved over time?,How has the number of empirical methods used per publication evolved over time?,0.7727
2,How has the use of empirical research methods in RE evolved over time?,How has the proportion of empirical studies evolved over time?,0.7657
3,How has the use of empirical research methods in RE evolved over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.7645
4,How has the use of empirical research methods in RE evolved over time?,How often are which empirical methods used over time?,0.7559
5,What methodologies are often compared in empirical RE studies?,How often are which empirical methods used?,0.7508
6,What are the trends in publication rates of empirical RE studies over time?,How has the proportion of empirical studies evolved over time?,0.7479
7,What types of data are commonly collected in empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7401
8,How has the use of empirical research methods in RE evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7333
9,What are the trends in publication rates of empirical RE studies over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7310
10,What are the main topics of interest in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7281
11,How has the use of empirical research methods in RE evolved over time?,How has the use of statistical methods evolved over time?,0.7279
12,What methodologies are often compared in empirical RE studies?,How often are which empirical methods used over time?,0.7255
13,How has the use of empirical research methods in RE evolved over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.7235
14,What methodologies are often compared in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7220
15,What domains are most frequently examined in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7192
16,What are the trends in publication rates of empirical RE studies over time?,How has the number of empirical methods used per publication evolved over time?,0.7180
17,What are the primary research questions investigated in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7172
18,What are the common methods for data collection in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7168
19,What are the most frequently used data analysis techniques in empirical RE studies?,How often are which empirical methods used?,0.7161
20,How do empirical studies contribute to the development of RE theories?,How many theories from the SE and RE are there?,0.7137
21,What are the most frequently used data analysis techniques in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7118
22,What are the trends in publication rates of empirical RE studies over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.7115
23,What methodologies are often compared in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.7071
24,What are the most frequently used data analysis techniques in empirical RE studies?,How often are which empirical methods used over time?,0.7067
25,What are the common threats to validity identified in empirical RE studies?,What types of threats to validity do the authors report?,0.7047
26,What methodologies are often compared in empirical RE studies?,How many different empirical methods are used per publication?,0.7041
27,How has the use of empirical research methods in RE evolved over time?,How often are which empirical methods used?,0.7040
28,How do empirical studies in RE handle bias and subjectivity?,How do the authors justify preventing bias in the study results?,0.7033
29,What are the most cited empirical studies in RE?,How has the proportion of empirical studies evolved over time?,0.7031
30,What role do industrial case studies play in RE empirical research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7009
31,What methodologies are often compared in empirical RE studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6996
32,How has the use of empirical research methods in RE evolved over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6955
33,What themes are consistently revisited in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6946
34,How has the use of empirical research methods in RE evolved over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6918
35,How often are empirical studies in RE replicated?,How often are which empirical methods used over time?,0.6889
36,What are the common methods for data collection in empirical RE studies?,How often are which empirical methods used?,0.6887
37,How do empirical RE studies ensure the generalizability of their findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6861
38,How often are empirical studies on RE published in leading conferences and journals?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6843
39,How do empirical RE studies address the scalability of methods and practices?,How often are which empirical methods used?,0.6833
40,What are the primary data sources used in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6832
41,What are the most frequently used data analysis techniques in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6830
42,What methodologies are often compared in empirical RE studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6828
43,How do empirical RE studies address the scalability of methods and practices?,How often are which empirical methods used over time?,0.6797
44,How do empirical RE studies address the scalability of methods and practices?,How has the number of empirical methods used per publication evolved over time?,0.6774
45,How do empirical studies in RE address the complexity of software projects?,How many empirical studies are by authors working for large software development companies?,0.6759
46,How do empirical RE studies address the integration of RE with other disciplines?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6750
47,How often are empirical studies on RE published in leading conferences and journals?,How has the number of empirical methods used per publication evolved over time?,0.6737
48,How has the use of empirical research methods in RE evolved over time?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6731
49,How often are empirical studies on RE published in leading conferences and journals?,How has the proportion of empirical studies evolved over time?,0.6713
50,What are the most cited empirical studies in RE?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6705
51,What methodologies are often compared in empirical RE studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6700
52,How do empirical studies contribute to the development of RE theories?,How many studies incorporate theories?,0.6682
53,How has the use of empirical research methods in RE evolved over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6674
54,What methodologies are often compared in empirical RE studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6667
55,What are the common methods for data collection in empirical RE studies?,How often are which empirical methods used over time?,0.6667
56,What are the primary data sources used in empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6663
57,What are the common methods for data collection in empirical RE studies?,How many different empirical methods are used per publication?,0.6659
58,What are the common methods for data collection in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6656
59,What are the common experimental designs used in RE empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6634
60,What are the key research gaps identified in empirical studies on RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6632
61,What are the primary research questions investigated in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6624
62,How often are empirical studies on RE published in leading conferences and journals?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6615
63,What are the main limitations reported in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6568
64,How do empirical studies contribute to the development of RE theories?,How has the incorporation of theories in studies evolved over time?,0.6526
65,How often are empirical studies in RE replicated?,How often are which empirical methods used?,0.6525
66,How do empirical studies contribute to the development of RE theories?,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",0.6520
67,How often are empirical studies on RE published in leading conferences and journals?,How often are which empirical methods used over time?,0.6516
68,How are RE tools and techniques evaluated in empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6516
69,What are the most cited empirical studies in RE?,How has the number of empirical methods used per publication evolved over time?,0.6515
70,How has the use of empirical research methods in RE evolved over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6512
71,How often are empirical studies in RE replicated?,How has the proportion of empirical studies evolved over time?,0.6504
72,What are the key performance indicators used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6492
73,How do empirical studies contribute to the development of RE theories?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6458
74,How do empirical RE studies ensure the generalizability of their findings?,How has the proportion of empirical studies evolved over time?,0.6454
75,What are the best practices for conducting empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6452
76,How has the use of empirical research methods in RE evolved over time?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6448
77,How has the use of empirical research methods in RE evolved over time?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6447
78,What methodologies are often compared in empirical RE studies?,How has the proportion of empirical studies evolved over time?,0.6436
79,How do empirical RE studies ensure the generalizability of their findings?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6434
80,How do empirical RE studies address the scalability of methods and practices?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6431
81,How has the use of empirical research methods in RE evolved over time?,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",0.6426
82,How do empirical RE studies ensure the generalizability of their findings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6409
83,How has the use of empirical research methods in RE evolved over time?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6402
84,What methodologies are often compared in empirical RE studies?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6401
85,How often are empirical studies in RE replicated?,How has the number of empirical methods used per publication evolved over time?,0.6399
86,How do empirical RE studies handle multiple case studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6394
87,What is the role of empirical research in shaping RE standards and guidelines?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6391
88,How is validity established in empirical RE research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6388
89,How do empirical RE studies address the scalability of methods and practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6378
90,What types of RE activities are most frequently studied empirically?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6362
91,How are empirical study results in RE documented and reported?,How has the proportion of empirical studies evolved over time?,0.6359
92,How do empirical RE studies address the scalability of methods and practices?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6353
93,What are the most frequently used data analysis techniques in empirical RE studies?,How many different empirical methods are used per publication?,0.6353
94,What are the main empirical research methods used in Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6347
95,What are the trends in publication rates of empirical RE studies over time?,How often are which empirical methods used over time?,0.6340
96,How has the use of empirical research methods in RE evolved over time?,How has the incorporation of theories in studies evolved over time?,0.6338
97,What are the common experimental designs used in RE empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6333
98,What are the most frequently used data analysis techniques in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6331
99,What themes are consistently revisited in empirical RE research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6301
100,What are the most frequently used data analysis techniques in empirical RE studies?,How often are which statistical methods used?,0.6296
101,How do empirical studies in RE address agile methodologies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6296
102,What are the common methods for data collection in empirical RE studies?,How has the number of empirical methods used per publication evolved over time?,0.6292
103,How do empirical RE studies handle multiple case studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6292
104,What role do surveys play in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6284
105,How do empirical studies contribute to the theoretical understanding of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6273
106,How do empirical RE studies ensure the generalizability of their findings?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6271
107,What themes are consistently revisited in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6268
108,How do empirical RE studies ensure the generalizability of their findings?,How often are which empirical methods used?,0.6264
109,How often are empirical studies in RE replicated?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6264
110,What methodologies are often compared in empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6259
111,What are the most cited empirical studies in RE?,How often are which empirical methods used?,0.6257
112,How are complex systems addressed in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6254
113,How do empirical RE studies address the scalability of methods and practices?,How many different empirical methods are used per publication?,0.6251
114,How do empirical RE studies address the scalability of methods and practices?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6249
115,What are the main topics of interest in empirical RE research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6247
116,What methodologies are often compared in empirical RE studies?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6241
117,What methodologies are often compared in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6241
118,What are the common experimental designs used in RE empirical research?,How often are which empirical methods used?,0.6240
119,How are RE tools and techniques evaluated in empirical research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6229
120,What are the common experimental designs used in RE empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6224
121,What themes are consistently revisited in empirical RE research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6223
122,What are the common challenges faced when conducting empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6212
123,How are empirical findings integrated into RE tools?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6212
124,What are the demographic characteristics of participants in RE empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6210
125,How is validity established in empirical RE research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6208
126,How do empirical RE studies ensure the generalizability of their findings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6206
127,How are RE tools and techniques evaluated in empirical research?,How often are which empirical methods used?,0.6200
128,How do empirical RE studies contribute to policy-making in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6187
129,How is the quality of empirical evaluations in RE assessed?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6187
130,How has the use of empirical research methods in RE evolved over time?,How has the reporting of research questions and answers evolved over time?,0.6186
131,What are the trends in publication rates of empirical RE studies over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6184
132,How are qualitative data analyzed in RE empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6184
133,What are the review processes for empirical RE studies in conferences?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6175
134,How do empirical studies contribute to the development of RE theories?,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,0.6174
135,How is validity established in empirical RE research?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6174
136,What is the role of empirical research in shaping RE standards and guidelines?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.6167
137,How are RE tools and techniques evaluated in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6161
138,What are the primary data sources used in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6147
139,How do empirical RE studies ensure the generalizability of their findings?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6147
140,How do empirical RE studies address the scalability of methods and practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6146
141,What are the most cited empirical studies in RE?,How often are which empirical methods used over time?,0.6142
142,How do empirical RE studies contribute to the improvement of RE practices?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6141
143,How often are empirical studies on RE published in leading conferences and journals?,How often are which empirical methods used?,0.6137
144,How are empirical study results in RE documented and reported?,How has the reporting of the objects of study / treatments evolved over time?,0.6130
145,How are empirical study results in RE documented and reported?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6128
146,How are empirical study results in RE documented and reported?,How has the number of empirical methods used per publication evolved over time?,0.6128
