,genCQ,expertCQ,cos_score
0,What types of empirical methods are widely used in Requirements Engineering?,How often are which empirical methods used?,0.6592
1,What types of empirical methods are widely used in Requirements Engineering?,How many different empirical methods are used per publication?,0.6311
2,What types of empirical methods are widely used in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6181
3,How consistent is the terminology used in empirical studies within Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6153
4,What percentage of empirical studies in Requirements Engineering have been replicated?,How many empirical studies are by authors working for large software development companies?,0.6047
5,What criteria are used to interpret findings in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6045
6,What are the common methodologies used in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6028
7,How consistent is the terminology used in empirical studies within Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5999
8,What types of empirical methods are widely used in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5996
9,What are the common methodologies used in empirical research in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5976
10,What types of empirical methods are widely used in Requirements Engineering?,How often are which empirical methods used over time?,0.5957
11,What are the prominent publications in empirical research methodologies for Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5925
12,How are evaluation types defined and used in empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5920
13,What are the common methodologies used in empirical research in Requirements Engineering?,How often are which empirical methods used?,0.5896
14,What are the prominent publications in empirical research methodologies for Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5851
15,How are experimental designs structured in empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5807
16,What is the importance of defining the research context in Requirements Engineering empirical research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5766
17,How do the empirical studies in Requirements Engineering compare to other software engineering disciplines?,How many empirical studies are by authors working for large software development companies?,0.5763
18,What types of empirical methods are widely used in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5751
