,genCQ,expertCQ,cos_score
0,What methods are used to address biases in empirical studies?,How do the authors justify preventing bias in the study results?,0.7662
1,What patterns exist in the interpretation of empirical research findings over time?,How has the proportion of empirical studies evolved over time?,0.7552
2,How has the external validity of empirical studies changed over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.7493
3,How has the external validity of empirical studies changed over time?,How has the proportion of empirical studies evolved over time?,0.7452
4,How are data analysis methods validated in empirical research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.7362
5,How do empirical studies address the generalizability of their findings?,How has the proportion of empirical studies evolved over time?,0.7192
6,What patterns exist in the interpretation of empirical research findings over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7180
7,How has the external validity of empirical studies changed over time?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6989
8,What patterns exist in the interpretation of empirical research findings over time?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6966
9,How are threats to internal and construct validity managed in empirical studies?,What types of threats to validity do the authors report?,0.6934
10,How is the impact of empirical research on software engineering practices evaluated?,How many empirical studies are by authors working for large software development companies?,0.6916
11,How do empirical studies address the generalizability of their findings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6886
12,What guidelines are followed for empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6886
13,How do empirical studies address the generalizability of their findings?,How often are which empirical methods used?,0.6884
14,What patterns exist in the interpretation of empirical research findings over time?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6865
15,How do empirical studies address the generalizability of their findings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6852
16,How are data analysis methods validated in empirical research?,How often are which empirical methods used?,0.6819
17,How are empirical studies evaluated in terms of metrics and analysis techniques?,How often are which empirical methods used?,0.6815
18,How are empirical studies critiqued for their lack of rigor in experimental design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6768
19,How are empirical studies evaluated in terms of metrics and analysis techniques?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6759
20,How has the external validity of empirical studies changed over time?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6744
21,What patterns exist in the interpretation of empirical research findings over time?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6721
22,How do empirical studies address the generalizability of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6718
23,How do empirical studies address the generalizability of their findings?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6716
24,How are empirical studies evaluated in terms of metrics and analysis techniques?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6692
25,What patterns exist in the interpretation of empirical research findings over time?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6690
26,How do empirical studies address the generalizability of their findings?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6688
27,How do empirical studies address the generalizability of their findings?,How has the number of empirical methods used per publication evolved over time?,0.6673
28,What are the common threats to validity identified in empirical evaluations?,What types of threats to validity do the authors report?,0.6669
29,What patterns exist in the interpretation of empirical research findings over time?,How has the number of empirical methods used per publication evolved over time?,0.6668
30,What patterns exist in the interpretation of empirical research findings over time?,How often are which empirical methods used over time?,0.6657
31,What patterns exist in the interpretation of empirical research findings over time?,How has the reporting of research questions and answers evolved over time?,0.6649
32,What criteria are used to interpret findings in empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6624
33,How does the research context influence the outcomes of empirical studies?,Do the authors report the selected context of their study with specific characteristics?,0.6560
34,How do empirical studies define and use evaluation types?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6559
35,How do empirical research findings influence policy and practice in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6549
36,What patterns exist in the interpretation of empirical research findings over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6542
37,What patterns exist in the interpretation of empirical research findings over time?,How has the proportion of papers that do not have an empirical study evolved over time?,0.6522
38,How are empirical studies designed to minimize threats to validity?,What types of threats to validity do the authors report?,0.6515
39,How do empirical studies address the generalizability of their findings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6505
40,How do empirical studies address the generalizability of their findings?,How many different empirical methods are used per publication?,0.6501
41,How has the external validity of empirical studies changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6485
42,"What is the distribution of study types (e.g., case studies, experiments) in empirical research articles?",How many different empirical methods are used per publication?,0.6479
43,How do empirical studies address the generalizability of their findings?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6479
44,How are data analysis methods validated in empirical research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6469
45,How are empirical studies evaluated in terms of metrics and analysis techniques?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6466
46,"What is the distribution of study types (e.g., case studies, experiments) in empirical research articles?",How has the proportion of papers that do not have an empirical study evolved over time?,0.6463
47,How are empirical studies evaluated in terms of metrics and analysis techniques?,How many different empirical methods are used per publication?,0.6449
