,genCQ,expertCQ,cos_score
0,What types of empirical studies are most prevalent in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.7674
1,How frequently are empirical studies replicated in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7414
2,How often are empirical studies in software engineering industry-based versus academically-based?,How many empirical studies are by authors working for large software development companies?,0.7382
3,How do empirical studies contribute to the evolution of software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.7237
4,How often are empirical studies in software engineering industry-based versus academically-based?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7228
5,What are the trends in the use of different empirical methods in software engineering studies?,How often are which empirical methods used?,0.7223
6,How do empirical studies ensure the reliability and validity of their findings?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.7210
7,How are empirical software engineering studies funded and supported?,How many empirical studies are by authors working for large software development companies?,0.7175
8,What are the lessons learned from decades of empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7136
9,What are the trends in the use of different empirical methods in software engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.7044
10,What are the trends in the use of different empirical methods in software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6996
11,What are the trends in the use of different empirical methods in software engineering studies?,How often are which empirical methods used over time?,0.6994
12,What are the trends in the publication of empirical studies in leading software engineering conferences?,How many empirical studies are by authors working for large software development companies?,0.6994
13,What methods are used to define the validity of empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6977
14,What are the characteristics of high-quality empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6971
15,How do empirical studies contribute to the evolution of software engineering practices?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6968
16,How frequently are empirical studies replicated in software engineering?,How has the proportion of empirical studies evolved over time?,0.6895
17,How do empirical studies measure the impact of software engineering practices on productivity?,How many empirical studies are by authors working for large software development companies?,0.6888
18,How frequently are empirical studies replicated in software engineering?,How often are which empirical methods used over time?,0.6887
19,What is the role of case studies in empirical software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6884
20,How do empirical studies ensure the reliability and validity of their findings?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6884
21,What are the common data sources for empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6823
22,How often do empirical software engineering papers provide explicit hypotheses?,How many empirical studies are by authors working for large software development companies?,0.6813
23,What are the guidelines for reporting empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6789
24,What are the most common research questions addressed by empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6763
25,How frequently are empirical studies replicated in software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6757
26,What recommendations exist for the use of statistical methods in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6740
27,How frequently are empirical studies replicated in software engineering?,How has the number of empirical methods used per publication evolved over time?,0.6734
28,What role do empirical studies play in validating new software engineering technologies?,How many empirical studies are by authors working for large software development companies?,0.6717
29,What are the trends in the use of different empirical methods in software engineering studies?,How many different empirical methods are used per publication?,0.6706
30,What are the criteria for evaluating the quality of empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6696
31,What role do hypotheses play in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6641
32,What are the trends in the use of different empirical methods in software engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6641
33,How frequently are empirical studies replicated in software engineering?,How often are which empirical methods used?,0.6639
34,What are the trends in the use of different empirical methods in software engineering studies?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6632
35,How do empirical studies ensure the reliability and validity of their findings?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6630
36,How do empirical studies address the scalability and applicability of their findings?,How has the number of empirical methods used per publication evolved over time?,0.6625
37,What are the criteria for evaluating the quality of empirical studies in software engineering?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6613
38,How often do empirical software engineering papers provide explicit hypotheses?,How often are which empirical methods used?,0.6602
39,How are biases addressed in empirical software engineering research?,How do the authors justify preventing bias in the study results?,0.6600
40,What methods are used to define the validity of empirical studies in software engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6599
41,How do empirical studies address the scalability and applicability of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6578
42,How do empirical software engineering studies define and measure success?,How many empirical studies are by authors working for large software development companies?,0.6557
43,What are the lessons learned from decades of empirical research in software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6549
44,How often do empirical software engineering papers provide explicit hypotheses?,How has the number of empirical methods used per publication evolved over time?,0.6517
45,What are the key components of an empirical software engineering study according to Perry et al.?,How many empirical studies are by authors working for large software development companies?,0.6512
46,What are the patterns of collaboration in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6510
47,What are the primary goals of empirical studies in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6505
