,genCQ,expertCQ,cos_score
0,How prominent are industry-based empirical studies in the software engineering literature?,How many empirical studies are by authors working for large software development companies?,0.7330
1,How significant are the contributions of industry-based studies to the empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.7328
2,What are the commonly used empirical methods in software engineering research?,How often are which empirical methods used?,0.7304
3,How significant are the contributions of industry-based studies to the empirical research in software engineering?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.7010
4,How often do empirical studies in software engineering report biases or vested interests?,How many empirical studies are by authors working for large software development companies?,0.6976
5,What are the commonly used empirical methods in software engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6769
6,What are the challenges faced in defining the type of studies in empirical evaluations?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6741
7,What are the commonly used empirical methods in software engineering research?,How often are which empirical methods used over time?,0.6734
8,How are empirical studies in software engineering validated?,How many empirical studies are by authors working for large software development companies?,0.6719
9,What are the primary sources of data used in empirical software engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6693
10,What are the commonly used empirical methods in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6680
11,What are the commonly used empirical methods in software engineering research?,How many different empirical methods are used per publication?,0.6673
12,How prominent are industry-based empirical studies in the software engineering literature?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6649
13,What are the commonly used empirical methods in software engineering research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6597
14,What are the challenges faced in defining the type of studies in empirical evaluations?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6564
15,How does the internal replication of studies ensure the validity of empirical research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6549
16,How are hypotheses formulated and evaluated in empirical software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6544
17,What improvements are suggested for empirical practice in software engineering research?,How many empirical studies are by authors working for large software development companies?,0.6539
18,How often do empirical studies in software engineering report biases or vested interests?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.6535
19,What methodological recommendations are made for improving empirical research in software engineering?,How many empirical studies are by authors working for large software development companies?,0.6470
20,What are the commonly used empirical methods in software engineering research?,How has the number of empirical methods used per publication evolved over time?,0.6457
21,How does the internal replication of studies ensure the validity of empirical research?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6442
22,How does the use of proper analysis methods affect the quality of empirical studies at ICSE?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6424
23,To what extent are empirical studies self-evaluated in ICSE publications?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6338
24,How does the internal replication of studies ensure the validity of empirical research?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6292
25,How does the internal replication of studies ensure the validity of empirical research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6256
26,How does the internal replication of studies ensure the validity of empirical research?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6206
27,How does the internal replication of studies ensure the validity of empirical research?,How has the proportion of empirical studies evolved over time?,0.6178
28,What are the challenges faced in defining the type of studies in empirical evaluations?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6168
29,How are hypotheses formulated and evaluated in empirical software engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6168
30,What are the common threats to validity recognized in empirical software engineering studies?,What types of threats to validity do the authors report?,0.6143
31,What is the impact of the pressure to publish on the quality of empirical studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.6136
32,What is the impact of the pressure to publish on the quality of empirical studies?,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,0.6099
33,What methodological recommendations are made for improving empirical research in software engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6090
34,How does the use of proper analysis methods affect the quality of empirical studies at ICSE?,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,0.6087
35,How are empirical studies in software engineering validated?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6080
36,How do empirical evaluations contribute to the development of software engineering methodologies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6064
37,How does the internal replication of studies ensure the validity of empirical research?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.6048
38,What methodological recommendations are made for improving empirical research in software engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.6019
39,How often do empirical studies in software engineering report biases or vested interests?,How has the proportion of empirical studies evolved over time?,0.5986
40,What are the commonly used empirical methods in software engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5979
41,What is the impact of the pressure to publish on the quality of empirical studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5958
