,genCQ,expertCQ,cos_score
0,What are the primary experimental designs used in empirical requirements engineering evaluations?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6352
1,What are the major types of empirical research methods used in requirements engineering?,How often are which empirical methods used?,0.6299
2,What are the major types of empirical research methods used in requirements engineering?,How many different empirical methods are used per publication?,0.6235
3,What are the major types of empirical research methods used in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6169
4,How do trends in empirical requirements engineering research correlate with advances in software engineering practices?,How many empirical studies are by authors working for large software development companies?,0.6129
5,What is the proportion of studies using experience reports versus exploratory case studies in requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6091
6,What are the major types of empirical research methods used in requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6086
7,How has the evolution of empirical research methods influenced the field of requirements engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6049
8,What is the consistency in defining study types in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6023
9,How frequently do empirical evaluations in requirements engineering specify their analysis methods properly?,How often are which empirical methods used?,0.5968
10,How has the evolution of empirical research methods influenced the field of requirements engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5962
11,How does the quantity of empirical studies in requirements engineering vary across different time periods?,How has the proportion of empirical studies evolved over time?,0.5952
12,What is the distribution of empirical research focus areas at ICSE over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5932
13,What are the major types of empirical research methods used in requirements engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5915
14,What are the common points of view represented in empirical requirements engineering evaluations?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5874
15,How does the quantity of empirical studies in requirements engineering vary across different time periods?,How many empirical studies are by authors working for large software development companies?,0.5849
16,How frequently do empirical evaluations in requirements engineering specify their analysis methods properly?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5823
17,What are the major types of empirical research methods used in requirements engineering?,How often are which empirical methods used over time?,0.5823
18,How significant is the role of peer-reviewed journals in the evolution of empirical research in requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5812
19,How frequently do requirements engineering studies conform to explicit steps recommended for empirical research?,How often are which empirical methods used?,0.5806
20,What contradictions exist between author and investigator perspectives in empirical requirement engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5798
21,What are the major types of empirical research methods used in requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.5783
22,How has the evolution of empirical research methods influenced the field of requirements engineering?,How has the number of empirical methods used per publication evolved over time?,0.5775
23,How has the soundness of empirical studies in ICSE evolved over the years?,How has the proportion of empirical studies evolved over time?,0.5775
24,What lessons from empirical research in other fields can be applied to improve empirical requirements engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5763
25,How does the quantity of empirical studies in requirements engineering vary across different time periods?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5742
26,What is the consistency in defining study types in empirical requirements engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5722
27,How do trends in empirical requirements engineering research correlate with advances in software engineering practices?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5720
28,What types of sampling methods are used in empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5710
29,What lessons from empirical research in other fields can be applied to improve empirical requirements engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5708
30,How frequently are the results of empirical studies in requirements engineering generalized beyond their sample?,How many empirical studies are by authors working for large software development companies?,0.5701
31,What types of sampling methods are used in empirical requirements engineering studies?,How often are which empirical methods used?,0.5686
32,What proportion of empirical studies in requirements engineering define their hypotheses clearly?,How many empirical studies are by authors working for large software development companies?,0.5684
33,What criteria are used to evaluate the soundness of empirical studies in requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5676
34,What statistical methods are commonly used in empirical requirements engineering evaluations?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5666
35,How does the quantity of empirical studies in requirements engineering vary across different time periods?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5662
36,How frequently do empirical studies in requirements engineering use examples to validate models?,How often are which empirical methods used?,0.5637
37,What statistical methods are commonly used in empirical requirements engineering evaluations?,How often are which empirical methods used?,0.5631
