,genCQ,expertCQ,cos_score
0,What role do case studies play in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.6623
1,Which researchers are the most influential in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.6214
2,What experimental designs are most frequently used in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6094
3,How is data typically analyzed in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5971
4,How do empirical Requirements Engineering studies define their research context?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5970
5,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5948
6,What impact do empirical findings have on software development methodologies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5922
7,What are the common methodologies used in qualitative empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5906
8,What criteria are used to interpret findings in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5876
9,How often do empirical Requirements Engineering studies report biases?,How many empirical studies are by authors working for large software development companies?,0.5862
10,What are the trends in reporting threats to validity in empirical Requirements Engineering research?,How has the reporting of threats to validity evolved over time?,0.5858
11,How are empirical findings communicated in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5829
12,What are the prevalent research methods in empirical studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5814
13,What are the most cited empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5808
14,What are the prevalent research methods in empirical studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5799
15,What are the prevalent research methods in empirical studies in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5769
16,What are the typical units of analysis in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5763
17,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How often are which empirical methods used over time?,0.5752
18,How do empirical studies in Requirements Engineering define their experimental design?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5750
19,What are the common findings in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5749
20,What are the prevalent research methods in empirical studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5713
21,How do empirical Requirements Engineering studies define their research context?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5708
22,What evaluation types are prevalent in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5697
23,How are research questions formulated in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5682
24,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5674
25,What are the common findings in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5656
26,How are the findings of empirical Requirements Engineering research typically validated?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5656
27,How do empirical Requirements Engineering studies evaluate their research impact?,How many empirical studies are by authors working for large software development companies?,0.5654
28,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5643
29,Which empirical research methods are noted to have the most significant impact in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5643
30,How is the relevance of empirical findings to practice evaluated in Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5629
31,How do empirical Requirements Engineering studies integrate with existing theoretical frameworks?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5625
32,How is the success of empirical studies in Requirements Engineering measured?,How many empirical studies are by authors working for large software development companies?,0.5623
33,How are empirical findings communicated in Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5622
34,What are the common data sources used in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5611
35,What are the prevalent research methods in empirical studies in Requirements Engineering?,How often are which empirical methods used?,0.5606
36,What are the prevalent topics investigated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5602
37,What methods are used to collect data in empirical research studies in Requirements Engineering?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5594
38,What methods are used to collect data in empirical research studies in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5591
39,Which researchers are the most influential in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5577
40,How is the clarity of hypotheses formulation evaluated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5574
41,How do empirical Requirements Engineering studies report the limitations of their research?,How many empirical studies are by authors working for large software development companies?,0.5574
42,How is data typically analyzed in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5573
43,What criteria are used to interpret findings in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5572
44,How do empirical studies in Requirements Engineering report on the applicability of their findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5570
45,How often do empirical Requirements Engineering studies report biases?,How has the proportion of empirical studies evolved over time?,0.5569
46,What are the common sources of funding for empirical research in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5557
47,How do empirical Requirements Engineering studies integrate with existing theoretical frameworks?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5555
48,How are experimental contexts defined in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5553
49,How has the quantity of empirical research in Requirements Engineering evolved over the years?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5547
50,Which journals publish the most empirical research studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5541
51,How has the quantity of empirical research in Requirements Engineering evolved over the years?,How has the proportion of empirical studies evolved over time?,0.5537
52,What frameworks exist for conducting empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5531
53,What are the common methodologies used in qualitative empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5524
54,How do empirical Requirements Engineering studies address the reproducibility of their findings?,How many empirical studies are by authors working for large software development companies?,0.5512
55,How has the quantity of empirical research in Requirements Engineering evolved over the years?,How many empirical studies are by authors working for large software development companies?,0.5511
56,What types of empirical evaluations are most common in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5508
57,What are the common methodologies used in qualitative empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5508
58,How often do empirical Requirements Engineering studies report biases?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5507
59,Which researchers are the most influential in empirical Requirements Engineering studies?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5500
60,How is the relevance of empirical findings to practice evaluated in Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5500
61,What methodologies are preferred for qualitative data analysis in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5498
62,What are the common findings in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5477
63,How are qualitative findings reported in empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5476
64,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5475
65,How do empirical Requirements Engineering studies report the limitations of their research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5474
66,What are the common metrics used to assess the quality of empirical Requirements Engineering studies?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5459
67,How do empirical Requirements Engineering studies address the reproducibility of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5456
68,How is data typically analyzed in empirical Requirements Engineering studies?,Which methods are used to synthesize evidence from data of different empirical methods?,0.5456
69,How are hypotheses stated in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5454
70,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5454
71,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5453
72,How do empirical Requirements Engineering studies measure the impact of their findings?,How many empirical studies are by authors working for large software development companies?,0.5450
73,How do empirical studies in Requirements Engineering report on the applicability of their findings?,How many empirical studies are by authors working for large software development companies?,0.5446
74,How often do empirical studies in Requirements Engineering result in negative findings?,How many empirical studies are by authors working for large software development companies?,0.5446
75,How has the focus of empirical research in Requirements Engineering changed over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5443
76,How do empirical studies in Requirements Engineering contribute to theory building?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5437
77,What meta-research exists analyzing the body of empirical research in Requirements Engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5433
78,How do empirical Requirements Engineering studies evaluate their research impact?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5432
79,What are the prevalent research methods in empirical studies in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5430
80,How are the findings of empirical Requirements Engineering research typically validated?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5428
81,How are qualitative findings reported in empirical research in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5428
82,What role do case studies play in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5428
83,What types of datasets are frequently used in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5428
84,What are the prevalent research methods in empirical studies in Requirements Engineering?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5419
85,How do empirical Requirements Engineering studies address the reproducibility of their findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5419
86,What are the prevalent research methods in empirical studies in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5418
87,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5416
88,How is the clarity of hypotheses formulation evaluated in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5411
89,How often are replication studies conducted in empirical Requirements Engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5409
90,How often are replication studies conducted in empirical Requirements Engineering research?,How has the number of empirical methods used per publication evolved over time?,0.5406
91,How do empirical Requirements Engineering studies evaluate their research impact?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5405
92,How do empirical studies in Requirements Engineering report on the applicability of their findings?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5402
93,How are research questions formulated in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5402
94,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How many different empirical methods are used per publication?,0.5399
95,What are the common findings in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5399
96,How has the focus of empirical research in Requirements Engineering changed over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5398
97,How often are replication studies conducted in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5397
98,What meta-research exists analyzing the body of empirical research in Requirements Engineering?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5389
99,What evaluation types are prevalent in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5388
100,What meta-research exists analyzing the body of empirical research in Requirements Engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5384
101,How is the clarity of hypotheses formulation evaluated in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5382
102,How is generalizability addressed in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5373
103,How do empirical Requirements Engineering studies report the limitations of their research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5372
104,What are the trends in reporting threats to validity in empirical Requirements Engineering research?,What types of threats to validity do the authors report?,0.5361
105,How do empirical studies in Requirements Engineering contribute to theory building?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5361
106,What criteria are used to interpret findings in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5357
107,What methods are used to collect data in empirical research studies in Requirements Engineering?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5354
108,How do empirical studies in Requirements Engineering align with industry practices?,How many empirical studies are by authors working for large software development companies?,0.5353
109,How are the results of empirical studies in Requirements Engineering disseminated to the broader community?,How many empirical studies are by authors working for large software development companies?,0.5347
110,What are the prevalent biases noted in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5347
111,Which empirical research methods are noted to have the most significant impact in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5338
112,How are hypotheses stated in empirical Requirements Engineering research?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5337
113,How has the quantity of empirical research in Requirements Engineering evolved over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5336
114,What are the prevalent research methods in empirical studies in Requirements Engineering?,How often are which empirical methods used over time?,0.5335
115,How do empirical Requirements Engineering studies measure the impact of their findings?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5333
116,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5333
117,How do empirical studies in Requirements Engineering contribute to theory building?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5331
118,Which journals publish the most empirical research studies in Requirements Engineering?,How has the number of empirical methods used per publication evolved over time?,0.5329
119,How often are replication studies conducted in empirical Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5328
120,What are the common data sources used in empirical Requirements Engineering studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5326
121,What types of empirical evaluations are most common in Requirements Engineering?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5323
122,What role do meta-analyses play in empirical Requirements Engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5321
123,What are the typical units of analysis in empirical Requirements Engineering studies?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5320
124,What are the patterns of collaboration in empirical Requirements Engineering research?,How many empirical studies are by authors working for large software development companies?,0.5319
125,How do empirical Requirements Engineering studies evaluate their research impact?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5317
126,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5316
127,What recommendations for empirical research are most frequently cited in Requirements Engineering studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5315
128,How are the findings of empirical Requirements Engineering research typically validated?,How many empirical studies are by authors working for large software development companies?,0.5314
129,What are the prevalent topics investigated in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5313
130,How do empirical Requirements Engineering studies evaluate their research impact?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5302
131,How do empirical Requirements Engineering studies address the reproducibility of their findings?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5302
132,What are the prevalent research methods in empirical studies in Requirements Engineering?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5302
133,How is the relevance of empirical findings to practice evaluated in Requirements Engineering research?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5298
134,How do empirical studies in Requirements Engineering define their experimental design?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5298
135,What are the common methodologies used in qualitative empirical Requirements Engineering studies?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5288
136,Which journals publish the most empirical research studies in Requirements Engineering?,How has the proportion of papers that do not have an empirical study evolved over time?,0.5287
137,What are the prevalent research methods in empirical studies in Requirements Engineering?,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",0.5286
138,What experimental designs are most frequently used in empirical Requirements Engineering studies?,How often are which empirical methods used?,0.5285
139,How do empirical Requirements Engineering studies define their research context?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5285
140,What are the most cited empirical studies in Requirements Engineering?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5284
141,What are the prevalent biases noted in empirical Requirements Engineering studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5284
142,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5284
143,How do empirical Requirements Engineering studies measure the impact of their findings?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5282
144,How are the findings of empirical Requirements Engineering research typically validated?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.5281
145,How has the quantity of empirical research in Requirements Engineering evolved over the years?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.5280
146,What role do meta-analyses play in empirical Requirements Engineering research?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5279
147,What are the common data sources used in empirical Requirements Engineering studies?,How many empirical studies are by authors working for large software development companies?,0.5270
148,What methods are used to collect data in empirical research studies in Requirements Engineering?,How many empirical studies are by authors working for large software development companies?,0.5267
149,What are the most frequently used data analysis techniques in empirical Requirements Engineering studies?,How has the number of empirical methods used per publication evolved over time?,0.5267
