,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,What are the primary user characteristics that influence interaction design in HCI?,0.5036
1,What is an interactive software system?,What methods exist for extracting user behavior data to improve interactive system design?,0.4945
2,What is a complex interactive computer system?,What are the primary user characteristics that influence interaction design in HCI?,0.5263
3,What does make up the user interface of an interactive computer system?,What are the primary user characteristics that influence interaction design in HCI?,0.618
4,What is a User?,How can ontologies be employed to model user profiles in the context of HCI?,0.3652
5,How can a user interact in human–computer interactions?,What are the primary user characteristics that influence interaction design in HCI?,0.6221
6,"Considering intentionality, how can a user interact with an interactive computer system?",What methods exist for extracting user behavior data to improve interactive system design?,0.5308
7,Why does a user intentionally interact with an interactive computer system?,What are the primary user characteristics that influence interaction design in HCI?,0.5562
8,What does make up a complex user participation?,What are the primary user characteristics that influence interaction design in HCI?,0.5138
9,What is a human–computer interaction?,What are the primary user characteristics that influence interaction design in HCI?,0.5681
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",What are the primary user characteristics that influence interaction design in HCI?,0.5011
11,How is a user input processed by an interactive computer system?,What roles do input and output interaction components play in adaptive interfaces?,0.4799
12,How does a user receive an output from an interactive computer system?,What methods exist for extracting user behavior data to improve interactive system design?,0.4439
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,What roles do input and output interaction components play in adaptive interfaces?,0.5039
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,What are the primary user characteristics that influence interaction design in HCI?,0.4331
