,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6153
1,What is an interactive software system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.5857
2,What is a complex interactive computer system?,What are the core components involved in the interaction between humans and computers?,0.6134
3,What does make up the user interface of an interactive computer system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6575
4,What is a User?,How do different user characteristics influence the design and adaptation of user interfaces?,0.3748
5,How can a user interact in human–computer interactions?,What are the core components involved in the interaction between humans and computers?,0.7217
6,"Considering intentionality, how can a user interact with an interactive computer system?",How is user interaction with a system captured and modeled for adaptive purposes?,0.6207
7,Why does a user intentionally interact with an interactive computer system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6214
8,What does make up a complex user participation?,How is user interaction with a system captured and modeled for adaptive purposes?,0.4448
9,What is a human–computer interaction?,What are the core components involved in the interaction between humans and computers?,0.7445
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",How is user interaction with a system captured and modeled for adaptive purposes?,0.4666
11,How is a user input processed by an interactive computer system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6704
12,How does a user receive an output from an interactive computer system?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6107
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,How is user interaction with a system captured and modeled for adaptive purposes?,0.6731
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,How can the success of user interface adaptations be evaluated and measured?,0.5289
