,expertCQs,best_genCQs,best_cos_score
0,What is an interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.6138
1,What is an interactive software system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5663
2,What is a complex interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5826
3,What does make up the user interface of an interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.6917
4,What is a User?,What are the core concepts associated with user profiles in an interaction ontology?,0.4274
5,How can a user interact in human–computer interactions?,Which interaction components are essential for modeling the interaction between a user and a system?,0.6588
6,"Considering intentionality, how can a user interact with an interactive computer system?",Which interaction components are essential for modeling the interaction between a user and a system?,0.5679
7,Why does a user intentionally interact with an interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5807
8,What does make up a complex user participation?,Which interaction components are essential for modeling the interaction between a user and a system?,0.4715
9,What is a human–computer interaction?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5581
10,"Considering the human–computer interaction, how can a user participation cause another user participation?",Which interaction components are essential for modeling the interaction between a user and a system?,0.4578
11,How is a user input processed by an interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5458
12,How does a user receive an output from an interactive computer system?,Which interaction components are essential for modeling the interaction between a user and a system?,0.4726
13,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,Which interaction components are essential for modeling the interaction between a user and a system?,0.5478
14,How does a user evaluate if his/her goal was achieved in a human–computer interaction?,What are the primary user characteristics that influence the design of adaptive user interfaces in HCI?,0.401
