,genCQs,best_expertCQs,best_cos_score
0,What are the primary components of an interactive system in HCI?,What does make up the user interface of an interactive computer system?,0.7832
1,How do different user profiles influence the adaptation of user interfaces?,What does make up the user interface of an interactive computer system?,0.4348
2,What types of input modes are commonly used in HCI systems?,How is a user input processed by an interactive computer system?,0.487
3,Which sensory modalities are involved in input interactions?,How is a user input processed by an interactive computer system?,0.5165
4,How do output modalities differ from input modalities in HCI?,How is a user input processed by an interactive computer system and how is the corresponding output presented to him/her?,0.3945
5,"What are the relationships between modes, modalities, and mediums in HCI?",What does make up the user interface of an interactive computer system?,0.2937
6,How does an ontology-based system enhance adaptive user interface design?,What does make up the user interface of an interactive computer system?,0.528
7,What criteria are used to decide the most appropriate interface for a specific user?,What does make up the user interface of an interactive computer system?,0.5254
8,How do physical and cognitive disabilities impact user interaction with a system?,How can a user interact in human–computer interactions?,0.5487
9,What role do adaptation rules play in generating an adaptive interface?,What does make up the user interface of an interactive computer system?,0.3663
10,How is an ontology used to model both user characteristics and interaction components?,What does make up the user interface of an interactive computer system?,0.5507
11,What inference mechanisms are enabled by using an ontology in HCI?,What is a complex interactive computer system?,0.3645
12,How can user preferences and skills be incorporated into an adaptive HCI system?,What does make up the user interface of an interactive computer system?,0.4784
13,What are the challenges in modeling user context for mobile environments?,How can a user interact in human–computer interactions?,0.4317
14,How do adaptation frameworks utilize sequence of events for user modeling?,How can a user interact in human–computer interactions?,0.3336
