,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical requirement engineering literature?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5524
2,Which era of RE research has seen the maximum progress in terms of new advances?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6131
3,Which country is most frequently involved in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6876
4,In which era did these countries show maximum progress in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5197
5,In what contexts have empirical studies in RE been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.837
6,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
7,Which types of interventions have been proposed or investigated in empirical RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6043
8,In which publication channels are empirical studies of RE published most frequently?,How has the number of empirical methods used per publication evolved over time?,0.6696
9,"How are the research methods, types, interventions, and domains related to core areas of RE?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5737
10,Which research method is most frequently used in primary RE studies?,How often are which statistical methods used?,0.6303
11,What type of research participants are most frequently involved in primary RE studies?,How often are those who conduct the studies also the authors of the papers?,0.5968
12,Which data collection method is most frequently used in primary RE studies?,How often are which statistical methods used?,0.6096
13,What is the frequency of different research types in primary RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6112
14,How rigorous is the reported research in different core areas of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6176
15,What are the main findings and trends in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7227
16,What opportunities exist for future empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6978
17,How does the focus of empirical RE research compare across different core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6868
18,What are the most researched non-functional requirements in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6033
19,What are the emerging areas of research within the field of RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.602
20,How has the focus on specific domains within RE evolved over the years?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.5348
21,Which domains are most frequently addressed in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7196
22,How frequently are case studies used in empirical RE research compared to other methods?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.7786
23,What gaps exist in the existing empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7044
24,How does the empirical research in requirements validation and verification compare to other areas?,How do the authors justify the selection and combination of empirical methods and design elements?,0.5014
25,What are the key challenges identified in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.627
26,How are different RE interventions evaluated in empirical studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5229
27,Which empirical research methods yield the most rigorous results in RE?,How often are which empirical methods used?,0.6896
28,What are the most common research themes in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7119
29,How often do empirical RE studies involve collaboration between academia and industry?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6516
30,What are the significant findings from systematic literature reviews in RE?,How many publications are analyzed in (systematic literature) reviews?,0.7318
31,How does the quantity of empirical RE studies change over time in specific countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7246
32,What are the most common types of empirical interventions proposed in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.644
33,How does the focus on empirical research in RE compare globally?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6677
34,What are the most common guidelines proposed for requirements engineering?,How often are standards used to describe the theories incorporated?,0.4342
35,How do different domains benefit from empirical research in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6406
