,genCQs,best_expertCQs,best_cos_score
0,What is the state of the art in empirical studies of Requirements Engineering (RE)?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5308
1,What is the strength of empirical evidence in empirical Requirements Engineering literature?,How many empirical studies are by authors working for large software development companies?,0.5525
2,Which era of requirements engineering research has seen the most progress in terms of new advances?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4358
3,Which country is most frequently involved in requirements engineering research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4206
4,Which countries have shown maximum progress in various eras of requirements engineering research?,How has the proportion of studies by authors working for large software development companies evolved over time?,0.4263
5,In which contexts have empirical studies of requirements engineering been carried out over the years?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.4731
6,How has empirical research in various requirements engineering knowledge areas evolved over time?,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5689
7,"What types of interventions (e.g., guidelines, techniques, processes) have been proposed or investigated in requirements engineering research?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4656
8,In which publication channels are empirical studies of requirements engineering most frequently published?,How many different empirical methods are used per publication?,0.5157
9,"How are research methods, types, interventions, and domains related to core areas of requirements engineering?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4637
10,Which research method is most frequently used in primary studies of requirements engineering?,How often are which statistical methods used?,0.5409
11,What kind of research participants are commonly involved in primary studies of requirements engineering?,Do the authors report the selected context of their study with specific characteristics?,0.5198
12,Which data collection method is most frequently used to investigate primary studies in requirements engineering?,How often are which statistical methods used?,0.5158
13,What is the frequency of different types of research in primary studies of requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5209
14,How rigorous is the reported research in different core areas of requirements engineering?,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",0.4108
15,What kind of outcomes and results have emerged from the aggregation of empirical studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5013
16,What trends have been identified in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5065
17,What are the research opportunities identified in empirical requirements engineering research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.543
18,Which sources have contributed to the body of empirical knowledge in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5312
19,How comprehensive and up-to-date is the overview of empirical studies in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.5304
20,How has the quantity of empirical research in core areas of requirements engineering progressed over the years?,How many empirical studies are by authors working for large software development companies?,0.5624
21,What are the emerging research areas in requirements engineering?,How many empirical studies are by authors working for large software development companies?,0.3761
22,"How has the focus on various requirements engineering sub-areas (e.g., requirements traceability, requirements negotiation) evolved over time?",How has the reporting of the tasks evolved over time?,0.4462
23,"Which domains (e.g., embedded systems, finance, telecom) have been most active in empirical requirements engineering research?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.5052
24,"How do studies in specific domains (e.g., embedded systems, telecom) compare to other domains in terms of empirical research in requirements engineering?",How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5224
25,What are the most significant domains for empirical requirements engineering?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5347
26,How many empirical studies have investigated requirements engineering in management information systems?,How many empirical studies are by authors working for large software development companies?,0.4728
27,What has been done empirically in the requirements validation and verification areas?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4673
28,Which areas of requirements engineering lack much empirical research?,How many empirical studies are by authors working for large software development companies?,0.4972
29,What has been the impact of social science techniques on requirements engineering research?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.438
