,genCQs,best_expertCQs,best_cos_score
0,Which era of RE research has shown maximum progress in terms of new advances?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6056
1,Which countries are frequently involved in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5818
2,In which eras did these countries show maximum progress in RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5175
3,In what contexts have empirical studies of RE been carried out over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7783
4,How has empirical research in various RE knowledge areas evolved over the years?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.708
5,What types of interventions have been proposed or investigated in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5412
6,In which channels are the empirical studies of RE published?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7048
7,Which research methods are frequently used in primary studies?,How often are which statistical methods used?,0.6754
8,What kinds of research participants are frequently involved in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6342
9,Which data collection methods are frequently used in the investigation of RE in primary studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.577
10,What is the frequency of different research types in primary studies?,How often are those who conduct the studies also the authors of the papers?,0.6208
11,How rigorous is the reported research in different RE core areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
12,What are the emerging areas in empirical RE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7182
13,What are the non-functional requirements that have been investigated in RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4921
14,"How has the interest in RE core areas like specification, requirements planning, and management evolved over time?",How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,0.5177
15,What practical considerations of RE have been addressed in empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6856
16,What are the best practices and patterns identified in RE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5431
17,What are the challenges faced in requirements articulation?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.3384
18,How do requirements elicitation and requirements analysis relate to each other in empirical studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5039
19,What interventions have been proposed and evaluated in the information systems domain?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.4118
20,What interventions have been proposed and evaluated in the embedded systems domain?,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,0.3295
21,Which domains have reported a relatively high number of empirical studies in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7638
22,How has interest in the requirement validation and verification area changed over the years?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.4011
23,What are the research gaps in the area of requirements validation and verification?, How do the authors justify the lack of a proper study?,0.3871
24,How is empirical RE research proposed compared to evaluating existing interventions?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5757
25,What is the significance of practitioners' involvement in RE empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5517
26,How do non-functional requirements like security and usability feature in empirical RE studies?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6036
27,What is the trend in investigating security requirements in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.4349
28,What are the emerging non-functional requirements identified in current RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.4941
29,How is the empirical RE research landscape organized for new researchers?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6559
30,What are the guidelines cited most frequently in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7051
31,How has the role of case studies in RE empirical research evolved over time?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.8036
32,What are the key findings from surveys conducted on practical considerations of RE in small- and medium-sized organizations?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.454
33,What findings have been reported from empirical studies on RE in various countries?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5949
34,"What are the primary research outputs (e.g., guidelines, techniques, processes) in empirical RE?",What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6835
35,Which RE core areas have seen the most new techniques proposed in empirical research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6818
36,"What are the types of research outputs (e.g., new frameworks, processes) from empirical RE studies?",Which sub-fields of SE and RE do the empirical studies cover over time?,0.7176
37,How often do empirical RE studies use cross-national collaborations?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6261
38,What are the metrics used to evaluate empirical research in RE?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.6239
39,What are the different methods of analyzing empirical data in RE?,Which methods are used to synthesize evidence from data of different empirical methods?,0.751
40,How do empirical studies validate the effectiveness of RE methodologies?,How often are which empirical methods used?,0.632
41,What is the impact of empirical research on the formulation of RE guidelines?,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,0.5923
42,How do different countries contribute to the RE literature in terms of empirical studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.644
43,What are the most common challenges faced by empirical researchers in RE?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6325
44,How do research participants' demographics influence the outcomes of empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5892
45,What trends are observed in the use of empirical methods in RE from 1991 to 2012?,How often are which empirical methods used?,0.8119
46,How is the empirical RE literature structured in terms of core and sub-areas?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6525
47,What are the future research directions identified in empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.682
48,What are the systematic review techniques used in gathering empirical RE studies?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.737
49,How have evidence-based paradigms influenced RE empirical research?,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,0.6418
50,How do empirical studies contribute to RE domain knowledge?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6427
51,What are the emerging themes from empirical RE research over the last decade?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7289
52,How frequently are experience reports used in empirical RE research?,How often are which empirical methods used over time?,0.6371
53,What are the main focuses of empirical RE studies in terms of coding practices?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.5604
54,What are the key differences in empirical RE research between academia and industry settings?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5491
55,What role do research consortia play in advancing empirical RE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6006
56,What are the frequently proposed processes in empirical RE literature?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.7053
57,How do empirical RE articles fare in terms of citation impact?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6022
58,What are the most significant gaps identified in empirical research on RE processes?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.5837
59,What methods are used to ensure the quality of empirical RE research?,Which methods are used to synthesize evidence from data of different empirical methods?,0.6469
60,What are the implications of empirical RE research for software engineering education?,How many empirical studies are by authors working for large software development companies?,0.546
61,How is the quality of service (QoS) in software systems linked to requirements articulation in empirical studies?,How do the authors justify the selection and combination of empirical methods and design elements?,0.4082
62,What is the frequency and distribution of quantitative vs,How often are which statistical methods used?,0.4383
63,How do empirical RE studies address the scalability of their proposed interventions?,How have the proportions of case studies and action research in the empirical methods used evolved over time?,0.5844
64,What is the role of pilot studies in empirical RE research?,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,0.545
