,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the empirical research in RE evolved over the past decade?,0.7923
1,How often are which empirical methods used over time?,How do different empirical methods complement each other in RE research?,0.671
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How has the empirical research in RE evolved over the past decade?,0.7712
3, How do the authors justify the lack of a proper study?,What are the challenges in replicating empirical studies in RE?,0.4563
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the empirical research in RE evolved over the past decade?,0.6819
5,How many empirical studies are by authors working for large software development companies?,How has the empirical research in RE evolved over the past decade?,0.5545
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the empirical research in RE evolved over the past decade?,0.5955
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the empirical research in RE evolved over the past decade?,0.695
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do different empirical methods complement each other in RE research?,0.69
9,How often are which empirical methods used?,How do different empirical methods complement each other in RE research?,0.7323
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the empirical research in RE evolved over the past decade?,0.7201
11,How has the proportion of replications evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4465
12,How has the use of triangulation for research design evolved over time?,What are the emerging trends in RE research methodologies?,0.4545
13,How often are those who conduct the studies also the authors of the papers?,What are the patterns of RE practice usage identified in large studies?,0.4226
14,How do the authors justify preventing bias in the study results?,What are the challenges in replicating empirical studies in RE?,0.4729
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the empirical research in RE evolved over the past decade?,0.5215
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the emerging trends in RE research methodologies?,0.6403
17,How often are which statistical methods used?,How do different empirical methods complement each other in RE research?,0.5053
18,How has the use of statistical methods evolved over time?,How has the empirical research in RE evolved over the past decade?,0.5707
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do different empirical methods complement each other in RE research?,0.422
20,How has the definition of the population evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4122
21,How has the use of power analysis and effect size estimation evolved over time?,How has the empirical research in RE evolved over the past decade?,0.3771
22,How has the reporting of threats to validity evolved over time?,How do empirical findings influence the development of RE standards?,0.3868
23,What types of threats to validity do the authors report?,How do empirical findings influence the development of RE standards?,0.3792
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the empirical research in RE evolved over the past decade?,0.5692
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the empirical research in RE evolved over the past decade?,0.6815
26,How has the reporting of the subjects evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4964
27,How has the reporting of the objects of study / treatments evolved over time?,How has the empirical research in RE evolved over the past decade?,0.5475
28,How has the reporting of the tasks evolved over time?,How has the empirical research in RE evolved over the past decade?,0.461
29,How has the reporting of the setting evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4131
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical findings influence the development of RE standards?,0.5025
31,How has the the reporting of the population evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4913
32,How has the reporting of the context evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4211
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the common themes in RE problems identified by empirical research?,0.3705
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What are the implicit and explicit RE activities identified in empirical studies?,0.3376
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different empirical methods complement each other in RE research?,0.3834
36,Do the authors report the selected context of their study with specific characteristics?,What are the success factors for RE identified in different studies?,0.5502
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How are experiments used in RE research?,0.5963
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the empirical research in RE evolved over the past decade?,0.6195
39,How has the reporting of research questions and answers evolved over time?,How has the empirical research in RE evolved over the past decade?,0.6383
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the empirical research in RE evolved over the past decade?,0.4635
41,Do the authors use a well defined taxonomy for their research design?,How can standard RE terminologies help in empirical research?,0.5128
42,Do the authors use other channels to publish their results for making them available to industrial users?,How does the adoption of specific RE techniques vary across different industries?,0.3581
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How do different empirical methods complement each other in RE research?,0.5785
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How has the empirical research in RE evolved over the past decade?,0.6859
45,Have the authors done a systematic review of related work?,What are the general observations about RE practices from empirical studies?,0.4084
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the emerging trends in RE research methodologies?,0.4957
47,How many publications are analyzed in (systematic literature) reviews?,What are the typical findings of empirical RE studies conducted in different countries?,0.4671
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical findings influence the development of RE standards?,0.4835
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How do empirical studies handle the diversity of terminology in RE?,0.5158
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How do empirical studies handle the diversity of terminology in RE?,0.3455
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How do empirical studies handle the diversity of terminology in RE?,0.4321
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What are the emerging trends in RE research methodologies?,0.4737
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What are the typical findings of empirical RE studies conducted in different countries?,0.5814
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How has the empirical research in RE evolved over the past decade?,0.628
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How do different empirical methods complement each other in RE research?,0.5206
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How has the empirical research in RE evolved over the past decade?,0.6177
