,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.6537
1,How often are which empirical methods used over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.6659
2,Which sub-fields of SE and RE do the empirical studies cover over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.7467
3, How do the authors justify the lack of a proper study?,How can empirical studies be designed to produce valid and reliable results in RE?,0.4703
4,How has the proportion of papers that do not have an empirical study evolved over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.5745
5,How many empirical studies are by authors working for large software development companies?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.592
6,How has the proportion of studies by authors working for large software development companies evolved over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.4905
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the lessons learned from historical data on RE practice adoption?,0.4868
8,How do the authors justify the selection and combination of empirical methods and design elements?,How can empirical studies be designed to produce valid and reliable results in RE?,0.5689
9,How often are which empirical methods used?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.6775
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""","What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.6834
11,How has the proportion of replications evolved over time?,What are the lessons learned from historical data on RE practice adoption?,0.3292
12,How has the use of triangulation for research design evolved over time?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.3919
13,How often are those who conduct the studies also the authors of the papers?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.4332
14,How do the authors justify preventing bias in the study results?,How can empirical studies be designed to produce valid and reliable results in RE?,0.4892
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What are the lessons learned from historical data on RE practice adoption?,0.4709
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different RE techniques compare in terms of industry adoption and effectiveness?,0.643
17,How often are which statistical methods used?,"What types of empirical studies (surveys, experiments, case studies) are most common in RE research?",0.5716
18,How has the use of statistical methods evolved over time?,How can the success of RE tools and methods be measured empirically?,0.4474
