,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the basic strategies for inquiry in empirical research?,0.4964
1,How often are which empirical methods used over time?,What are the methods for data collection and analysis in empirical requirements engineering research?,0.4964
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the basic strategies for inquiry in empirical research?,0.5373
3, How do the authors justify the lack of a proper study?,What are the basic strategies for inquiry in empirical research?,0.4831
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies in requirements engineering support the development of scientific knowledge?,0.4536
5,How many empirical studies are by authors working for large software development companies?,What are the major results of the collected empirical studies in requirements engineering?,0.5755
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the average RE team sizes found in empirical studies?,0.4989
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How does RE education facilitate the adoption of best practices in empirical research?,0.4078
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the methods for data collection and analysis in empirical requirements engineering research?,0.5622
9,How often are which empirical methods used?,What are the methods for data collection and analysis in empirical requirements engineering research?,0.5313
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the basic strategies for inquiry in empirical research?,0.5637
11,How has the proportion of replications evolved over time?,Why is replication important in empirical requirements engineering research?,0.3992
12,How has the use of triangulation for research design evolved over time?,How is ethnography used in requirements engineering research?,0.3812
13,How often are those who conduct the studies also the authors of the papers?,What are the basic strategies for inquiry in empirical research?,0.3461
14,How do the authors justify preventing bias in the study results?,How does RE education facilitate the adoption of best practices in empirical research?,0.3685
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,"What distribution of RE effort across elicitation, modeling, and verification activities is considered successful?",0.425
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Why is there low adoption of commercial RE tools in some sectors?,0.5273
17,How often are which statistical methods used?,What are the methods for data collection and analysis in empirical requirements engineering research?,0.3998
18,How has the use of statistical methods evolved over time?,What are the basic strategies for inquiry in empirical research?,0.3394
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What kind of evidence do we have about requirements engineering practices?,0.3204
20,How has the definition of the population evolved over time?,What are the general RE process characteristics according to empirical evidence?,0.1953
21,How has the use of power analysis and effect size estimation evolved over time?,What are the average RE team sizes found in empirical studies?,0.4172
22,How has the reporting of threats to validity evolved over time?,What motivates the need for empirical evidence in requirements engineering?,0.2995
23,What types of threats to validity do the authors report?,What are the typical findings and issues in empirical requirements engineering studies?,0.2987
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the basic strategies for inquiry in empirical research?,0.4515
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What is the focus of case studies in requirements engineering?,0.5141
26,How has the reporting of the subjects evolved over time?,What are the major results of the collected empirical studies in requirements engineering?,0.3407
27,How has the reporting of the objects of study / treatments evolved over time?,How does RE education facilitate the adoption of best practices in empirical research?,0.3789
28,How has the reporting of the tasks evolved over time?,What are the major results of the collected empirical studies in requirements engineering?,0.4026
29,How has the reporting of the setting evolved over time?,What are the major results of the collected empirical studies in requirements engineering?,0.3118
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the broad studies collected in requirements engineering?,0.4077
31,How has the the reporting of the population evolved over time?,What are the general RE process characteristics according to empirical evidence?,0.2524
32,How has the reporting of the context evolved over time?,Why is it important to understand the context factors for SE projects in empirical research?,0.4361
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,Why is it important to understand the context factors for SE projects in empirical research?,0.3776
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,Why is it important to understand the context factors for SE projects in empirical research?,0.298
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,Why is it important to understand the context factors for SE projects in empirical research?,0.3753
36,Do the authors report the selected context of their study with specific characteristics?,How is the state of the practice in requirements engineering evaluated in different studies?,0.4687
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How does RE education facilitate the adoption of best practices in empirical research?,0.525
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the methods for data collection and analysis in empirical requirements engineering research?,0.426
39,How has the reporting of research questions and answers evolved over time?,What are the basic strategies for inquiry in empirical research?,0.3854
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How do empirical studies in requirements engineering support the development of scientific knowledge?,0.3185
41,Do the authors use a well defined taxonomy for their research design?,How is ethnography used in requirements engineering research?,0.4578
42,Do the authors use other channels to publish their results for making them available to industrial users?,Why is there low adoption of commercial RE tools in some sectors?,0.3669
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the basic strategies for inquiry in empirical research?,0.5431
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the basic strategies for inquiry in empirical research?,0.527
45,Have the authors done a systematic review of related work?,What are the major results of the collected empirical studies in requirements engineering?,0.3435
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What are the necessary standards for RE education to improve empirical research uptake?,0.387
47,How many publications are analyzed in (systematic literature) reviews?,Why are requirements reviews conducted more commonly than design reviews?,0.4435
