,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.6719
1,How often are which empirical methods used over time?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.7092
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the typical findings and issues found in empirical RE studies[0]?,0.6996
3, How do the authors justify the lack of a proper study?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.5895
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.5975
5,How many empirical studies are by authors working for large software development companies?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.642
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.6123
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.6298
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.6848
9,How often are which empirical methods used?,What is the significance of empirical methods over toy examples in RE research[12]?,0.7083
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.6426
11,How has the proportion of replications evolved over time?,Why do replication of empirical RE studies often not confirm previous findings completely[27]?,0.4447
12,How has the use of triangulation for research design evolved over time?,What are the major criticisms of empirical RE research design as per different methodologies[11]?,0.4719
13,How often are those who conduct the studies also the authors of the papers?,How should the data from broad empirical RE studies be analyzed to find patterns in practice usage[21]?,0.3945
14,How do the authors justify preventing bias in the study results?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.5113
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,Why do replication of empirical RE studies often not confirm previous findings completely[27]?,0.4533
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the most effective RE techniques that have received widespread industry adoption and why[22]?,0.6572
17,How often are which statistical methods used?,How frequently are mixed methods employed in RE research and what benefits do they offer[11]?,0.6132
18,How has the use of statistical methods evolved over time?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.6005
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.5375
20,How has the definition of the population evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.374
21,How has the use of power analysis and effect size estimation evolved over time?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.3984
22,How has the reporting of threats to validity evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.4308
23,What types of threats to validity do the authors report?,What are the typical findings and issues found in empirical RE studies[0]?,0.4753
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.5377
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the focus on empirical methods changed over time in software engineering research[42]?,0.6832
26,How has the reporting of the subjects evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.5477
27,How has the reporting of the objects of study / treatments evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.5941
28,How has the reporting of the tasks evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.4429
29,How has the reporting of the setting evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.4603
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do empirical studies help in codifying and validating RE practices in industry[22]?,0.5376
31,How has the the reporting of the population evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.4925
32,How has the reporting of the context evolved over time?,Why is it necessary to capture the context in which RE practices are applied according to empirical evidence[22]?,0.4324
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,"Why is understanding the context and general RE setting important, and how does terminology diversity hinder this understanding[22]?",0.4251
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How can mixed methods enhance the robustness of empirical RE research[11]?,0.3746
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,"Why is understanding the context and general RE setting important, and how does terminology diversity hinder this understanding[22]?",0.4209
36,Do the authors report the selected context of their study with specific characteristics?,What are the typical findings and issues found in empirical RE studies[0]?,0.539
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the challenges faced by empirical RE research in terms of replicating studies[22]?,0.5827
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.5816
39,How has the reporting of research questions and answers evolved over time?,How do the issues identified in initial RE studies evolve over time according to recent data[28]?,0.541
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.4004
41,Do the authors use a well defined taxonomy for their research design?,How does the diversity of terminology in RE research impact empirical study outcomes[22]?,0.5396
42,Do the authors use other channels to publish their results for making them available to industrial users?,What are the most effective RE techniques that have received widespread industry adoption and why[22]?,0.3633
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.6037
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the primary reasons for the lack of empirical methods in many RE research studies[12]?,0.6758
45,Have the authors done a systematic review of related work?,What are the discrepancies observed in RE practices over different studies conducted worldwide[30]?,0.4142
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What future empirical evidence is suggested to fill gaps in current RE practices[0]?,0.495
47,How many publications are analyzed in (systematic literature) reviews?,What are the typical findings and issues found in empirical RE studies[0]?,0.4852
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How do empirical studies help in codifying and validating RE practices in industry[22]?,0.5126
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How does the diversity of terminology in RE research impact empirical study outcomes[22]?,0.5619
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What suggestions are provided to integrate studies from the information systems community with SE studies[22]?,0.4969
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How does the diversity of terminology in RE research impact empirical study outcomes[22]?,0.4813
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What suggestions are provided to integrate studies from the information systems community with SE studies[22]?,0.4711
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What are the typical findings and issues found in empirical RE studies[0]?,0.5981
