,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.5395
1,How often are which empirical methods used over time?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.6182
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.5178
3, How do the authors justify the lack of a proper study?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4379
4,How has the proportion of papers that do not have an empirical study evolved over time?,How important is it to replicate empirical studies in Requirements Engineering?,0.4575
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies address the issue of requirements volatility in software projects?,0.6293
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies address the issue of requirements volatility in software projects?,0.5462
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the most significant findings from longitudinal studies in Requirements Engineering?,0.4457
8,How do the authors justify the selection and combination of empirical methods and design elements?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.6137
9,How often are which empirical methods used?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.6633
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How important is it to replicate empirical studies in Requirements Engineering?,0.5138
11,How has the proportion of replications evolved over time?,How important is it to replicate empirical studies in Requirements Engineering?,0.2716
12,How has the use of triangulation for research design evolved over time?,What are the most significant findings from longitudinal studies in Requirements Engineering?,0.3527
13,How often are those who conduct the studies also the authors of the papers?,What are the typical roles involved in Requirements Engineering surveys and studies?,0.3312
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4087
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How important is it to replicate empirical studies in Requirements Engineering?,0.3777
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the benefits of using mixed-method approaches in empirical Requirements Engineering research?,0.4743
17,How often are which statistical methods used?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.5447
18,How has the use of statistical methods evolved over time?,What types of empirical research methods are most commonly used in Requirements Engineering?,0.4225
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical studies address the issue of fluctuating and conflicting requirements?,0.4066
