,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,Why is replication of empirical studies important in RE?,0.647
1,How often are which empirical methods used over time?,What combination of methods is used in mixed empirical studies of RE?,0.6112
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most established results from SE in-depth studies on RE?,0.6561
3, How do the authors justify the lack of a proper study?,What are the seven basic strategies for empirical inquiry in RE?,0.4648
4,How has the proportion of papers that do not have an empirical study evolved over time?,Why is empirical research often neglected in software engineering compared to other fields?,0.569
5,How many empirical studies are by authors working for large software development companies?,Why is empirical research often neglected in software engineering compared to other fields?,0.6389
6,How has the proportion of studies by authors working for large software development companies evolved over time?,Why is empirical research often neglected in software engineering compared to other fields?,0.6026
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What is the role of socially constructed knowledge claims in RE research?,0.5059
8,How do the authors justify the selection and combination of empirical methods and design elements?,How do toy examples in software engineering research differ from empirical methods?,0.657
9,How often are which empirical methods used?,What combination of methods is used in mixed empirical studies of RE?,0.6747
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",Why is replication of empirical studies important in RE?,0.5999
11,How has the proportion of replications evolved over time?,Why is replication of empirical studies important in RE?,0.4717
12,How has the use of triangulation for research design evolved over time?,What strategies are used for data collection and analysis in RE research?,0.4114
13,How often are those who conduct the studies also the authors of the papers?,How do professional backgrounds of RE researchers influence their research focus and methods?,0.4711
14,How do the authors justify preventing bias in the study results?,What are some of the limitations of generalizing empirical RE study results?,0.4928
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does empirical evidence guide the development of new RE methodologies?,0.441
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How does empirical evidence guide the development of new RE methodologies?,0.5899
17,How often are which statistical methods used?,What combination of methods is used in mixed empirical studies of RE?,0.5499
18,How has the use of statistical methods evolved over time?,How do empirical research methods contribute to the theory-building in RE?,0.4734
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are some of the limitations of generalizing empirical RE study results?,0.4595
20,How has the definition of the population evolved over time?,What is the state of RE practice adoption according to large empirical studies?,0.2495
21,How has the use of power analysis and effect size estimation evolved over time?,How does the complexity of software engineering affect its empirical research validity?,0.3789
22,How has the reporting of threats to validity evolved over time?,What are the reporting standards for empirical research in RE?,0.4144
23,What types of threats to validity do the authors report?,What are the reporting standards for empirical research in RE?,0.4196
