,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What challenges are associated with the replication of empirical RE studies?,0.6131
1,How often are which empirical methods used over time?,What methods are used to ensure the replicability of RE empirical studies?,0.5873
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main types of RE documentation found in empirical studies?,0.6685
3, How do the authors justify the lack of a proper study?,How are the problems identified in initial RE studies confirmed or refuted by subsequent research?,0.539
4,How has the proportion of papers that do not have an empirical study evolved over time?,What challenges are associated with the replication of empirical RE studies?,0.5308
5,How many empirical studies are by authors working for large software development companies?,What are the success factors for RE identified in empirical studies?,0.5404
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the typical sample sizes of case studies in RE research?,0.4893
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What challenges are associated with the replication of empirical RE studies?,0.4949
8,How do the authors justify the selection and combination of empirical methods and design elements?,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,0.5841
9,How often are which empirical methods used?,How are specific RE techniques evaluated in empirical research?,0.6292
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What challenges are associated with the replication of empirical RE studies?,0.581
11,How has the proportion of replications evolved over time?,What challenges are associated with the replication of empirical RE studies?,0.4329
12,How has the use of triangulation for research design evolved over time?,Which kinds of empirical research methodologies are most commonly used in Requirements Engineering (RE)?,0.3816
13,How often are those who conduct the studies also the authors of the papers?,What are the main themes identified in international RE conferences and journals concerning empirical studies?,0.4152
14,How do the authors justify preventing bias in the study results?,How are the problems identified in initial RE studies confirmed or refuted by subsequent research?,0.4705
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What strategies are used to obtain empirical evidence in RE?,0.4474
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the adoption of RE processes evolved over time in different industries?,0.613
17,How often are which statistical methods used?,What combinations of qualitative and quantitative methods are used in mixed-methods RE research?,0.5285
18,How has the use of statistical methods evolved over time?,What combinations of qualitative and quantitative methods are used in mixed-methods RE research?,0.4438
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What combinations of qualitative and quantitative methods are used in mixed-methods RE research?,0.4433
20,How has the definition of the population evolved over time?,How has the adoption of RE processes evolved over time in different industries?,0.2941
21,How has the use of power analysis and effect size estimation evolved over time?,What are the typical sample sizes of case studies in RE research?,0.3932
