,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the role of empirical RE studies evolved over the years?,0.7696
1,How often are which empirical methods used over time?,How has the focus on empirical methods in SE changed since the 1970s?,0.7346
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How has the role of empirical RE studies evolved over the years?,0.802
3, How do the authors justify the lack of a proper study?,How is the gap between RE research and practice characterized?,0.4736
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the role of empirical RE studies evolved over the years?,0.6349
5,How many empirical studies are by authors working for large software development companies?,How does empirical SE research contribute to the development of SE technology?,0.5757
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the role of empirical RE studies evolved over the years?,0.5547
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the role of empirical RE studies evolved over the years?,0.594
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the focus on empirical methods in SE changed since the 1970s?,0.6768
9,How often are which empirical methods used?,What methodologies have been used in empirical RE studies?,0.7575
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the focus on empirical methods in SE changed since the 1970s?,0.6553
11,How has the proportion of replications evolved over time?,Why is replication important in empirical RE studies?,0.6004
12,How has the use of triangulation for research design evolved over time?,What methodologies have been used in empirical RE studies?,0.4412
13,How often are those who conduct the studies also the authors of the papers?,How has the role of empirical RE studies evolved over the years?,0.4314
14,How do the authors justify preventing bias in the study results?,How do empirical studies in RE ensure the validity of their observations?,0.4672
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does the evidence from empirical RE studies compare to the state of practice in other fields?,0.4665
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the focus on empirical methods in SE changed since the 1970s?,0.5776
17,How often are which statistical methods used?,What methodologies have been used in empirical RE studies?,0.5724
18,How has the use of statistical methods evolved over time?,How has the focus on empirical methods in SE changed since the 1970s?,0.6291
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How important is it to have a combination of qualitative and quantitative methods in SE research?,0.4897
20,How has the definition of the population evolved over time?,How has the role of empirical RE studies evolved over the years?,0.3209
21,How has the use of power analysis and effect size estimation evolved over time?,How has the role of empirical RE studies evolved over the years?,0.3946
22,How has the reporting of threats to validity evolved over time?,What is the impact of empirical findings on the development of RE standards?,0.3992
23,What types of threats to validity do the authors report?,What are the typical problems identified in RE according to empirical studies?,0.4158
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How has the role of empirical RE studies evolved over the years?,0.5523
