,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.6609
1,How often are which empirical methods used over time?,"How do various empirical methods (e.g., surveys, experiments, case studies) compare in terms of their application in RE research?",0.6622
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the major themes in empirical RE research findings over the past decade?,0.7216
3, How do the authors justify the lack of a proper study?,What are the common themes in RE problems across different empirical studies?,0.4849
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.5593
5,How many empirical studies are by authors working for large software development companies?,What impact does RE have on overall software project success according to empirical studies?,0.607
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.5539
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the major themes in empirical RE research findings over the past decade?,0.5867
8,How do the authors justify the selection and combination of empirical methods and design elements?,"How do various empirical methods (e.g., surveys, experiments, case studies) compare in terms of their application in RE research?",0.6616
9,How often are which empirical methods used?,"How do various empirical methods (e.g., surveys, experiments, case studies) compare in terms of their application in RE research?",0.7079
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.6693
11,How has the proportion of replications evolved over time?,How can empirical studies be designed to ensure the replicability of RE research findings?,0.3356
12,How has the use of triangulation for research design evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.4311
13,How often are those who conduct the studies also the authors of the papers?,What are the success factors for empirical studies in RE?,0.3959
14,How do the authors justify preventing bias in the study results?,How can empirical studies be designed to ensure the replicability of RE research findings?,0.4593
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.4456
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.6057
17,How often are which statistical methods used?,"How do various empirical methods (e.g., surveys, experiments, case studies) compare in terms of their application in RE research?",0.5323
18,How has the use of statistical methods evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.5875
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.4125
20,How has the definition of the population evolved over time?,What trends have been identified in the adoption of RE processes over time?,0.2913
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies validate the benefits of specific RE techniques?,0.3542
22,How has the reporting of threats to validity evolved over time?,"What are the implications of empirical RE findings for regulatory compliance and certifications (e.g., ISO 9001)?",0.4193
23,What types of threats to validity do the authors report?,"What are the implications of empirical RE findings for regulatory compliance and certifications (e.g., ISO 9001)?",0.4557
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the common gaps between RE theory and practice identified by empirical research?,0.5456
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the adoption of empirical research methods evolved in the field of RE over the past decade?,0.6851
