,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the empirical research in RE evolved in the past decade?,0.7891
1,How often are which empirical methods used over time?,How has the empirical research in RE evolved in the past decade?,0.6385
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How has the empirical research in RE evolved in the past decade?,0.7686
3, How do the authors justify the lack of a proper study?,What are the primary obstacles to conducting empirical research in RE?,0.4824
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the empirical research in RE evolved in the past decade?,0.679
5,How many empirical studies are by authors working for large software development companies?,What are the limitations of current empirical research methods in RE?,0.5552
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How has the empirical research in RE evolved in the past decade?,0.5877
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the empirical research in RE evolved in the past decade?,0.694
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the limitations of current empirical research methods in RE?,0.6358
9,How often are which empirical methods used?,What are the limitations of current empirical research methods in RE?,0.6569
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the empirical research in RE evolved in the past decade?,0.7206
11,How has the proportion of replications evolved over time?,What factors contribute to the successful replication of RE studies?,0.4731
12,How has the use of triangulation for research design evolved over time?,How can mixed methodologies improve RE empirical research?,0.4454
13,How often are those who conduct the studies also the authors of the papers?,What factors contribute to the successful replication of RE studies?,0.438
14,How do the authors justify preventing bias in the study results?,What are the primary obstacles to conducting empirical research in RE?,0.438
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the empirical research in RE evolved in the past decade?,0.5222
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has RE research influenced practical methodologies in the last decade?,0.6573
17,How often are which statistical methods used?,What are the primary methods for collecting and analyzing RE data in empirical studies?,0.5111
18,How has the use of statistical methods evolved over time?,How has the empirical research in RE evolved in the past decade?,0.5654
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations of current empirical research methods in RE?,0.5069
20,How has the definition of the population evolved over time?,How has the empirical research in RE evolved in the past decade?,0.4217
21,How has the use of power analysis and effect size estimation evolved over time?,How has the empirical research in RE evolved in the past decade?,0.3738
22,How has the reporting of threats to validity evolved over time?,How has the empirical research in RE evolved in the past decade?,0.3543
23,What types of threats to validity do the authors report?,What are the practical challenges in conducting longitudinal studies in RE?,0.3691
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How can empirical research contribute to the development of RE theories?,0.6146
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the empirical research in RE evolved in the past decade?,0.6766
26,How has the reporting of the subjects evolved over time?,How has the empirical research in RE evolved in the past decade?,0.4942
27,How has the reporting of the objects of study / treatments evolved over time?,How has the empirical research in RE evolved in the past decade?,0.5418
28,How has the reporting of the tasks evolved over time?,How has the empirical research in RE evolved in the past decade?,0.4526
29,How has the reporting of the setting evolved over time?,How has the empirical research in RE evolved in the past decade?,0.411
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How frequently are specific RE techniques adopted across different industries?,0.487
31,How has the the reporting of the population evolved over time?,How has the empirical research in RE evolved in the past decade?,0.4919
32,How has the reporting of the context evolved over time?,How has the empirical research in RE evolved in the past decade?,0.4181
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different RE frameworks compare in terms of effectiveness and efficiency?,0.3836
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different RE frameworks compare in terms of effectiveness and efficiency?,0.3316
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do different RE frameworks compare in terms of effectiveness and efficiency?,0.3805
