,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has empirical research on RE evolved over the years?,0.6914
1,How often are which empirical methods used over time?,What are the trends in empirical research methods used in RE?,0.7182
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies have been conducted in RE?,0.7968
3, How do the authors justify the lack of a proper study?,How is the quality of empirical RE studies evaluated?,0.5123
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has empirical research on RE evolved over the years?,0.5904
5,How many empirical studies are by authors working for large software development companies?,How do empirical findings in RE influence software engineering as a whole?,0.6221
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical findings in RE influence software engineering as a whole?,0.5446
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has empirical research on RE evolved over the years?,0.6896
8,How do the authors justify the selection and combination of empirical methods and design elements?,How does empirical research inform the development of RE tools and methods?,0.6332
9,How often are which empirical methods used?,What are the trends in empirical research methods used in RE?,0.7365
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the trends in empirical research methods used in RE?,0.681
11,How has the proportion of replications evolved over time?,How has empirical research on RE evolved over the years?,0.5012
12,How has the use of triangulation for research design evolved over time?,What are the trends in empirical research methods used in RE?,0.4239
13,How often are those who conduct the studies also the authors of the papers?,What are the common empirical research agendas in RE studies?,0.4599
14,How do the authors justify preventing bias in the study results?,What are the common themes in empirical findings on RE across different studies?,0.4821
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has empirical research on RE evolved over the years?,0.511
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do different industries approach RE differently according to empirical studies?,0.6273
17,How often are which statistical methods used?,What are the trends in empirical research methods used in RE?,0.6174
18,How has the use of statistical methods evolved over time?,What are the trends in empirical research methods used in RE?,0.5578
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the trends in empirical research methods used in RE?,0.4463
20,How has the definition of the population evolved over time?,How has empirical research on RE evolved over the years?,0.5023
21,How has the use of power analysis and effect size estimation evolved over time?,What are the typical sample sizes used in empirical RE studies?,0.4335
22,How has the reporting of threats to validity evolved over time?,What methods are used to validate empirical findings in RE?,0.3607
23,What types of threats to validity do the authors report?,What methods are used to validate empirical findings in RE?,0.4125
