,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the main types of empirical studies conducted in RE?,0.6507
1,How often are which empirical methods used over time?,What are the main types of empirical studies conducted in RE?,0.6371
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main types of empirical studies conducted in RE?,0.7618
3, How do the authors justify the lack of a proper study?,What are the different purposes of empirical studies in RE?,0.4636
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the main types of empirical studies conducted in RE?,0.5471
5,How many empirical studies are by authors working for large software development companies?,What are the main types of empirical studies conducted in RE?,0.5887
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the main types of empirical studies conducted in RE?,0.4767
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the different categories of information captured in RE empirical studies?,0.4569
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the different purposes of empirical studies in RE?,0.5923
9,How often are which empirical methods used?,What are the main types of empirical studies conducted in RE?,0.6818
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the main types of empirical studies conducted in RE?,0.6387
11,How has the proportion of replications evolved over time?,How do empirical studies assess the context and background of RE sample populations?,0.2819
12,How has the use of triangulation for research design evolved over time?,What are the different purposes of empirical studies in RE?,0.3616
13,How often are those who conduct the studies also the authors of the papers?,What are the main types of empirical studies conducted in RE?,0.4733
14,How do the authors justify preventing bias in the study results?,What are the different purposes of empirical studies in RE?,0.4231
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,What kind of evidence do we have about the success of RE practices in different industries?,0.3922
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the main obstacles to the adoption of RE practices in different industries?,0.5675
17,How often are which statistical methods used?,What are the main types of empirical studies conducted in RE?,0.5622
18,How has the use of statistical methods evolved over time?,What are the main types of empirical studies conducted in RE?,0.4461
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.4281
20,How has the definition of the population evolved over time?,How do empirical studies assess the context and background of RE sample populations?,0.4627
21,How has the use of power analysis and effect size estimation evolved over time?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.3388
22,How has the reporting of threats to validity evolved over time?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.3398
23,What types of threats to validity do the authors report?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.3726
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the different categories of information captured in RE empirical studies?,0.4549
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the main types of empirical studies conducted in RE?,0.6321
26,How has the reporting of the subjects evolved over time?,What are the different categories of information captured in RE empirical studies?,0.4948
27,How has the reporting of the objects of study / treatments evolved over time?,What are the main types of empirical studies conducted in RE?,0.5119
28,How has the reporting of the tasks evolved over time?,How do different empirical studies measure the performance of RE activities?,0.468
29,How has the reporting of the setting evolved over time?,What are the different categories of information captured in RE empirical studies?,0.3675
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What are the common tools used for RE in the industry according to empirical studies?,0.4969
31,How has the the reporting of the population evolved over time?,How do empirical studies assess the context and background of RE sample populations?,0.4773
32,How has the reporting of the context evolved over time?,What are the different categories of information captured in RE empirical studies?,0.3945
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.3586
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do different empirical studies address the issue of fluctuating and conflicting requirements?,0.3525
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How is the quality of requirements documents assessed in empirical studies?,0.3725
36,Do the authors report the selected context of their study with specific characteristics?,What are the main types of empirical studies conducted in RE?,0.5763
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How do empirical studies evaluate the effectiveness of RE tools?,0.4838
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",What are the different categories of information captured in RE empirical studies?,0.5249
39,How has the reporting of research questions and answers evolved over time?,What are the different categories of information captured in RE empirical studies?,0.444
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the different categories of information captured in RE empirical studies?,0.3797
41,Do the authors use a well defined taxonomy for their research design?,What are the different categories of information captured in RE empirical studies?,0.4552
42,Do the authors use other channels to publish their results for making them available to industrial users?,What are the common tools used for RE in the industry according to empirical studies?,0.3851
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What are the main types of empirical studies conducted in RE?,0.6087
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are the main types of empirical studies conducted in RE?,0.611
45,Have the authors done a systematic review of related work?,What are the recommendations for improving the state of practice in RE processes based on empirical studies?,0.3805
