,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do empirical studies contribute to the development of RE theories and laws?,0.608
1,How often are which empirical methods used over time?,What are the common approaches to data collection and analysis in empirical RE research?,0.5898
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main sources of RE problems identified in empirical research?,0.6641
3, How do the authors justify the lack of a proper study?,What are the gaps between RE research and practice identified in recent studies?,0.5073
4,How has the proportion of papers that do not have an empirical study evolved over time?,How do empirical studies contribute to the development of RE theories and laws?,0.5137
5,How many empirical studies are by authors working for large software development companies?,How do empirical studies measure the impact of RE on software project productivity?,0.6137
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies measure the impact of RE on software project productivity?,0.5395
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",What are the gaps between RE research and practice identified in recent studies?,0.4516
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the most common empirical methods used in Requirements Engineering (RE) research?,0.5654
9,How often are which empirical methods used?,What are the common approaches to data collection and analysis in empirical RE research?,0.6085
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the main sources of RE problems identified in empirical research?,0.592
11,How has the proportion of replications evolved over time?,What are the main findings from longitudinal studies on RE practice adoption?,0.3375
12,How has the use of triangulation for research design evolved over time?,How has the adoption rate of formal modeling techniques in industry evolved over time?,0.3898
13,How often are those who conduct the studies also the authors of the papers?,What are the main challenges faced by researchers when conducting empirical studies in RE?,0.3854
14,How do the authors justify preventing bias in the study results?,What are the main challenges faced by researchers when conducting empirical studies in RE?,0.493
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How does the use of prototypes impact RE activities?,0.4127
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the main findings from cross-industry studies on RE practices?,0.5828
17,How often are which statistical methods used?,What are the common approaches to data collection and analysis in empirical RE research?,0.4637
18,How has the use of statistical methods evolved over time?,How has the adoption rate of formal modeling techniques in industry evolved over time?,0.5209
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical studies address the issue of incomplete requirements specifications?,0.3797
20,How has the definition of the population evolved over time?,What are the main findings from longitudinal studies on RE practice adoption?,0.2768
