,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What distinguishes quantitative studies in empirical RE?,0.6519
1,How often are which empirical methods used over time?,What are the most common empirical methods used in RE studies?,0.7309
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How are common research agendas developed in the context of empirical RE?,0.7006
3, How do the authors justify the lack of a proper study?,How does the quality of empirical RE studies affect their impact on practice?,0.5299
4,How has the proportion of papers that do not have an empirical study evolved over time?,What distinguishes quantitative studies in empirical RE?,0.5491
5,How many empirical studies are by authors working for large software development companies?,What are the broader implications of empirical RE findings for software engineering?,0.5998
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the broader implications of empirical RE findings for software engineering?,0.5015
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are common research agendas developed in the context of empirical RE?,0.5093
8,How do the authors justify the selection and combination of empirical methods and design elements?,How are mixed methods applied in empirical RE research?,0.6291
9,How often are which empirical methods used?,What are the most common empirical methods used in RE studies?,0.7611
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How are common research agendas developed in the context of empirical RE?,0.6136
11,How has the proportion of replications evolved over time?,Why is replication important in empirical RE research?,0.5399
12,How has the use of triangulation for research design evolved over time?,What are the objectives of case studies in empirical RE research?,0.394
13,How often are those who conduct the studies also the authors of the papers?,What are the most common empirical methods used in RE studies?,0.4169
14,How do the authors justify preventing bias in the study results?,What motivates the need for empirical evidence in RE?,0.4792
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How is empirical evidence synthesized in RE research?,0.4422
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the critical success factors for industrial adoption of RE techniques?,0.5769
17,How often are which statistical methods used?,What are the most common empirical methods used in RE studies?,0.6194
18,How has the use of statistical methods evolved over time?,What are the most common empirical methods used in RE studies?,0.492
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are mixed methods applied in empirical RE research?,0.4392
20,How has the definition of the population evolved over time?,What methods are used to analyze the evolution of RE practices over time?,0.3898
21,How has the use of power analysis and effect size estimation evolved over time?,How is the success of empirical RE studies measured?,0.3653
22,How has the reporting of threats to validity evolved over time?,What evidence do we have about RE practices?,0.3525
23,What types of threats to validity do the authors report?,What characterizes qualitative studies in empirical RE?,0.3555
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do empirical RE studies contribute to the development of RE theories?,0.5692
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the objectives of case studies in empirical RE research?,0.6957
26,How has the reporting of the subjects evolved over time?,What methods are used to analyze the evolution of RE practices over time?,0.4435
27,How has the reporting of the objects of study / treatments evolved over time?,What methodologies are used to review empirical RE studies?,0.4992
28,How has the reporting of the tasks evolved over time?,What trends can be observed in RE practices based on empirical research?,0.4465
29,How has the reporting of the setting evolved over time?,What trends can be observed in RE practices based on empirical research?,0.4138
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can empirical RE studies be designed to support decision-making in industry?,0.4893
31,How has the the reporting of the population evolved over time?,What methods are used to analyze the evolution of RE practices over time?,0.3757
32,How has the reporting of the context evolved over time?,What impact does the organizational context have on RE practices?,0.3782
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How can empirical RE studies be designed to improve relevance and quality?,0.3589
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How are mixed methods applied in empirical RE research?,0.3338
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How are mixed methods applied in empirical RE research?,0.3884
36,Do the authors report the selected context of their study with specific characteristics?,What characterizes qualitative studies in empirical RE?,0.567
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical RE studies be better linked to practical RE needs?,0.5419
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How are surveys used to gather data in RE studies?,0.497
39,How has the reporting of research questions and answers evolved over time?,What role do empirical SE forums and publications play in advancing RE research?,0.4821
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What role do ethnography and narrative research play in empirical RE?,0.3628
41,Do the authors use a well defined taxonomy for their research design?,How are common research agendas developed in the context of empirical RE?,0.474
42,Do the authors use other channels to publish their results for making them available to industrial users?,What role does academic-industry collaboration play in advancing RE research?,0.3884
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What methodologies are used to review empirical RE studies?,0.6802
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What methodologies are used to review empirical RE studies?,0.6693
45,Have the authors done a systematic review of related work?,What methodologies are used to review empirical RE studies?,0.4818
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",What methodologies are used to review empirical RE studies?,0.5149
47,How many publications are analyzed in (systematic literature) reviews?,What methodologies are used to review empirical RE studies?,0.5531
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",How can empirical RE studies be designed to support decision-making in industry?,0.46
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",What methodologies are used to review empirical RE studies?,0.4935
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",What role do empirical SE forums and publications play in advancing RE research?,0.4799
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,What methodologies are used to review empirical RE studies?,0.4853
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,What methodologies are used to review empirical RE studies?,0.5096
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,How is the success of empirical RE studies measured?,0.6744
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,How is the success of empirical RE studies measured?,0.673
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,How is empirical evidence synthesized in RE research?,0.5912
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,How is empirical evidence synthesized in RE research?,0.6363
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,What characterizes qualitative studies in empirical RE?,0.6666
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,What characterizes qualitative studies in empirical RE?,0.6943
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How are common research agendas developed in the context of empirical RE?,0.5604
60,How many different empirical methods are used per publication?,What are the most common empirical methods used in RE studies?,0.7029
61,How has the number of empirical methods used per publication evolved over time?,What are the most common empirical methods used in RE studies?,0.6619
62,Which methods are used to synthesize evidence from data of different empirical methods?,What are the most common empirical methods used in RE studies?,0.7591
63,How many studies incorporate theories?,How do empirical RE studies contribute to the development of RE theories?,0.6044
64,How has the incorporation of theories in studies evolved over time?,How do empirical RE studies contribute to the development of RE theories?,0.5895
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",What challenges are faced in building and testing theories in RE?,0.4886
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How do empirical RE studies contribute to the development of RE theories?,0.5689
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How do empirical RE studies contribute to the development of RE theories?,0.6245
68,How many theories from the SE and RE are there?,How do empirical RE studies contribute to the development of RE theories?,0.6739
69,How has the number of theories from SE and RE evolved over time?,How do empirical RE studies contribute to the development of RE theories?,0.5549
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",How do empirical RE studies contribute to the development of RE theories?,0.5151
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How do empirical RE studies contribute to the development of RE theories?,0.5371
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How do empirical RE studies contribute to the development of RE theories?,0.4477
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",What challenges are faced in standardizing empirical RE research methods?,0.4541
74,How often are standards used to describe the theories incorporated?,How do empirical RE studies contribute to the development of RE theories?,0.4433
75,How has the use of standards to describe the theories incorporated evolved over time?,What challenges are faced in standardizing empirical RE research methods?,0.4813
76,Do the authors refer to a reference (website or systematic review) that systematizes and characterizes the theory incorporated?,How do empirical RE studies contribute to the development of RE theories?,0.4604
