,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What empirical methods are commonly used in requirements engineering research?,0.3977
1,How often are which empirical methods used over time?,What empirical methods are commonly used in requirements engineering research?,0.5443
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What empirical methods are commonly used in requirements engineering research?,0.464
3, How do the authors justify the lack of a proper study?,What methodologies are used to ensure requirements are complete and accurate?,0.3264
4,How has the proportion of papers that do not have an empirical study evolved over time?,What empirical methods are commonly used in requirements engineering research?,0.3708
5,How many empirical studies are by authors working for large software development companies?,What empirical methods are commonly used in requirements engineering research?,0.5228
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What is the impact of requirements engineering practices on project success rates?,0.4448
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the adoption of requirements engineering practices evolved over the years?,0.3442
8,How do the authors justify the selection and combination of empirical methods and design elements?,What empirical methods are commonly used in requirements engineering research?,0.5998
9,How often are which empirical methods used?,What empirical methods are commonly used in requirements engineering research?,0.5983
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What empirical methods are commonly used in requirements engineering research?,0.4626
11,How has the proportion of replications evolved over time?,How frequently are requirements updated in different industries?,0.1988
12,How has the use of triangulation for research design evolved over time?,What is the role of ethnography in requirements engineering research?,0.3567
13,How often are those who conduct the studies also the authors of the papers?,What is the role of ethnography in requirements engineering research?,0.2783
14,How do the authors justify preventing bias in the study results?,How do case studies contribute to our understanding of requirements engineering?,0.2682
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3348
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.429
17,How often are which statistical methods used?,What empirical methods are commonly used in requirements engineering research?,0.4567
18,How has the use of statistical methods evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3611
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What methodologies are used to ensure requirements are complete and accurate?,0.3383
20,How has the definition of the population evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.1811
21,How has the use of power analysis and effect size estimation evolved over time?,How do companies assess the impact of requirements engineering on overall project time and cost?,0.3242
22,How has the reporting of threats to validity evolved over time?,How effective are current requirements validation techniques?,0.3573
23,What types of threats to validity do the authors report?,How effective are current requirements validation techniques?,0.3764
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How do case studies contribute to our understanding of requirements engineering?,0.324
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies contribute to our understanding of requirements engineering?,0.5479
26,How has the reporting of the subjects evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3441
27,How has the reporting of the objects of study / treatments evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3399
28,How has the reporting of the tasks evolved over time?,How often do requirements engineering practices undergo process improvement?,0.4167
29,How has the reporting of the setting evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3532
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How do companies benchmark their requirements engineering practices against industry standards?,0.4242
31,How has the the reporting of the population evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.2088
32,How has the reporting of the context evolved over time?,How has the adoption of requirements engineering practices evolved over the years?,0.3117
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How does user involvement affect requirements engineering?,0.3023
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How does user involvement affect requirements engineering?,0.2829
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What is the role of ethnography in requirements engineering research?,0.3129
36,Do the authors report the selected context of their study with specific characteristics?,What is the role of ethnography in requirements engineering research?,0.4395
