,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the major types of empirical research methods used in software engineering?,0.5059
1,How often are which empirical methods used over time?,What are the major types of empirical research methods used in software engineering?,0.6738
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the major types of empirical research methods used in software engineering?,0.5393
3, How do the authors justify the lack of a proper study?,How does the gap between research and practice in requirements engineering manifest?,0.3954
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the major types of empirical research methods used in software engineering?,0.4461
5,How many empirical studies are by authors working for large software development companies?,What are the major types of empirical research methods used in software engineering?,0.6578
6,How has the proportion of studies by authors working for large software development companies evolved over time?,What are the major types of empirical research methods used in software engineering?,0.5153
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical research methods influence the adoption of new requirements engineering practices?,0.4068
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the major types of empirical research methods used in software engineering?,0.6552
9,How often are which empirical methods used?,What are the major types of empirical research methods used in software engineering?,0.7212
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the major types of empirical research methods used in software engineering?,0.5791
11,How has the proportion of replications evolved over time?,How has the adoption of requirements engineering practices evolved over time?,0.1969
12,How has the use of triangulation for research design evolved over time?,What are the benefits of interdisciplinary research in requirements engineering?,0.4056
13,How often are those who conduct the studies also the authors of the papers?,What are the major types of empirical research methods used in software engineering?,0.3182
14,How do the authors justify preventing bias in the study results?,How do empirical studies address the issue of conflicting requirements in projects?,0.3632
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do organizations leverage empirical evidence to drive innovation in requirements engineering?,0.3794
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How do empirical research methods influence the adoption of new requirements engineering practices?,0.4909
17,How often are which statistical methods used?,What are the major types of empirical research methods used in software engineering?,0.5915
18,How has the use of statistical methods evolved over time?,What are the major types of empirical research methods used in software engineering?,0.4878
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the major types of empirical research methods used in software engineering?,0.424
20,How has the definition of the population evolved over time?,How has the adoption of requirements engineering practices evolved over time?,0.1938
21,How has the use of power analysis and effect size estimation evolved over time?,What is the relationship between team size and effectiveness in requirements engineering?,0.356
22,How has the reporting of threats to validity evolved over time?,What methods are used to validate the success of requirements engineering processes?,0.2953
23,What types of threats to validity do the authors report?,How do empirical studies address the issue of conflicting requirements in projects?,0.318
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What are the benefits and challenges of using grounded theory in requirements engineering research?,0.4215
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the major types of empirical research methods used in software engineering?,0.6237
26,How has the reporting of the subjects evolved over time?,How has the collection of broad studies on requirements engineering practices evolved over the past decade?,0.3859
27,How has the reporting of the objects of study / treatments evolved over time?,What are the major types of empirical research methods used in software engineering?,0.3885
28,How has the reporting of the tasks evolved over time?,How has the adoption of requirements engineering practices evolved over time?,0.4243
