,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the role of empirical research in RE evolved over time?,0.7547
1,How often are which empirical methods used over time?,"What methodologies are less frequently used in empirical software engineering, according to the document?",0.6771
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are typical research agendas focused on empirical methods in RE?,0.7215
3, How do the authors justify the lack of a proper study?,How can researchers overcome the complexity of empirical studies in RE?,0.5402
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the role of empirical research in RE evolved over time?,0.6375
5,How many empirical studies are by authors working for large software development companies?,What barriers exist to empirical research in software engineering?,0.6222
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can researchers overcome the complexity of empirical studies in RE?,0.5446
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the role of empirical research in RE evolved over time?,0.7215
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are typical research agendas focused on empirical methods in RE?,0.6799
9,How often are which empirical methods used?,"What methodologies are less frequently used in empirical software engineering, according to the document?",0.7384
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How has the role of empirical research in RE evolved over time?,0.6984
11,How has the proportion of replications evolved over time?,What is the significance of replication in RE empirical studies?,0.6285
12,How has the use of triangulation for research design evolved over time?,What are the common empirical research design elements in RE studies?,0.5075
13,How often are those who conduct the studies also the authors of the papers?,What patterns have been observed in RE practice through large-scale studies?,0.467
14,How do the authors justify preventing bias in the study results?,How do different empirical studies in RE interpret their results?,0.5116
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the role of empirical research in RE evolved over time?,0.5003
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can future RE empirical studies improve current methodologies?,0.6698
17,How often are which statistical methods used?,What specific methods for data collection and analysis are used in RE empirical research?,0.5538
18,How has the use of statistical methods evolved over time?,How has the role of empirical research in RE evolved over time?,0.5901
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How are mixed methods applied in RE empirical research?,0.4484
20,How has the definition of the population evolved over time?,How has the role of empirical research in RE evolved over time?,0.5109
21,How has the use of power analysis and effect size estimation evolved over time?,What are the distinct characteristics of quantitative empirical studies in RE?,0.3807
22,How has the reporting of threats to validity evolved over time?,What are common issues in interpreting empirical RE findings?,0.3963
23,What types of threats to validity do the authors report?,What are common issues in interpreting empirical RE findings?,0.4731
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What theories are commonly tested in RE empirical research?,0.636
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How do case studies inform RE empirical methodologies?,0.7893
26,How has the reporting of the subjects evolved over time?,How has the role of empirical research in RE evolved over time?,0.4786
27,How has the reporting of the objects of study / treatments evolved over time?,What patterns have been observed in RE practice through large-scale studies?,0.5732
28,How has the reporting of the tasks evolved over time?,How has the role of empirical research in RE evolved over time?,0.4384
29,How has the reporting of the setting evolved over time?,What patterns have been observed in RE practice through large-scale studies?,0.4199
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What has been the impact of empirical RE studies on industrial practices?,0.4885
31,How has the the reporting of the population evolved over time?,How has the role of empirical research in RE evolved over time?,0.4951
32,How has the reporting of the context evolved over time?,How do RE studies address the contextual diversity in findings?,0.4158
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do different empirical studies in RE interpret their results?,0.3751
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do RE studies address the contextual diversity in findings?,0.3742
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do RE studies address the contextual diversity in findings?,0.4085
36,Do the authors report the selected context of their study with specific characteristics?,How do RE studies address the contextual diversity in findings?,0.6342
37,Does the research design allow for efficient reuse of study (results) by other researchers?,What are the common empirical research design elements in RE studies?,0.6239
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How has the role of empirical research in RE evolved over time?,0.6358
39,How has the reporting of research questions and answers evolved over time?,How has the role of empirical research in RE evolved over time?,0.6037
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,How has the role of empirical research in RE evolved over time?,0.4678
41,Do the authors use a well defined taxonomy for their research design?,What are the common empirical research design elements in RE studies?,0.4991
42,Do the authors use other channels to publish their results for making them available to industrial users?,How do empirical studies investigate the adoption of RE techniques in industry?,0.3662
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",What qualitative methods are effective in RE empirical research?,0.6399
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",What are typical research agendas focused on empirical methods in RE?,0.6481
45,Have the authors done a systematic review of related work?,What are the common empirical research design elements in RE studies?,0.4391
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can future RE empirical studies improve current methodologies?,0.5042
47,How many publications are analyzed in (systematic literature) reviews?,What are the common empirical research design elements in RE studies?,0.5043
