,genCQs,best_expertCQs,best_cos_score
0,What are the major challenges in applying empirical research methods in SE?,How do the authors justify the selection and combination of empirical methods and design elements?,0.6249
1,How can academia and industry collaboration be improved to advance empirical SE research?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.512
2,What are the different types of empirical methods used in SE research?,How often are which empirical methods used?,0.8166
3,How does the quality of empirical studies in SE impact the development of new technologies?,How many empirical studies are by authors working for large software development companies?,0.6398
4,What are the historical trends in the use of empirical methods in SE research?,How has the number of empirical methods used per publication evolved over time?,0.7848
5,How many empirical SE studies are needed annually to meet current research demands?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6634
6,What are the primary research methods in SE?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.6281
7,How can the relevance of empirical SE studies to industry be increased?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.645
8,What are the common threats to the validity of empirical SE studies?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6828
9,What types of systematic reviews are necessary in SE?,How many publications are analyzed in (systematic literature) reviews?,0.6973
10,What role does meta-analysis play in empirical SE research?,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",0.5993
11,How does the quality of experiments in SE impact trust in empirical results?,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,0.5272
12,What are the benefits and risks of industry collaboration in empirical SE studies?,How many empirical studies are by authors working for large software development companies?,0.46
13,How can SE researchers build on previous research results from other disciplines?,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",0.6621
14,How should empirical SE studies handle statistical generalization and theory building?,Which sub-fields of SE and RE do the empirical studies cover over time?,0.6588
15,What are the typical archetype classes in SE?,How often are standards used to describe the theories incorporated?,0.3808
16,How can the SE community increase funding for comprehensive empirical studies?,How has the proportion of empirical studies evolved over time?,0.5337
17,"What are the possible biases in empirical SE studies, particularly in replications?",How has the proportion of empirical studies evolved over time?,0.6206
