,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.6049
1,How often are which empirical methods used over time?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.7532
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.6197
3, How do the authors justify the lack of a proper study?,How do empirical studies ensure the transferability and applicability of their results?,0.4535
4,How has the proportion of papers that do not have an empirical study evolved over time?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.6086
5,How many empirical studies are by authors working for large software development companies?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.5978
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.4969
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How do empirical studies ensure the transferability and applicability of their results?,0.4345
8,How do the authors justify the selection and combination of empirical methods and design elements?,What are the primary types of empirical methods used in Requirements Engineering research?,0.6486
9,How often are which empirical methods used?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.7824
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do empirical studies ensure the transferability and applicability of their results?,0.5777
11,How has the proportion of replications evolved over time?,What role do replications play in empirical research in Requirements Engineering?,0.4308
12,How has the use of triangulation for research design evolved over time?,How are case studies employed in empirical Requirements Engineering research?,0.3558
13,How often are those who conduct the studies also the authors of the papers?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.5145
14,How do the authors justify preventing bias in the study results?,How do empirical studies ensure the transferability and applicability of their results?,0.5062
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How do empirical studies ensure the transferability and applicability of their results?,0.3993
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the current trends in the use of empirical methods in Requirements Engineering research?,0.4428
17,How often are which statistical methods used?,How often are empirical methods applied in studies published in major Requirements Engineering journals and conferences?,0.6173
