,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the historical trends in the use of empirical methods in SE research?,0.7177
1,How often are which empirical methods used over time?,What are the historical trends in the use of empirical methods in SE research?,0.7628
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the historical trends in the use of empirical methods in SE research?,0.7582
3, How do the authors justify the lack of a proper study?,How can SE researchers ensure that their studies are methodologically sound?,0.6369
4,How has the proportion of papers that do not have an empirical study evolved over time?,What is the current state of empirical research publications in major SE journals?,0.6426
5,How many empirical studies are by authors working for large software development companies?,What is the impact of empirical SE research on software project control?,0.6589
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can the relevance of SE studies to practical software development be enhanced?,0.6163
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can SE researchers build on previous research results from other disciplines?,0.6621
8,How do the authors justify the selection and combination of empirical methods and design elements?,How can the application of empirical methods in SE be expanded and improved?,0.7324
9,How often are which empirical methods used?,What are the different types of empirical methods used in SE research?,0.8166
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the historical trends in the use of empirical methods in SE research?,0.7304
11,How has the proportion of replications evolved over time?,"What are the possible biases in empirical SE studies, particularly in replications?",0.573
12,How has the use of triangulation for research design evolved over time?,How can empirical SE studies achieve better triangulation of research designs?,0.7152
13,How often are those who conduct the studies also the authors of the papers?,How can SE researchers ensure that their studies are methodologically sound?,0.5389
14,How do the authors justify preventing bias in the study results?,How do personal biases affect the outcomes of empirical SE studies?,0.6727
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can SE researchers increase the replicability of their empirical studies?,0.4531
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the historical trends in the use of empirical methods in SE research?,0.5751
17,How often are which statistical methods used?,What are the different types of empirical methods used in SE research?,0.6401
18,How has the use of statistical methods evolved over time?,What are the limitations and assumptions of statistical methods in SE research?,0.6689
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the limitations and assumptions of statistical methods in SE research?,0.8462
20,How has the definition of the population evolved over time?,What are the historical trends in the use of empirical methods in SE research?,0.272
21,How has the use of power analysis and effect size estimation evolved over time?,What is the importance of power analysis and effect size estimation in SE experiments?,0.8755
22,How has the reporting of threats to validity evolved over time?,What are the common threats to the validity of empirical SE studies?,0.5566
23,What types of threats to validity do the authors report?,What are the common threats to the validity of empirical SE studies?,0.6359
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,What is the role of theory in empirical SE research?,0.6
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What are the historical trends in the use of empirical methods in SE research?,0.7314
26,How has the reporting of the subjects evolved over time?,What are the historical trends in the use of empirical methods in SE research?,0.47
