,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What types of empirical studies are most prevalent in Requirements Engineering conferences?,0.5348
1,How often are which empirical methods used over time?,What types of empirical research methods are most commonly employed in Requirements Engineering studies?,0.62
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What types of empirical studies are most prevalent in Requirements Engineering conferences?,0.5921
3, How do the authors justify the lack of a proper study?,How are empirical studies in Requirements Engineering ensuring the accuracy of their findings?,0.3655
4,How has the proportion of papers that do not have an empirical study evolved over time?,What types of empirical studies are most prevalent in Requirements Engineering conferences?,0.5025
5,How many empirical studies are by authors working for large software development companies?,How is empirical research in Requirements Engineering influencing software development practices?,0.6141
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How is empirical research in Requirements Engineering influencing software development practices?,0.5188
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How are empirical research methods evolving to better support Requirements Engineering?,0.4347
8,How do the authors justify the selection and combination of empirical methods and design elements?,What types of empirical research methods are most commonly employed in Requirements Engineering studies?,0.6217
9,How often are which empirical methods used?,What types of empirical research methods are most commonly employed in Requirements Engineering studies?,0.6632
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What types of empirical research methods are most commonly employed in Requirements Engineering studies?,0.5249
11,How has the proportion of replications evolved over time?,How often are replication studies conducted in empirical research on Requirements Engineering?,0.4586
12,How has the use of triangulation for research design evolved over time?,What are the common empirical research designs used in Requirements Engineering?,0.4158
13,How often are those who conduct the studies also the authors of the papers?,What types of empirical studies are most prevalent in Requirements Engineering conferences?,0.3747
14,How do the authors justify preventing bias in the study results?,How are biases mitigated in empirical Requirements Engineering studies?,0.5703
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How often are replication studies conducted in empirical research on Requirements Engineering?,0.3966
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How are empirical research methods evolving to better support Requirements Engineering?,0.4796
17,How often are which statistical methods used?,What types of empirical research methods are most commonly employed in Requirements Engineering studies?,0.5465
18,How has the use of statistical methods evolved over time?,How are empirical research methods evolving to better support Requirements Engineering?,0.4343
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do empirical research methods support the validation of Requirements Engineering tools?,0.3909
20,How has the definition of the population evolved over time?,How do empirical findings contribute to the evolution of Requirements Engineering models?,0.2007
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical Requirements Engineering studies handle the complexity of software systems?,0.3122
22,How has the reporting of threats to validity evolved over time?,"What are the common threats to validity in Requirements Engineering empirical studies, and how are they addressed?",0.4894
23,What types of threats to validity do the authors report?,"What are the common threats to validity in Requirements Engineering empirical studies, and how are they addressed?",0.5193
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How effective are different empirical research methods in building theories in Requirements Engineering?,0.4333
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What role do case studies play in empirical Requirements Engineering research?,0.6623
26,How has the reporting of the subjects evolved over time?,How often are replication studies conducted in empirical research on Requirements Engineering?,0.3711
27,How has the reporting of the objects of study / treatments evolved over time?,What types of empirical studies are most prevalent in Requirements Engineering conferences?,0.4111
28,How has the reporting of the tasks evolved over time?,What are the emerging trends in empirical research in Requirements Engineering?,0.4193
29,How has the reporting of the setting evolved over time?,How often are replication studies conducted in empirical research on Requirements Engineering?,0.3535
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How is empirical evidence used to develop Requirements Engineering guidelines?,0.4424
31,How has the the reporting of the population evolved over time?,How often are replication studies conducted in empirical research on Requirements Engineering?,0.2394
32,How has the reporting of the context evolved over time?,How are empirical Requirements Engineering studies documented and reported?,0.3567
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the strengths and weaknesses of empirical methods used in Requirements Engineering research?,0.3206
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How are empirical studies in Requirements Engineering ensuring the accuracy of their findings?,0.2988
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the strengths and weaknesses of empirical methods used in Requirements Engineering research?,0.3417
