,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,What are the main challenges in increasing the number of empirical SE studies?,0.6808
1,How often are which empirical methods used over time?,What empirical methods have been historically emphasized in software engineering research?,0.6141
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the main challenges in increasing the number of empirical SE studies?,0.6907
3, How do the authors justify the lack of a proper study?,How can the quality and relevance of SE studies be increased?,0.5877
4,How has the proportion of papers that do not have an empirical study evolved over time?,What are the main challenges in increasing the number of empirical SE studies?,0.5865
5,How many empirical studies are by authors working for large software development companies?,What empirical methods have been historically emphasized in software engineering research?,0.6831
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How can SE research be made more relevant to the software development industry?,0.627
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can empirical SE research help in building cumulative knowledge over time?,0.57
8,How do the authors justify the selection and combination of empirical methods and design elements?,What empirical methods have been historically emphasized in software engineering research?,0.6489
9,How often are which empirical methods used?,What guidelines should be provided for empirical SE methods beyond experiments?,0.6525
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What empirical methods have been historically emphasized in software engineering research?,0.6184
11,How has the proportion of replications evolved over time?,How can the replication and triangulation of SE research designs improve robustness?,0.3658
12,How has the use of triangulation for research design evolved over time?,How can the replication and triangulation of SE research designs improve robustness?,0.6583
13,How often are those who conduct the studies also the authors of the papers?,What are the roles of science journalists in translating SE research?,0.4783
14,How do the authors justify preventing bias in the study results?,What methods can SE researchers use to avoid biases in their studies?,0.7803
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,In what ways can SE research synthesize evidence in a cumulative manner?,0.4473
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,Why is it important to compare new SE technologies with relevant alternatives?,0.6697
17,How often are which statistical methods used?,What empirical methods have been historically emphasized in software engineering research?,0.4691
18,How has the use of statistical methods evolved over time?,What empirical methods have been historically emphasized in software engineering research?,0.5346
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What guidelines should be provided for empirical SE methods beyond experiments?,0.4971
20,How has the definition of the population evolved over time?,What is the importance of well-defined populations in SE targeted studies?,0.4097
21,How has the use of power analysis and effect size estimation evolved over time?,What is the importance of power analysis and effect size estimation in SE experiments?,0.8755
22,How has the reporting of threats to validity evolved over time?,How can SE researchers improve the reporting of their study’s scope and validity?,0.5499
23,What types of threats to validity do the authors report?,How can the scope of validity be systematically defined and reported in SE studies?,0.6117
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How can clear and precise documentation of theories benefit SE research?,0.6375
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,What empirical methods have been historically emphasized in software engineering research?,0.6528
26,How has the reporting of the subjects evolved over time?,How can SE researchers improve the reporting of their study’s scope and validity?,0.5175
27,How has the reporting of the objects of study / treatments evolved over time?,How can SE primary studies be identified and selected for systematic reviews?,0.5306
28,How has the reporting of the tasks evolved over time?,How can empirical SE research help in building cumulative knowledge over time?,0.4452
29,How has the reporting of the setting evolved over time?,How can SE researchers improve the reporting of their study’s scope and validity?,0.4869
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,What steps can researchers take to ensure the industrial relevance of SE studies?,0.5342
31,How has the the reporting of the population evolved over time?,What is the importance of well-defined populations in SE targeted studies?,0.3935
32,How has the reporting of the context evolved over time?,How can SE researchers improve the reporting of their study’s scope and validity?,0.487
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,How do individual differences affect the application of SE research results?,0.4488
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,How do individual differences affect the application of SE research results?,0.4521
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,How do individual differences affect the application of SE research results?,0.4672
36,Do the authors report the selected context of their study with specific characteristics?,How can the context of SE studies contribute to understanding their results?,0.6435
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can SE replicate studies to extend the scope of existing research?,0.5902
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How can empirical SE research help in building cumulative knowledge over time?,0.5463
39,How has the reporting of research questions and answers evolved over time?,How can SE researchers improve the reporting of their study’s scope and validity?,0.5503
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the roles of science journalists in translating SE research?,0.506
41,Do the authors use a well defined taxonomy for their research design?,What common taxonomies should be developed for SE research?,0.6562
42,Do the authors use other channels to publish their results for making them available to industrial users?,What steps can researchers take to ensure the industrial relevance of SE studies?,0.4438
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How can SE primary studies be identified and selected for systematic reviews?,0.7574
44,"""How has the proportions of  empirical methods to conduct (systematic literature) reviews, so-called secondary research, evolved over time?""",How can SE primary studies be identified and selected for systematic reviews?,0.7113
45,Have the authors done a systematic review of related work?,How can systematic reviews be conducted for SE studies?,0.6816
46,"""How up-to-date (and relevant) are reported (systematic) reviews, so-called secondary research?""",How can SE primary studies be identified and selected for systematic reviews?,0.759
47,How many publications are analyzed in (systematic literature) reviews?,How can SE primary studies be identified and selected for systematic reviews?,0.7173
48,"""Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users, such as policy-makers, practitioners, and the general public?""",What steps can researchers take to ensure the industrial relevance of SE studies?,0.5289
49,"""Do the authors refer to and consistently use a basic terminology, descriptors, and keywords to identify and select primary studies for (systematic literature) reviews?""",How can SE primary studies be identified and selected for systematic reviews?,0.7782
50,"""Do electronic resources (digital libraries and databases) provide all the functionalies that support the identification, selection, and retrieval of bibliographic and full-text information about SE research?""",How can the context of SE studies contribute to understanding their results?,0.4917
51,Do the authors use multiple digital libraries including publications from SE and RE and related disciplines for (systematic literature) reviews?,How can SE primary studies be identified and selected for systematic reviews?,0.5873
52,Which digital libraries with publications from SE and RE and related disciplines do authors use for (systematic literature) reviews?,How can SE primary studies be identified and selected for systematic reviews?,0.6146
53,Do the authors use (a common set of empirically derived) criteria to assess the quality of individual studies?,What constitutes high-quality primary studies in SE research?,0.6566
54,How has the use of (a common set of empirically derived) criteria to assess the quality of individual studies evolved over time?,Why is there a need for a systematic approach to assess the quality of SE research?,0.6689
55,Do the authors use (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence?,What constitutes high-quality primary studies in SE research?,0.6309
56,How has the use of (a common set of empirically derived) criteria to characterize the quality of secondary research and thus the overall strength of a body of evidence evolved over time?,In what ways can SE research synthesize evidence in a cumulative manner?,0.6334
57,Do the authors use conceptual and operational definitions for key constructs and variables in empirical research in SE and RE?,How should SE researchers approach the definition of constructs and variables in their studies?,0.7176
58,What are the conceptual and operational definitions used for key constructs and variables in empirical research in SE and RE?,How should SE researchers approach the definition of constructs and variables in their studies?,0.7445
59,How has the use of conceptual and operational definitions for key constructs and variables evolved over time in empirical research in SE and RE?,How should SE researchers approach the definition of constructs and variables in their studies?,0.6919
60,How many different empirical methods are used per publication?,What guidelines should be provided for empirical SE methods beyond experiments?,0.5989
61,How has the number of empirical methods used per publication evolved over time?,What empirical methods have been historically emphasized in software engineering research?,0.6343
62,Which methods are used to synthesize evidence from data of different empirical methods?,In what ways can SE research synthesize evidence in a cumulative manner?,0.6673
63,How many studies incorporate theories?,What is the role of theory building in SE research?,0.6236
64,How has the incorporation of theories in studies evolved over time?,How can theories derived from other disciplines be applied in SE?,0.6281
65,"""For which purpose do authors incorporate theories into their studies (use, testing, modification, formulation)?""",How can clear and precise documentation of theories benefit SE research?,0.6235
66,"""What is the proportion of theories from other disciplines, from other disciplines with adaptions for the SE and RE, and from SE and RE itself?""",How can theories derived from other disciplines be applied in SE?,0.6618
67,"""How has the proportion of theories from other disciplines, from other disciplines with adaptions for the SE (RE), and from SE (RE) itself evolved over time?""",How can theories derived from other disciplines be applied in SE?,0.6876
68,How many theories from the SE and RE are there?,How can clear and precise documentation of theories benefit SE research?,0.5636
69,How has the number of theories from SE and RE evolved over time?,How can theories derived from other disciplines be applied in SE?,0.5745
70,"""On which levels of sophistication are the theories from SE and RE? (level 1, level 2, or level 3 defined in Sjøberg et al. [1])""",What approaches are recommended for documenting SE theories?,0.47
71,What is the proportion of each of the three levels of sophistication for theories from SE and RE?,How can theories derived from other disciplines be applied in SE?,0.5106
72,How has the proportion of each of the three levels of sophistication for theories from SE and RE evolved over time?,How can theories derived from other disciplines be applied in SE?,0.5011
73,"""Do the authors use standards to describe the theories incorporated (used, tested, modified, formulated)?""",How can clear and precise documentation of theories benefit SE research?,0.5321
74,How often are standards used to describe the theories incorporated?,What approaches are recommended for documenting SE theories?,0.5739
