,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How do statistical methods contribute to empirical SE studies?,0.7049
1,How often are which empirical methods used over time?,What are the differences between empirical methods in SE and other scientific disciplines?,0.6934
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the different types of empirical studies conducted in SE?,0.7673
3, How do the authors justify the lack of a proper study?,How can researchers balance the internal and external validity of SE studies?,0.5101
4,How has the proportion of papers that do not have an empirical study evolved over time?,What strategies exist for increasing the number of high-quality empirical studies in SE?,0.5747
5,How many empirical studies are by authors working for large software development companies?,How do empirical SE studies contribute to better software development practices?,0.7481
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical SE studies contribute to better software development practices?,0.667
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How can empirical research methods be adapted to study emerging SE technologies?,0.5076
8,How do the authors justify the selection and combination of empirical methods and design elements?,What factors influence the choice of empirical methods in SE research projects?,0.7397
9,How often are which empirical methods used?,What are the differences between empirical methods in SE and other scientific disciplines?,0.7674
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",How do statistical methods contribute to empirical SE studies?,0.639
11,How has the proportion of replications evolved over time?,"Why is replication important in empirical SE studies, and how is it achieved?",0.6018
12,How has the use of triangulation for research design evolved over time?,How has the application of case studies and action research evolved in SE?,0.4102
13,How often are those who conduct the studies also the authors of the papers?,What are the different types of empirical studies conducted in SE?,0.4793
14,How do the authors justify preventing bias in the study results?,What measures are taken to prevent biases in empirical SE research?,0.6972
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How can empirical SE researchers ensure the reproducibility of their studies?,0.4619
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How can the relevance of empirical SE studies to industrial practices be improved?,0.5687
17,How often are which statistical methods used?,How do statistical methods contribute to empirical SE studies?,0.6596
18,How has the use of statistical methods evolved over time?,How do statistical methods contribute to empirical SE studies?,0.6984
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,How do statistical methods contribute to empirical SE studies?,0.6049
20,How has the definition of the population evolved over time?,How can empirical SE studies be adapted to evolving software development methodologies?,0.2768
21,How has the use of power analysis and effect size estimation evolved over time?,How do statistical methods contribute to empirical SE studies?,0.4435
22,How has the reporting of threats to validity evolved over time?,"What constitutes validity in empirical SE studies, and how is it ensured?",0.4439
23,What types of threats to validity do the authors report?,"What constitutes validity in empirical SE studies, and how is it ensured?",0.5238
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,How are theories built and documented in empirical SE research?,0.5932
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the application of case studies and action research evolved in SE?,0.8075
26,How has the reporting of the subjects evolved over time?,How can empirical SE researchers ensure the reproducibility of their studies?,0.4367
27,How has the reporting of the objects of study / treatments evolved over time?,How can empirical SE researchers ensure the reproducibility of their studies?,0.5197
28,How has the reporting of the tasks evolved over time?,How can empirical SE research address the challenges of software process variability?,0.4296
29,How has the reporting of the setting evolved over time?,What are the common challenges in generalizing empirical findings in SE?,0.418
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How are empirical findings in SE translated into actionable guidelines for industry?,0.5909
31,How has the the reporting of the population evolved over time?,How do statistical methods contribute to empirical SE studies?,0.3927
32,How has the reporting of the context evolved over time?,What is the role of context in conducting empirical SE studies?,0.5194
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What are the trade-offs among different empirical methods in SE research?,0.402
34,Do the authors exlain WHEN their apporach is better than others in a selected context with specific characteristics?,What are the trade-offs among different empirical methods in SE research?,0.3494
35,Do the authors exlain HOW their apporach is better than others in a selected context with specific characteristics?,What are the trade-offs among different empirical methods in SE research?,0.4076
36,Do the authors report the selected context of their study with specific characteristics?,What are the criteria for selecting primary studies in systematic reviews in SE?,0.5921
37,Does the research design allow for efficient reuse of study (results) by other researchers?,How can empirical SE researchers ensure the reproducibility of their studies?,0.4842
38,"""How has the provision of data (the materials used, raw data collected, and study results identified) evolved over time?""",How is empirical evidence used to support the adoption of new SE technologies?,0.5057
39,How has the reporting of research questions and answers evolved over time?,How can empirical SE researchers ensure the reproducibility of their studies?,0.5454
40,How has the use of language (academic vs. plain) in scientific publications evolved over time?,What are the differences between empirical methods in SE and other scientific disciplines?,0.3888
41,Do the authors use a well defined taxonomy for their research design?,What role does taxonomy play in empirical SE research?,0.663
42,Do the authors use other channels to publish their results for making them available to industrial users?,How can empirical SE researchers ensure the reproducibility of their studies?,0.4217
43,"""What empirical methods are used to conduct integrative and interpretive (systematic literature) reviews, so-called secondary research?""",How are empirical methods applied in systematic literature reviews in SE?,0.8076
