,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus on empirical methods in RE evolved over time?,0.7211
1,How often are which empirical methods used over time?,How has the focus on empirical methods in RE evolved over time?,0.7985
2,Which sub-fields of SE and RE do the empirical studies cover over time?,What are the most common types of empirical studies conducted in RE?,0.7688
3, How do the authors justify the lack of a proper study?,What are the common pitfalls in designing empirical studies in RE?,0.5524
4,How has the proportion of papers that do not have an empirical study evolved over time?,What is the current volume of empirical RE studies published annually?,0.6233
5,How many empirical studies are by authors working for large software development companies?,What are the key indicators of successful empirical research projects in RE?,0.6232
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How do empirical studies in RE address evolving technology landscapes?,0.5717
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus on empirical methods in RE evolved over time?,0.5936
8,How do the authors justify the selection and combination of empirical methods and design elements?,How has the focus on empirical methods in RE evolved over time?,0.6968
9,How often are which empirical methods used?,How has the focus on empirical methods in RE evolved over time?,0.7673
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""",What are the key research questions addressed by empirical studies in RE?,0.6637
11,How has the proportion of replications evolved over time?,How are replication studies conducted to validate empirical findings in RE?,0.4997
12,How has the use of triangulation for research design evolved over time?,How have empirical research methodologies been adapted for RE contexts?,0.4405
13,How often are those who conduct the studies also the authors of the papers?,What are the most common types of empirical studies conducted in RE?,0.5089
14,How do the authors justify preventing bias in the study results?,How do researchers handle biases in empirical RE research?,0.6783
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the focus on empirical methods in RE evolved over time?,0.496
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,How have empirical research methods impacted RE practices in industry?,0.605
17,How often are which statistical methods used?,What are the most common types of empirical studies conducted in RE?,0.619
18,How has the use of statistical methods evolved over time?,How has the focus on empirical methods in RE evolved over time?,0.6932
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the common limitations of empirical studies in RE?,0.5037
20,How has the definition of the population evolved over time?,How has the focus on empirical methods in RE evolved over time?,0.4274
21,How has the use of power analysis and effect size estimation evolved over time?,How do empirical studies address the scalability of RE techniques?,0.3922
22,How has the reporting of threats to validity evolved over time?,How do empirical studies in RE ensure data validity and reliability?,0.4438
