,expertCQs,best_genCQs,best_cos_score
0,How has the proportion of empirical studies evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.7099
1,How often are which empirical methods used over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.7384
2,Which sub-fields of SE and RE do the empirical studies cover over time?,How can the scope of empirical SE studies be gradually extended through replications?,0.7374
3, How do the authors justify the lack of a proper study?,How does a lack of understanding of empirical methods affect the quality of SE research?,0.5612
4,How has the proportion of papers that do not have an empirical study evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.6099
5,How many empirical studies are by authors working for large software development companies?,What is the impact of empirical SE studies on practical software development?,0.7188
6,How has the proportion of studies by authors working for large software development companies evolved over time?,How does the experience and education level of software engineers influence empirical studies?,0.6389
7,"""How has building on previous research data and results, including from other disciplines, evolved over time?""",How has the focus on empirical methods in SE evolved since the 1970s?,0.5622
8,How do the authors justify the selection and combination of empirical methods and design elements?,What is the role of empirical methods in software engineering?,0.7097
9,How often are which empirical methods used?,What are the typical characteristics of empirical research methods used in SE studies?,0.7457
10,"""How have the proportions of experiments, secondary research (reviews), surveys, case studies, and action research in the empirical methods used evolved over time?""","What are the main primary research approaches in SE, such as experimentation, surveys, and case studies?",0.6843
11,How has the proportion of replications evolved over time?,How can the scope of empirical SE studies be gradually extended through replications?,0.4635
12,How has the use of triangulation for research design evolved over time?,What is the significance of replication and triangulation in ensuring robust empirical SE results?,0.581
13,How often are those who conduct the studies also the authors of the papers?,How is the relevance of an empirical study in SE determined?,0.436
14,How do the authors justify preventing bias in the study results?,How can empirical SE researchers avoid biases in their studies?,0.7966
15,How has the proportion of pure demonstrations (proof of concept) and simple experience reports (lessons learned) evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.4538
16,How has comparing new approaches with relevant alternative approaches used in the industry evolved over time?,What are the guidelines for comparing new SE technologies with existing ones in empirical studies?,0.6046
17,How often are which statistical methods used?,What are the typical characteristics of empirical research methods used in SE studies?,0.6358
18,How has the use of statistical methods evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.6598
19,Do authors report that assumptions and limitations of statistical methods are met before using them?,What are the typical characteristics of empirical research methods used in SE studies?,0.5502
20,How has the definition of the population evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.3278
21,How has the use of power analysis and effect size estimation evolved over time?,What is the importance of power analysis and effect size estimation in SE experiments?,0.8755
22,How has the reporting of threats to validity evolved over time?,What are the potential threats to construct validity in empirical SE studies?,0.5837
23,What types of threats to validity do the authors report?,What are the potential threats to construct validity in empirical SE studies?,0.6601
24,How has the use of theories for a diverse and reflective generalization of study results evolved over time?,Why is it important to build SE theories based on empirical evidence?,0.5735
25,How have the proportions of case studies and action research in the empirical methods used evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.6834
26,How has the reporting of the subjects evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.4384
27,How has the reporting of the objects of study / treatments evolved over time?,What are the guidelines for reporting empirical SE study results transparently?,0.4928
28,How has the reporting of the tasks evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.4213
29,How has the reporting of the setting evolved over time?,What are the guidelines for reporting empirical SE study results transparently?,0.4025
30,Do the authors synthesize and present the results as checklists or guidelines applicable for industrial users?,How can empirical evidence be synthesized to guide SE decisions in the industry?,0.5243
31,How has the the reporting of the population evolved over time?,How has the focus on empirical methods in SE evolved since the 1970s?,0.3634
32,How has the reporting of the context evolved over time?,What is the significance of context in evaluating the results of SE empirical studies?,0.5822
33,Do the authors exlain WHY their apporach is better than others in a selected context with specific characteristics?,What is the significance of context in evaluating the results of SE empirical studies?,0.4701
